@id	name	brand	addr:district	addr:street	addr:city	@lat	@lon
5058603530	Bodega Martha			Avenida Holanda		-11.9546959	-77.0790965
5058714905	Bodega Jumpa			Calle 22		-11.9567135	-77.0839806
5058773480	Bodega Anita			Rodas		-11.9587527	-77.0823843
5058967447	Lupita			Calle Central		-11.5037677	-77.2189449
5058967448	Bodega Mayita			Calle Jose Olaya		-11.5001819	-77.2199029
5061397227	Bodega Stephany			Pasaje 8	Ancón	-11.7694123	-77.1603459
5063161984						-12.1715887	-76.8608295
5063161987						-12.1718026	-76.8613640
5063161988						-12.1717288	-76.8613825
5063161989						-12.1719531	-76.8611175
5063161990						-12.1720480	-76.8609804
5064245426	Mini Market Liz			Tantamayo		-11.9588125	-77.0976691
5064245440	Bodega Patty					-11.9588202	-77.1004179
5064314692	KR					-11.9628412	-77.0968922
5064371785	Bodega Viky					-11.9657375	-77.0926569
5064431657	Bodega Mechica			Calle Los Pinos		-11.9662432	-77.0919780
5064449681	Bodega San Juan			Avenida Canta Callao		-11.9558422	-77.0844728
5064522148	Bodega Edith			Avenida 25 de Septiembre		-11.9292947	-77.0789087
5064522173	Minimarket Chiqui			Avenida 25 de Septiembre		-11.9279599	-77.0807112
5064570319	Bodega Dominguez			Calle Bolivar		-11.9682425	-77.0896143
5064620644						-11.9675350	-77.0903710
5064620653	Bodega La Huanuqueñita			San Juan Bautista		-11.9654679	-77.0917635
5064725761	Bodega Julia			Vía Malecón		-11.9267402	-77.0776662
5064734374	Bodega China					-11.9229539	-77.0824802
5064743792	Bodega Ortiz			Santa María Reyna		-11.9423487	-77.0852104
5064767865	Bodega Mari			Calle Santa Rosa		-11.9675714	-77.0904257
5064852006	Bodega Jimmy			Calle 3		-11.9184940	-77.0915862
5064852011	Bodega Ivett J					-11.9165036	-77.0928682
5064853721	Minimarket Mejores Marcas					-11.9178955	-77.0919564
5064863127	Bodega 501			Jirón Mariscal Andres Santa Cruz		-10.7473653	-77.7553627
5064918759	Supermarket Ramirez					-11.9308337	-77.0840201
5064943723	Bodeguita El Chino			Calle 8		-11.7852581	-77.1575632
5064946791	Comercial Raquel			Avenida 15 de Junio		-11.9201828	-77.0867897
5064946797	Comercial La Favorita			Avenida 15 de Junio		-11.9201628	-77.0865589
5064946816	Boega Natsumi			Avenida 15 de Junio		-11.9203658	-77.0852913
5064972273	Bodega Estrada			Avenida 15 de Junio		-11.9200773	-77.0857834
5064976664	Bodega Jesùs			Calle Algarrobos		-11.9353730	-77.0832677
5065009006	Botica Amor & Esperanza			Avenida Naranjal		-11.9752890	-77.0867626
5065051514	La Plazita			Avenida Guardia Republicana		-11.9261009	-77.0820267
5065056039	Volt			Avenida 25 de Septiembre		-11.9282634	-77.0808726
5065074550	Bodega Kiana			Luis Colan		-11.4977118	-77.2063238
5065082136	Bodega Bazar Pilar			Avenida Virgen de las Mercedes		-11.7892743	-77.1570913
5065082143	Bodega Bertita			Avenida Héroes Navales		-11.7895014	-77.1539379
5065122447	Bodega Virgen del Carmen			Calle Jose Olaya		-11.5000624	-77.2197896
5065149908	Bodega Alejandrina			Calle Molles		-11.9358756	-77.0851876
5065154992	Santa Beatríz			Jose Olaya		-11.4977461	-77.2096597
5065162808	Bodega Sheyla					-11.9533365	-77.0894542
5065176528	Bodega Laura			Luis Falcon		-11.4982955	-77.2072628
5066734428	Bodega Mi Harrio Querido			Avenida Vírgen del Carmen		-11.9462528	-77.0910404
5066734451	Bodega Paquita			Santa María de los Angeles		-11.9479660	-77.0905643
5066734456	La Favorita			Virgen del Rosario		-11.9495615	-77.0905466
5066872198	Stufarma Salud			Avenida Central		-11.9552361	-77.0859015
5066872217	Boticas Mas A Horro			Avenida Central		-11.9551853	-77.0856267
5066893442	Bodega Bazar Rosita				Santa Rosa	-11.7861936	-77.1618456
5066905764	Bodega Alto Perú				Santa Rosa	-11.7861408	-77.1616128
5067017913	Bodega Yuly			Jirón Las Begonias	Santa Rosa	-11.7860993	-77.1621961
5067165150	Bodega Merceria					-11.5017023	-77.2058252
5067171720	El Barullo Bodega			Avenida San Diego de Alcala		-11.9440525	-77.0898829
5067313195	Gaspar					-11.5022765	-77.2034254
5067344947	Bodega Pedrito			Circunvalacion		-11.5003118	-77.2041648
5067344948	Bodega Ideal			Circunvalacion		-11.5002916	-77.2041003
5067389944	Bodega BR&L			Calle El Palmo		-11.4989980	-77.2049464
5067457673	Mi Choyita			Calle El Palmo		-11.4971787	-77.2010963
5067602714	Bodega Bazar Mechita			Calle Tacmira		-11.7782509	-77.1644920
5067603033	Bodega Libreria Don Lucho					-11.7777418	-77.1653048
5067627407	Bodega Harco Antonio			Jirón Oruro	Santa Rosa	-11.7819631	-77.1595011
5067627623	Bodeguita Luz				Santa Rosa	-11.7788742	-77.1629328
5067664512	Bodega Cristhian			Calle Elias Aguirre		-11.7731631	-77.1690028
5069585151	Comercial Fernandez			Cahuas		-11.4927067	-77.2031369
5069654933	La Bodeguta					-11.1161862	-77.6071092
5069703523	Bodega Andaluza			Avenida Alfonso Ugarte		-10.7515374	-77.7581438
5069889109	Gran Mercado			Andrés de los Reyes		-11.4935255	-77.2008012
5069891323	Bodega R&M					-11.4921356	-77.2001021
5070351240	Bodega Anita			Avenida Espinar		-11.1082023	-77.5990048
5070387563				Avenida Circuvalación Norte		-11.4895472	-77.2065308
5070399933	Mi Caserito			Avenida Espinar		-11.1078792	-77.6021365
5070401924	Bodega Cielito			Los Naturales		-11.4927165	-77.2025583
5071819767	Bodega La Esquina			Prolongacion Los Heroes		-11.4900739	-77.2096779
5071819793	Distribuidora Las Américas			Ancash		-11.4930167	-77.2102494
5071893946	Bodega Maura			Prolongacion Los Heroes		-11.4927466	-77.2087158
5071932399	El Maná			Avenida Túpac Amaru		-11.4947798	-77.2111679
5072207522	Bodega Maycol			Prolongacion Moore		-11.1145532	-77.6058558
5072323062				Panamericana Norte		-11.4899024	-77.3042433
5073654882	Bodega C'Natvia			Avenida Ramos Montoya	Santa Rosa	-11.7893331	-77.1534603
5073689652	Bodega Bazar Camila			Avenida Santa Rosa	Ancón	-11.7867260	-77.1560551
5073983389	Bodega Clarita			Avenida Central		-10.6737319	-77.8167874
5074040979	Paco			Panamericana Norte		-11.4889700	-77.3045182
5074040996				Panamericana Norte		-11.4877807	-77.3049364
5079553037	Bodega Katherinne			Panamericana Norte		-11.1095531	-77.5953786
5079553050	Bodega Coronado			Panamericana Norte		-11.1079650	-77.5956380
5079935536	Malambo			Avenida 28 de Julio		-11.1073946	-77.6069909
5082139991	Bodega Iza			Avenida 28 de Julio		-11.1077764	-77.6121360
5082202459	Bodega Rosas			Calle 2	Ancón	-11.7632453	-77.1675472
5082202470	Bodega Clau					-11.7606920	-77.1676379
5082686112	Plaza Manco Cápac			Avenida 28 de Julio	La Victoria	-12.0633394	-77.0290236
5084563090	Plaza Autoservicios			Avenida 28 de Julio		-11.1074326	-77.6097389
5087000927	Gerson			Jirón Bolivar		-11.1115096	-77.6112542
5087028450	Bodega Tito			Avenida 2 de Mayo		-11.1114177	-77.6120710
5087058397	Bodega Margot			Avenida Mercedes Indacochea Lozano		-11.1161897	-77.6103245
5089470948	Bodega Mi Kelita			Avenida 9 de Octubre		-11.1114602	-77.6125592
5098644457	"Bodega - Panamericana ""Paola"""			Prolongacion Moore		-11.1122639	-77.6055230
5099020690	Maxi Bodega			Avenida Miguel Grau		-11.1080487	-77.6049590
5099020695	Bodega Nika			Jirón Salaverry		-11.1095702	-77.6066861
5171230421	Almacen signia			Pasaje Ticino		-12.0529281	-76.9682548
5186129822	Bodega flor			Andres Avelino Caceres		-11.9972825	-76.8343842
5207342776						-12.0275740	-76.9271049
5207342797						-12.0260960	-76.9284749
5238207316						-12.1031107	-76.4607758
5238210534						-12.1027908	-76.4601122
5254734602	Market Express			Avenida Simón Bolívar	Pueblo Libre	-12.0750929	-77.0541532
5268562457						-12.0741832	-77.0601559
5294865821						-12.1187425	-77.0007768
5313816520						-10.4646336	-77.1028353
5319433645	Mecardo Sarita Colonia					-12.1394408	-76.9598536
5321381705	Mercado VIPSE					-12.1334718	-76.9920613
5322983139	Mercado El Trebol			Inca	Rímac	-12.0349092	-77.0429638
5341543422				Las Cañas		-11.8787660	-77.0572638
5341604322				Las Dalias		-11.8785594	-77.0639819
5341604323						-11.8765544	-77.0607070
5341604324				Señor de Sipan		-11.8769827	-77.0602557
5341604325				Los Granados		-11.8786447	-77.0571472
5341604326				La Arboleda		-11.8802032	-77.0544077
5341604327				Los Portales		-11.8795337	-77.0612447
5341604328				Las Fresas		-11.8815746	-77.0624267
5341604329				Calle Las Fresas		-11.8821759	-77.0644493
5341604330				Los Rosales		-11.8824071	-77.0627878
5341604331				Calle Bolognesi		-11.8883799	-77.0631949
5341604332						-11.8868937	-77.0592095
5341604421						-11.8782938	-77.0644808
5341604422				Las Azucenas		-11.8782113	-77.0595361
5341604521						-11.8787227	-77.0644999
5341604523						-11.8784300	-77.0612084
5341604524				arboleda		-11.8790000	-77.0562742
5341604525				Pasaje La Arboleda		-11.8805027	-77.0545071
5341604526				Los Naranjos		-11.8806060	-77.0538107
5341604527				calle los frutales costado a daniela		-11.8797712	-77.0576008
5341604528						-11.8799952	-77.0579966
5341604529						-11.8812762	-77.0629342
5341604530				San Andrés		-11.8805671	-77.0644165
5341604531				Virgen del Chapi		-11.8842828	-77.0617443
5341604621				Las Flores		-11.8781885	-77.0639630
5341604622				Las Fresas		-11.8781914	-77.0635762
5341604623				Portales		-11.8768843	-77.0608625
5341604624						-11.8766697	-77.0607107
5341604625				Los Portales		-11.8773350	-77.0605661
5341604626				Calle Las Perlas		-11.8779591	-77.0581830
5341604627				Las Perlas		-11.8782656	-77.0581441
5341604628						-11.8796430	-77.0583473
5341604629						-11.8799044	-77.0603050
5341604630				Calle Los Angeles		-11.8802382	-77.0605164
5341604631				Calle Los Gallinazos		-11.8881195	-77.0586957
5341604632				Calle F. Bolognesi		-11.8884091	-77.0575215
5341604633				Chavin de huantar		-11.8884689	-77.0630284
5341604634						-11.8879011	-77.0652501
5344878123				Chavin de Huantar		-11.8883788	-77.0631155
5344935023				13 de Mayo		-11.8876590	-77.0647774
5344953941				Chavin de Huantar		-11.8875536	-77.0641991
5344954327				Chavin Huantar		-11.8877472	-77.0637620
5344969922						-11.8870764	-77.0625249
5344970721						-11.8873554	-77.0640885
5344980921						-11.8867183	-77.0645152
5344984821						-11.8868509	-77.0637392
5344987222						-11.8875404	-77.0626346
5344992222				Chavin de Huantar		-11.8875965	-77.0637420
5345016021						-11.8880744	-77.0641182
5345057121						-11.8879422	-77.0629800
5345093421				Los Jardines		-11.8876288	-77.0622234
5345108621				Los Jardines		-11.8877990	-77.0618859
5345116924				Las 3 Regiones		-11.8905191	-77.0578849
5345119321				Los Jardines		-11.8878674	-77.0616960
5345136121						-11.8879096	-77.0610759
5345136122						-11.8881726	-77.0607950
5345166022				Pasaje Eucaliptos		-11.8905846	-77.0573705
5345197021						-11.8889840	-77.0590803
5345197022				Sipan		-11.8906722	-77.0578984
5345204624				Las 3 Regiones		-11.8888431	-77.0577445
5345257241				Alfonso Ugarte		-11.8884618	-77.0582457
5345257422				La Fortaleza		-11.8874159	-77.0566579
5345257523				La Fortaleza		-11.8867877	-77.0574627
5345297027						-11.8884015	-77.0573672
5345439221				Calle Andahuaylas		-11.8874110	-77.0573655
5345522221						-11.8854223	-77.0599010
5345522224				Las Turquesas		-11.8860560	-77.0614402
5345556822						-11.8857568	-77.0620539
5345589021				Las Esmeraldas o Los Rubi		-11.8860859	-77.0623419
5345613021						-11.8850650	-77.0638044
5345624421				Villa Margarita		-11.8833022	-77.0626407
5345640222						-11.8832116	-77.0618487
5345640223						-11.8827296	-77.0628837
5345668222						-11.8800267	-77.0606633
5345705021				Las Cañas		-11.8781623	-77.0565075
5349232623						-11.8889206	-77.0575802
5349317124				Calle A		-11.8841293	-77.0604086
5349373121						-11.8846237	-77.0605757
5349389421				Las Mercedes		-11.8854335	-77.0610515
5349395821				Las Esmeraldas		-11.8866421	-77.0622142
5349425421				Esmeralda del Norte		-11.8862377	-77.0621906
5349440021				Segunda Esmeralda		-11.8857319	-77.0621406
5349458922						-11.8827836	-77.0621486
5349477321						-11.8831205	-77.0620248
5349494024						-11.8825782	-77.0608088
5349549825						-11.8812902	-77.0625951
5349599721						-11.8805437	-77.0642996
5349970322						-11.8800939	-77.0641119
5349970323						-11.8805219	-77.0620614
5349970422						-11.8796997	-77.0618745
5350057951	Colegio Fujimori					-11.9492060	-77.0808269
5351090222						-11.8853023	-77.0704337
5351090223				Inga		-11.8855514	-77.0698585
5351100424						-11.8855734	-77.0712383
5351112523						-11.8854906	-77.0695068
5351126925				Los Sureños		-11.8876919	-77.0699866
5351127224				Calle D		-11.8886484	-77.0701156
5351134421						-11.8878785	-77.0699267
5351140721						-11.8884338	-77.0700809
5351140726						-11.8887216	-77.0694303
5351145423				Calle D		-11.8886148	-77.0699765
5351228222						-11.8887831	-77.0716201
5351228321						-11.8886195	-77.0713089
5351241521						-11.8879372	-77.0704625
5351253422						-11.8885873	-77.0727449
5351256323						-11.8890528	-77.0721361
5351256324						-11.8883456	-77.0716660
5351258821						-11.8882323	-77.0710459
5351292221						-11.8890736	-77.0728074
5351294022				Los Viñedos		-11.8879319	-77.0726285
5351294023						-11.8876484	-77.0726326
5351312222						-11.8890437	-77.0731398
5351325421						-11.8894249	-77.0746082
5351337321						-11.8898698	-77.0750801
5351381026						-11.8857477	-77.0725679
5351395921						-11.8859137	-77.0733425
5351450527						-11.8863015	-77.0719668
5351456321						-11.8864478	-77.0719807
5351498522						-11.8864250	-77.0735068
5351503321						-11.8870303	-77.0737285
5351517424						-11.8883407	-77.0731245
5351534721						-11.8871724	-77.0728274
5351544623						-11.8884944	-77.0688859
5351548121				Los Sureños		-11.8873947	-77.0690231
5351606825						-11.8848204	-77.0692847
5351655321						-11.8848045	-77.0693402
5351655330						-11.8835576	-77.0700367
5351683521						-11.8834322	-77.0706465
5354823921						-11.8785543	-77.0634984
5354881722				Los Portales		-11.8763234	-77.0600807
5354918321						-11.8784846	-77.0580216
5355080021						-11.8800206	-77.0600649
5355199121						-11.8794075	-77.0612811
5357931726						-11.8842756	-77.0704976
5357931727						-11.8838365	-77.0705722
5357931728						-11.8839253	-77.0705195
5357931729						-11.8846968	-77.0701593
5357931730						-11.8865283	-77.0690370
5357931731				Los Sureños		-11.8884181	-77.0689582
5357931732						-11.8873509	-77.0706235
5357933522						-11.8866738	-77.0690243
5357933621						-11.8828503	-77.0707540
5357933622						-11.8837844	-77.0706114
5357933624						-11.8844707	-77.0695441
5357933625						-11.8862961	-77.0714511
5357933626				Calle 8		-11.8856176	-77.0716096
5357933627						-11.8856387	-77.0720863
5357933628						-11.8862687	-77.0743663
5357933629						-11.8849495	-77.0695856
5357933630						-11.8869705	-77.0698037
5357933631						-11.8875553	-77.0701878
5357933721						-11.8832809	-77.0708065
5357933722						-11.8860847	-77.0729426
5357933821				Tambo Inga		-11.8847383	-77.0690786
5357933921						-11.8835780	-77.0701955
5361019722						-11.8864405	-77.0695460
5361055922				Los Sureños		-11.8867585	-77.0702281
5361057621						-11.8868172	-77.0705378
5361070721						-11.8875623	-77.0707966
5361088423						-11.8876030	-77.0708212
5361118121						-11.8870006	-77.0699796
5363746623						-11.8883770	-77.0598599
5365779325						-11.8801848	-77.0601017
5366093129						-11.8897752	-77.0747737
5366102321						-11.8873911	-77.0752781
5371504849	Mercado Señor de Los Milagros					-11.7592540	-76.2992363
5372581423						-11.8839819	-77.0700346
5372648234						-11.8851478	-77.0712402
5372648722						-11.8851915	-77.0713029
5372858621						-11.8875297	-77.0717579
5372862821						-11.8870790	-77.0710633
5375604521						-11.8858159	-77.0641494
5378352721						-11.8870824	-77.0715887
5378419421						-11.8871202	-77.0719890
5378419521						-11.8872464	-77.0721519
5378584121						-11.8888830	-77.0735266
5380888124						-11.8880594	-77.0611112
5390828110	Avicola Rosita				Huaral	-11.4994969	-77.2104239
5390828111	CarWash				Huaral	-11.4977481	-77.2158744
5391072054	Mini Market Rosse				Huaral	-11.4932664	-77.2056031
5393930321						-11.8890112	-77.0735922
5393930521						-11.8884894	-77.0717797
5398938421						-11.8871722	-77.0734886
5399247222						-11.8886533	-77.0749687
5399255621						-11.8887442	-77.0749462
5399264522						-11.8870319	-77.0747805
5419888821						-11.8847377	-77.0624453
5431735022	Bodega Tomy					-10.9886288	-77.6397302
5454143724						-11.8397083	-77.1100715
5459750821				Pasaje Tacna		-11.8647608	-77.0856072
5459750822						-11.8652791	-77.0856572
5459751021						-11.8663959	-77.0850760
5459755821						-11.8666471	-77.0832303
5459872421						-11.8662622	-77.0836870
5459896321						-11.8659201	-77.0835264
5459940421						-11.8641550	-77.0826072
5460133222						-11.8642109	-77.0830742
5460203022						-11.8635273	-77.0833848
5460278321						-11.8621256	-77.0838321
5460278323						-11.8625631	-77.0818992
5460295021						-11.8624641	-77.0825991
5460321622						-11.8623557	-77.0819836
5460421821						-11.8631952	-77.0784018
5460442522						-11.8633276	-77.0778594
5460550422						-11.8650692	-77.0784990
5462252523						-11.8548683	-77.0852657
5462252524						-11.8565521	-77.0841697
5462284326						-11.8565168	-77.0894465
5462348330						-11.8546341	-77.0807311
5462424221						-11.8566091	-77.0805684
5462484421						-11.8587657	-77.0783670
5462487621						-11.8562801	-77.0797121
5462566823						-11.8559533	-77.0778361
5462581922						-11.8550621	-77.0771556
5462595322						-11.8553586	-77.0779464
5462631137						-11.8535951	-77.0757453
5462654722						-11.8544609	-77.0772325
5462665221						-11.8537006	-77.0777115
5462678725						-11.8528690	-77.0775777
5462684124						-11.8529628	-77.0770239
5462684125						-11.8538679	-77.0772858
5462710421						-11.8536934	-77.0777696
5462715521						-11.8540402	-77.0774695
5462730222						-11.8562132	-77.0776336
5462751522						-11.8569716	-77.0789209
5462755724						-11.8568267	-77.0787756
5462774523						-11.8565671	-77.0758326
5462777777						-11.8565954	-77.0778187
5462797621						-11.8567406	-77.0764055
5462849721						-11.8576318	-77.0747648
5462853321						-11.8570523	-77.0750523
5462859921						-11.8579228	-77.0753348
5462859922						-11.8581888	-77.0749813
5463106022						-11.8577416	-77.0828603
5464920621						-11.8654249	-77.0789675
5464990522						-11.8643376	-77.0805365
5465003021						-11.8652081	-77.0798732
5465044621						-11.8638369	-77.0797568
5467641821						-11.8552620	-77.0809589
5467689521						-11.8565130	-77.0816521
5467760041						-11.8566611	-77.0792887
5467780222						-11.8565066	-77.0791566
5467780223						-11.8562851	-77.0795778
5467860121						-11.8559950	-77.0805014
5467871921						-11.8551894	-77.0805389
5468194721						-11.8587698	-77.0778734
5469282723						-11.8638201	-77.0773274
5469484321						-11.8641581	-77.0782831
5469589621						-11.8648851	-77.0786119
5469697521						-11.8648620	-77.0795175
5473256031						-11.8543407	-77.0845586
5473278621						-11.8547405	-77.0865650
5473328422						-11.8534093	-77.0833311
5473514722						-11.8546099	-77.0813316
5473514723						-11.8550514	-77.0771704
5473545421						-11.8540781	-77.0843090
5473545422						-11.8543196	-77.0766568
5473548723						-11.8552579	-77.0754669
5473586523						-11.8561357	-77.0757522
5473615622						-11.8567284	-77.0752396
5473623721						-11.8568718	-77.0753229
5473640221						-11.8575352	-77.0735563
5473667021						-11.8575690	-77.0749419
5473744821						-11.8584979	-77.0748190
5473747223						-11.8567700	-77.0763126
5473747224						-11.8563424	-77.0770903
5473748126						-11.8573165	-77.0760067
5473822021						-11.8570602	-77.0772025
5473854421						-11.8571552	-77.0765322
5473866225						-11.8574081	-77.0764158
5473866430						-11.8580965	-77.0768542
5474159021						-11.8582991	-77.0760452
5478607021						-11.8554346	-77.0764081
5478630023						-11.8561687	-77.0759446
5478703621						-11.8587723	-77.0767425
5480612325						-11.8662659	-77.0774785
5480911721						-11.8617049	-77.0815027
5480918921						-11.8604498	-77.0827790
5482833722						-11.8537032	-77.0835199
5482852722						-11.8535533	-77.0827546
5482854123						-11.8528266	-77.0827882
5482905321						-11.8542950	-77.0810848
5482956921						-11.8556897	-77.0807037
5482956922						-11.8557563	-77.0815795
5482981326						-11.8583090	-77.0810335
5482983821						-11.8568238	-77.0821328
5483311121						-11.8549877	-77.0828358
5483554953						-11.8575146	-77.0758608
5483570422						-11.8581382	-77.0767921
5483577222						-11.8590974	-77.0770846
5483666221						-11.8563133	-77.0758149
5489430421						-11.8560863	-77.0755838
5489703321						-11.8594530	-77.0789240
5502378985	Tambo+	Tambo+		Jirón Libertad		-12.0827639	-77.0959862
5502387529	Tambo					-12.0647345	-77.0970034
5502413159	Mercado de Abastos de Huaral					-11.4941161	-77.2055453
5519669628						-12.0074382	-77.0122448
5519669629						-12.0073875	-77.0116264
5521265137						-12.0384612	-76.1201766
5521334914						-12.1133833	-76.1828132
5521335227						-12.1137573	-76.1823889
5521335228						-12.1137253	-76.1822978
5521423229						-12.1148895	-75.8265137
5521423230						-12.1146530	-75.8268400
5523457155	Minimarket Arcoiris			Jirón Romero Hidalgo	San Borja	-12.1050187	-76.9944412
5528419232						-11.9908599	-77.0968030
5535114071	Tambo+	Tambo+		Avenida Gerardo Unger		-12.0077893	-77.0540019
5577522631	Tottus	Tottus		Avenida Angamos Este	Surquillo	-12.1121831	-77.0112782
5589595957	Megaplaza - Huaral					-11.5023196	-77.2255548
5591615727	Tambo					-11.9898448	-77.0151351
5593178776	Mercado de las Terrazas					-11.9723786	-77.0138917
5597223883	Supermarket Mass		Ancon	Calle Abtao	Ancón	-11.7739934	-77.1745287
5605915215	Mass			Calle Gerardo Unger	Independencia	-11.9970322	-77.0556610
5630647431	Multicentro Benavides			Avenida Alfredo Benavides	Santiago de Surco	-12.1283346	-76.9911393
5636391121	CAM PERU			Calle Maquinarias		-12.0449024	-77.0794313
5641878324						-11.8188218	-77.1361781
5641903822						-11.8188137	-77.1355510
5641937221						-11.8175104	-77.1360640
5641941525						-11.8167549	-77.1351038
5641957422						-11.8168862	-77.1350338
5641976221						-11.8174220	-77.1354218
5641976222						-11.8178098	-77.1348614
5641990624						-11.8182152	-77.1373017
5642016921						-11.8184558	-77.1374019
5642016922						-11.8184465	-77.1377026
5642058321						-11.8189625	-77.1381394
5642155621						-11.8171406	-77.1393850
5642217222						-11.8153175	-77.1394944
5642272624						-11.8159363	-77.1384287
5642272625						-11.8161178	-77.1383121
5642272924						-11.8164240	-77.1383546
5642300321						-11.8158524	-77.1380502
5642323367						-11.8171723	-77.1385710
5642325726						-11.8169099	-77.1369436
5642327121						-11.8170751	-77.1378855
5642328053						-11.8173343	-77.1378758
5642328269						-11.8174219	-77.1378910
5642363021						-11.8174578	-77.1370617
5642373222						-11.8180313	-77.1370389
5642403422						-11.8185635	-77.1372308
5642419822						-11.8159080	-77.1359369
5642419830	Delidú					-11.8157911	-77.1355797
5642419831						-11.8161754	-77.1366255
5642436123	Librería Internet PuNTuALiTo					-11.8160357	-77.1347427
5647996721						-11.8189939	-77.1368840
5648050022						-11.8188076	-77.1381849
5648071821						-11.8157285	-77.1388191
5648521804	TAMBO					-11.9717648	-77.0716714
5648664223						-11.8186467	-77.1391680
5648664421						-11.8180752	-77.1394996
5648674021						-11.8154671	-77.1400790
5648711921						-11.8187136	-77.1384043
5652321422						-11.8173337	-77.1360699
5652590821						-11.8179684	-77.1362082
5657152021						-11.8177896	-77.1385205
5657258221						-11.8148038	-77.1410413
5657338921						-11.8143421	-77.1388733
5657353927						-11.8148420	-77.1362712
5657364522						-11.8141025	-77.1363161
5657376521						-11.8138945	-77.1359623
5657379922						-11.8142941	-77.1356703
5657401621						-11.8130761	-77.1364857
5659598954	Mercado El Establo					-11.9047206	-77.0305850
5668172906						-11.8471070	-76.5631915
5671311321						-12.1038373	-76.9684412
5694724232						-11.8133582	-77.1350717
5694745728						-11.8137762	-77.1394323
5694745729						-11.8147928	-77.1358708
5694745730						-11.8140191	-77.1349103
5694745743						-11.8146251	-77.1406315
5694747536						-11.8144284	-77.1399154
5694748828						-11.8142206	-77.1404352
5694748829						-11.8140333	-77.1383871
5694749025						-11.8137676	-77.1353265
5694749622						-11.8173634	-77.1398616
5694749623						-11.8159293	-77.1396554
5736136593	Tienda de Karina					-10.5635916	-76.8850126
5736761721						-11.9957075	-77.1125874
5736780146						-11.9943726	-77.1126670
5736780262						-11.9942685	-77.1118937
5736780435						-11.9942116	-77.1112837
5736780821						-11.9949924	-77.1119691
5736785921						-11.9947503	-77.1117667
5736831021						-11.9937435	-77.1121065
5736854221						-11.9936621	-77.1119592
5736859230						-11.9932168	-77.1113510
5736860022						-11.9935919	-77.1109425
5736887806						-11.9928824	-77.1131057
5736896121						-11.9930747	-77.1123764
5736908121						-11.9929591	-77.1127467
5736922021						-11.9928045	-77.1132004
5736931923						-11.9930471	-77.1135638
5736943321						-11.9918235	-77.1135865
5736956521						-11.9925041	-77.1124239
5736956523						-11.9919610	-77.1109028
5736980321						-11.9923401	-77.1112999
5736995329						-11.9918947	-77.1114016
5737009422						-11.9911356	-77.1130627
5737034523						-11.9911749	-77.1125484
5737041828						-11.9915680	-77.1103197
5737183521						-11.9898892	-77.1073617
5737184960						-11.9908659	-77.1081785
5737185255						-11.9912067	-77.1085384
5737192323						-11.9923130	-77.1095295
5737201722						-11.9926725	-77.1095376
5737211121						-11.9919866	-77.1091743
5737244721						-11.9910237	-77.1108909
5737270721						-11.9923744	-77.1101625
5737282621						-11.9909772	-77.1112656
5737301622						-11.9904244	-77.1118975
5737332821						-11.9903364	-77.1123899
5737368222						-11.9888311	-77.1125878
5737376121						-11.9889950	-77.1120320
5737417421						-11.9892606	-77.1100836
5737437421						-11.9894331	-77.1083389
5737458821						-11.9893427	-77.1069362
5737495921						-11.9904297	-77.1070838
5737496021						-11.9883853	-77.1115563
5737507521						-11.9897879	-77.1131488
5737531721						-11.9921462	-77.1123292
5737550521						-11.9925036	-77.1135767
5737554022						-11.9942593	-77.1138418
5737564121						-11.9957142	-77.1130582
5739226021						-11.9947407	-77.1093015
5739276423						-11.9944207	-77.1061814
5739285821						-11.9940695	-77.1063315
5739296921						-11.9947416	-77.1064235
5739307821						-11.9955702	-77.1085141
5739321922						-11.9947906	-77.1088011
5739389722						-11.9938643	-77.1089838
5739408021						-11.9935453	-77.1087956
5739408023						-11.9932266	-77.1078421
5739429924						-11.9918000	-77.1068108
5739433021						-11.9927255	-77.1073858
5739441521						-11.9924495	-77.1070578
5739476421						-11.9914158	-77.1068740
5739488021						-11.9923717	-77.1061014
5739501122						-11.9932710	-77.1056108
5739512723						-11.9936027	-77.1053807
5739540621						-11.9947669	-77.1057977
5739560421						-11.9914043	-77.1062318
5739597522						-11.9908696	-77.1060950
5739617721						-11.9920235	-77.1053942
5739736321						-11.9932663	-77.1048130
5739791822						-11.9919346	-77.1034688
5739795123						-11.9936692	-77.1044629
5739813823						-11.9922128	-77.1034607
5739822621						-11.9918533	-77.1044778
5739851507						-11.9914098	-77.1042209
5739856368						-11.9911905	-77.1048370
5739889224						-11.9921756	-77.1019050
5739891321						-11.9917094	-77.1018202
5739901721						-11.9926209	-77.1010522
5739902324						-11.9927414	-77.1001988
5739902325						-11.9937513	-77.0992247
5739908121						-11.9927515	-77.0996685
5739924622						-11.9907325	-77.1012145
5739924623						-11.9907019	-77.1016987
5739927721						-11.9906128	-77.0988311
5739930321						-11.9906695	-77.0990533
5739952421						-11.9900255	-77.1003578
5743683922						-11.9923022	-77.1076333
5743698321						-11.9923523	-77.1077073
5743785921						-11.9920579	-77.1080111
5743789021						-11.9919053	-77.1078790
5743820921						-11.9947800	-77.1076454
5743850021						-11.9941573	-77.1074558
5743865121						-11.9948203	-77.1060427
5743921121						-11.9919600	-77.1067817
5744027821						-11.9921361	-77.1053513
5744036221						-11.9918040	-77.1055159
5744066522						-11.9927038	-77.1056172
