precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,fecha_pub,distrito,nivel_socioeconomico,URL,direccion_completa
1646400.0,490000.0,,227.0,4.0,1.0,2.0,78.0,145.0,2025-12-04,jesus maria,B,https://www.adondevivir.com/propiedades/clasificado/veclcain-hermosa-casa-en-venta-en-jesus-maria-148368124.html?n_src=Listado&n_pg=90&n_pos=9,"cuba con salaverry, jesus maria"
6104700.0,1780000.0,,3267.0,,,,,,2025-06-07,puente piedra,D,https://www.adondevivir.com/propiedades/clasificado/veclniin-local-industrial-3-267-m-sup2--puente-piedra-146656846.html?n_src=Listado&n_pg=90&n_pos=10,"leoncio prado oeste puente piedra, puente piedra"
1406300.0,410000.0,950.0,197.0,3.0,3.0,2.0,10.0,57.0,,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-amplio-flat-familiar-amoblado-en-san-isidro-golf-64473277.html?n_src=Listado&n_pills=Gimnasio&n_pg=90&n_pos=11,"los cedros, san isidro"
1412400.0,428000.0,,260.0,6.0,3.0,3.0,35.0,221.0,2025-07-26,san borja,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-remato-preciosa-casa-de-220-m-sup2--con-jardin-147114117.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=90&n_pos=12,"avenida geminis san borja, san borja"
1892275.0,550000.0,,333.0,5.0,4.0,,31.0,74.0,2026-04-15,san borja,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-se-vende-casa-en-san-borja!-jr.-andreas-vesalio-149548559.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=90&n_pos=13,"jiron andreas vesalio 420, san borja"
875000.0,250000.0,,200.0,5.0,2.0,,77.0,266.0,2026-04-15,jesus maria,B,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-de-casona-en-2do-piso-jesus-maria-149548194.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=90&n_pos=14,"jiron luis sanchez cerro 1858, jesus maria"
665000.0,190000.0,,180.0,3.0,2.0,2.0,10.0,16.0,2025-07-18,lurin,D,https://www.adondevivir.com/propiedades/clasificado/veclcain-ocasion-venta-de-casa-o-taller-amoblada-de-3-pisos-o-147053611.html?n_src=Listado&n_pills=Parrilla&n_pg=90&n_pos=15,"jr las gardenias cruce con los geranios, lurin"
554990.0,,330.0,97.0,3.0,2.0,1.0,8.0,78.0,2026-01-12,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-lindo-departamento-en-pueblo-libre-de-80-m-sup2-148627124.html?n_src=Listado&n_pills=Piscina&n_pg=90&n_pos=16,"jiron jose gregorio paredes 273, pueblo libre"
604800.0,180000.0,250.0,84.0,2.0,2.0,1.0,5.0,30.0,2026-04-15,jesus maria,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-exclusivo-departamento-en-jesus-maria-con-cochera-149544130.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=90&n_pos=17,"av gral garzon 742, jesus maria"
61600000.0,16000000.0,,105000.0,,,,1.0,,,punta negra,B,https://www.adondevivir.com/propiedades/clasificado/vecltein-se-vende-terreno-i2-de-10.5-has-aprox.-en-punta-145142950.html?n_src=Listado&n_pg=90&n_pos=18,"panamericana sur km 45, punta negra"
26435959.0,7867845.0,,13565.0,,,,,30.0,2026-02-25,lurigancho,D,https://www.adondevivir.com/propiedades/clasificado/vecltein-terreno-en-venta-en-av-las-torres-santa-maria-de-149089727.html?n_src=Listado&n_pg=90&n_pos=19,"av las torres, chosica (lurigancho)"
1470000.0,420000.0,450.0,1525.0,6.0,5.0,6.0,24.0,39.0,,pachacamac,D,https://www.adondevivir.com/propiedades/clasificado/veclcain-se-vende-hermosa-casa-de-campo-1525-m-sup2--muy-cerca-144739832.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=90&n_pos=20,"calle chillaco mzc, pachacamac"
2278000.0,670000.0,,385.0,4.0,4.0,2.0,20.0,60.0,,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclcain--oportunidad-unica-en-el-corazon-de-san-isidro!-con-141475431.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=90&n_pos=21,"manuel gonzales olaechea, san isidro"
932000.0,249000.0,600.0,110.0,,,3.0,10.0,,,surco,A,https://www.adondevivir.com/propiedades/clasificado/veclocin-oficina-santiago-de-surco-142584744.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=90&n_pos=22,"calle antares al 320, santiago de surco"
2050000.0,610000.0,700.0,388.0,3.0,3.0,2.0,7.0,92.0,2026-04-13,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-duplex-con-vista-directa-al-golf-en-javier-prado-oeste-149520886.html?n_src=Listado&n_pills=Frente+a+parque&n_pg=90&n_pos=23,"av javier prado oeste 1748, san isidro"
1932000.0,560000.0,,338.0,4.0,3.0,,30.0,43.0,2026-04-13,san borja,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-amplia-iluminada-y-bien-ubicada-ampli-en-san-borja-a-149520319.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=90&n_pos=24,"amadeo avogadro, san borja"
461700.0,135000.0,215.0,85.0,3.0,2.0,,11.0,37.0,2026-04-14,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-tu-proximo-hogar-en-el-corazon-de-pueblo-libre:-3-149539443.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=90&n_pos=25,"av simon bolivar, pueblo libre"
1176887.0,345000.0,,154.0,3.0,2.0,1.0,17.0,,2026-03-05,san borja,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-san-borja-av-buena-vista-149167040.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=90&n_pos=26,"av buena vista 248, san borja"
2402400.0,715000.0,,220.0,4.0,6.0,,,64.0,2026-04-14,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-venta-en-casco-3-terrazas-vista-al-mar-149531796.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=90&n_pos=27,"calle esparta, san isidro"
510720.0,152000.0,,180.0,3.0,2.0,1.0,29.0,,2026-04-14,ves,D,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-villa-el-salvador-149530671.html?n_src=Listado&n_pg=90&n_pos=28,"asociacion de vivienda villa de jesus mz v lt 3, villa el salvador"
2550000.0,750000.0,,645.0,,,,0.0,43.0,2026-03-27,la molina,A,https://www.adondevivir.com/propiedades/clasificado/vecltein-terreno-en-venta-en-camacho-la-molina-149390144.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=90&n_pos=29,"los cocoteros 102, la molina"
459000.0,135000.0,200.0,85.0,3.0,2.0,,10.0,67.0,2026-03-16,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-en-pueblo-libre-85-m-sup2--3-149273147.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=90&n_pos=30,"simon bolivar al 400, pueblo libre"
370000.0,109000.0,165.0,66.0,1.0,2.0,,50.0,236.0,2026-03-16,jesus maria,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-en-jesus-maria-66-m-sup2--1-149273154.html?n_src=Listado&n_pills=Seguridad&n_pg=91&n_pos=1,"arnaldo marquez al 600, jesus maria"
541058.0,159604.0,,71.0,3.0,2.0,1.0,0.0,28.0,2026-03-19,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-estreno-ubicacion-estrategica-finos-149310447.html?n_src=Listado&n_pills=Gimnasio&n_pg=91&n_pos=2,"av bertolloto, san miguel"
731250.0,195000.0,1000.0,1128.0,,,,1.0,27.0,2026-03-16,cieneguilla,B,https://www.adondevivir.com/propiedades/clasificado/vecltein-venta-terreno-en-exclusivo-condominio-la-quebrada-149273170.html?n_src=Listado&n_pills=Piscina&n_pg=91&n_pos=3,"el retiro, cieneguilla"
1020000.0,299000.0,,160.0,4.0,3.0,,50.0,271.0,2026-04-14,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/veclcain-oportunidad-en-san-miguel:-casa-con-gran-potencial-de-149528060.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=91&n_pos=4,"calle juan enrique valladares, san miguel"
969000.0,285000.0,,200.0,3.0,2.0,1.0,0.0,40.0,2026-03-20,surco,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-ultimos-duplex-de-estreno-entrega-inmediata-frente-a-149316819.html?n_src=Listado&n_pills=Frente+a+parque&n_pg=91&n_pos=5,"mariscal castilla con republica de panama, santiago de surco"
770000.0,226000.0,350.0,82.0,3.0,2.0,1.0,4.0,28.0,2026-04-08,magdalena,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-confortable-departamento-en-venta-149483990.html?n_src=Listado&n_pills=Seguridad&n_pg=91&n_pos=6,"calle francisco grana, magdalena"
6229837.0,1859653.0,,9735.0,,,,7.0,,2026-01-06,lurigancho,D,https://www.adondevivir.com/propiedades/clasificado/vecltein--oportunidad-estrategica-en-bryson-hills!-terreno-en-148585563.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=91&n_pos=7,"bryson hills, chosica (lurigancho)"
1750000.0,500000.0,,264.0,7.0,5.0,,30.0,41.0,2026-04-12,surco,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-linda-casa-264-m-sup2--6-dorm.-2-cocheras-us$500-000-149517488.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=91&n_pos=8,"av caminos del inca, santiago de surco"
473000.0,130000.0,300.0,88.0,3.0,2.0,1.0,9.0,132.0,2026-03-03,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-en-av-brasil-con-balcon-cochera-149145419.html?n_src=Listado&n_pills=Piscina&n_pg=91&n_pos=9,"av brasil 1636, pueblo libre"
600000.0,,280.0,105.0,3.0,2.0,1.0,16.0,151.0,2026-03-23,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-piso-1-super-amplio-pueblo-libre-149336081.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=91&n_pos=10,"eleazar blanco 209, pueblo libre"
1960000.0,545000.0,,273.0,3.0,3.0,3.0,30.0,32.0,2025-07-01,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-encantador-y-amplio-departamento-flat-con-una-146872993.html?n_src=Listado&n_pills=Seguridad&n_pg=91&n_pos=11,"los laureles, san isidro"
7087000.0,1890000.0,,420.0,4.0,5.0,5.0,13.0,78.0,,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-joya-arquitectonica-con-vista-directa-al-parque-144877043.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=91&n_pos=12,"genaro castro iglesias, miraflores"
393900.0,114000.0,200.0,78.0,3.0,2.0,1.0,4.0,264.0,2025-09-04,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-super-ubicacion!-3-hab-cochera-deposito-metro-la-147517383.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=91&n_pos=13,"jr cesar lopez rojas 185, san miguel"
300000.0,87750.0,220.0,49.0,2.0,1.0,,1.0,131.0,2026-03-12,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-pueblo-libre-av-la-marina-2-149251313.html?n_src=Listado&n_pills=Seguridad&n_pg=91&n_pos=14,"av la marina 440, pueblo libre"
2200000.0,660000.0,,338.0,5.0,5.0,4.0,32.0,50.0,,san borja,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-esquina-at:-338-m-sup2--2-frentes-21-ml-y-16.65-ml-146254071.html?n_src=Listado&n_pg=91&n_pos=15,"pirandello, san borja"
14450000.0,4500000.0,,3.0,,,,,,2026-03-27,san bartolo,B,https://www.adondevivir.com/propiedades/clasificado/vecltein-terreno-en-venta-3-hectareas-km-50-panamericana-149390861.html?n_src=Listado&n_pg=91&n_pos=16,"panamericana sur, san bartolo"
1478400.0,440000.0,,200.0,7.0,5.0,2.0,37.0,179.0,2025-05-09,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-miraflores-casa$440-000-frente-a-parque-inf-146398825.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=91&n_pos=17,"cahuide 317, miraflores"
2077000.0,620000.0,700.0,200.0,3.0,2.0,,27.0,48.0,2026-02-24,surco,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-condominio-3-dorm-237-m-sup2--cerca-al-149054847.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=91&n_pos=18,"las tres marias, santiago de surco"
2012460.0,591900.0,,189.0,3.0,3.0,2.0,0.0,42.0,2026-04-09,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamento-de-estreno-de-189-m-sup2--en-el-149497375.html?n_src=Listado&n_pills=Seguridad&n_pg=91&n_pos=19,"calle la pinta 120, san isidro"
2375901.0,699000.0,,373.0,6.0,3.0,2.0,39.0,33.0,2026-01-28,surco,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-vive-frente-a-parque:-amplia-casa-remodelada-en-los-148793079.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=91&n_pos=20,"jr ludwing van beethoven mz an lt 6 urbanizacion los alamos de monterrico, santiago de surco"
747780.0,220000.0,200.0,137.0,3.0,3.0,1.0,5.0,67.0,2025-12-10,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-lindo-triplex-en-pueblo-libre-frente-a-parque-148419779.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=91&n_pos=21,"avenida parque santa maria magdalena, pueblo libre"
515000.0,151500.0,,56.0,2.0,2.0,,0.0,43.0,2026-04-09,jesus maria,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-en-56-m-sup2--en-jesus-maria-2-149496514.html?n_src=Listado&n_pills=Parrilla&n_pg=91&n_pos=22,"av salaverry 1806 jesus maria, jesus maria"
854000.0,,,90.0,3.0,2.0,,1.0,30.0,2026-02-19,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-exclusivo-flat-de-128-m-sup2--con-gran-149010998.html?n_src=Listado&n_pg=91&n_pos=23,"abraham valdelomar, pueblo libre"
737000.0,,,91.0,,2.0,,1.0,,2026-02-19,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-exclusivo-flat-de-102-m-sup2--con-terraza-en-el-149009931.html?n_src=Listado&n_pg=91&n_pos=24,"abraham valdelomar, pueblo libre"
638250.0,185000.0,,121.0,3.0,2.0,1.0,0.0,40.0,2025-05-31,surco,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-hermoso-flat-estreno-en-1er-piso-surco-urb-la-libertad-146592224.html?n_src=Listado&n_pills=Parrilla&n_pg=91&n_pos=25,"jiron los pelicanos, santiago de surco"
798600.0,229500.0,,176.0,3.0,3.0,2.0,9.0,25.0,2025-12-16,san bartolo,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta:-triplex-con-piscina-privada-en-ocean-reef-148469111.html?n_src=Listado&n_pills=Gimnasio&n_pg=91&n_pos=26,"ocean reef san bartolo beach cond, san bartolo"
2380000.0,700000.0,1364.0,294.0,4.0,4.0,3.0,30.0,,2026-04-09,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-san-isidro-4-dorm.-3-cocheras-149492655.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=91&n_pos=27,"calle los castanos 421, san isidro"
1530000.0,450000.0,1.0,234.0,3.0,5.0,1.0,0.0,38.0,2026-04-09,surco,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-hermoso-pent-house-de-estreno-en-surco-149486426.html?n_src=Listado&n_pills=Parrilla&n_pg=91&n_pos=28,"avenida la merced 600, santiago de surco"
2081250.0,625000.0,780.0,292.0,3.0,3.0,3.0,16.0,40.0,,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamento-en-san-isidro-cerca-al-golf-144327221.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=91&n_pos=29,"calle santo toribio 185 - 002, san isidro"
399777.0,117999.0,,100.0,2.0,2.0,,12.0,54.0,2026-04-08,surco,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-en-surco-dona-hortencia-149482485.html?n_src=Listado&n_pg=91&n_pos=30,"dona hortencia 170, santiago de surco"
4100000.0,1180000.0,,303.0,4.0,6.0,1.0,70.0,28.0,2026-04-08,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-vendo-en-san-isidro-casa-frente-a-parque-149478483.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=92&n_pos=1,"clemente x, san isidro"
1498000.0,1.0,,260.0,5.0,3.0,3.0,35.0,247.0,2025-06-18,san borja,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-remato-casa-de-220-m-sup2--cerca-inen-colegio-san-146763765.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=92&n_pos=2,"av geminis, san borja"
620791.0,181200.0,,88.0,2.0,2.0,1.0,0.0,60.0,2026-04-07,san borja,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-de-lujo-en-san-borja-velasquez-149472245.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=92&n_pos=3,"velasquez 263, san borja"
722029.0,210750.0,,90.0,2.0,2.0,1.0,0.0,52.0,2026-04-07,san borja,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-flat-de-lujo-en-san-borja-velasquez-263-a-149473908.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=92&n_pos=4,"velasquez 263, san borja"
577500.0,165000.0,50.0,85.0,3.0,2.0,,15.0,59.0,2026-04-07,san borja,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-departamento-centrico-vista-externa-149466676.html?n_src=Listado&n_pills=Seguridad&n_pg=92&n_pos=5,"avenida aviacion 2324, san borja"
508320.0,144000.0,250.0,95.0,3.0,3.0,,16.0,217.0,2026-04-07,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-exclusivo-duplex-en-venta-en-pueblo-libre-149471706.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=92&n_pos=6,"abraham valdelomar, pueblo libre"
410000.0,118497.0,,60.0,2.0,2.0,1.0,0.0,40.0,2026-04-07,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamentos-modernos-en-san-miguel-limite-con-149470421.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=92&n_pos=7,"jiron arica 598, san miguel"
469999.0,140000.0,,96.0,,,,,161.0,2026-02-25,surco,A,https://www.adondevivir.com/propiedades/clasificado/vecltein--oportunidad-unica-en-surco-terreno-con-estudio-de-149086791.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=92&n_pos=8,"nelson guia gonzales, santiago de surco"
540000.0,155000.0,,2611.0,,,,15.0,53.0,2026-04-07,pachacamac,D,https://www.adondevivir.com/propiedades/clasificado/vecltein-oportunidad-de-inversion-terreno-ideal-para-casa-de-149468354.html?n_src=Listado&n_pills=Piscina&n_pg=92&n_pos=9,"finca maria san fernando pachacamac, pachacamac"
431000.0,125000.0,220.0,85.0,3.0,2.0,,11.0,127.0,2025-12-04,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-rodeado-de-parques-148362445.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=92&n_pos=10,"av bolivar 516, pueblo libre"
385000.0,111000.0,250.0,86.0,3.0,2.0,,4.0,21.0,2026-04-06,chorrillos,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-amplia-terraza-cocina-americana-3-dorm.-no-149463462.html?n_src=Listado&n_pills=Gimnasio&n_pg=92&n_pos=11,"amplia terraza | cocina americana | 3 dormitorios | no incluye cochera, chorrillos"
429836.0,124500.0,150.0,,3.0,2.0,,51.0,151.0,2026-04-06,surco,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-espacioso-y-luminoso-en-surco-149462096.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=92&n_pos=12,"pedro venturo al 500, santiago de surco"
966000.0,280000.0,710.0,195.0,3.0,2.0,,42.0,96.0,2026-04-04,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-195-m-sup2--03-dorm.-en-san-149449173.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=92&n_pos=13,"calle augusto bolognesi 14, san isidro"
798660.0,234900.0,450.0,143.0,3.0,2.0,2.0,17.0,136.0,2025-07-05,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-con-terraza-en-san-isidro-amplitud-luz-146921326.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=92&n_pos=14,"avenida jose galvez barrenechea 481, san isidro"
7568000.0,2200000.0,,1431.0,,6.0,,26.0,,2026-03-16,ate,C,https://www.adondevivir.com/propiedades/clasificado/veclniin-local-industrial-en-ubicacion-estrategica-ate-149273561.html?n_src=Listado&n_pg=92&n_pos=15,"santa lucia 129, ate vitarte"
1512000.0,450000.0,600.0,294.0,3.0,3.0,2.0,20.0,,2026-04-03,surco,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-triplex-en-la-floresta-chacarila-cocina-y-149446840.html?n_src=Listado&n_pills=Parrilla&n_pg=92&n_pos=16,"la floresta 125, santiago de surco"
918000.0,270000.0,,133.0,2.0,1.0,1.0,0.0,,2026-04-03,surco,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamentos-en-surco-la-encalada-149446214.html?n_src=Listado&n_pills=Parrilla&n_pg=92&n_pos=17,"paramonga, santiago de surco"
572500.0,165000.0,420.0,61.0,1.0,1.0,1.0,9.0,43.0,2026-04-03,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-grimaldo-del-solar-en-pleno-centro-de-miraflores-149446162.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=92&n_pos=18,"calle grimaldo del solar, miraflores"
1863000.0,540000.0,,272.0,,,1.0,0.0,153.0,2025-12-12,jesus maria,B,https://www.adondevivir.com/propiedades/clasificado/vecltein-vendo-casa-como-terreno-jesus-maria-148446145.html?n_src=Listado&n_pg=92&n_pos=19,"huiracocha 15, jesus maria"
862500.0,250000.0,350.0,161.0,3.0,2.0,1.0,36.0,73.0,2026-04-01,la molina,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-amplio-departamento-de-161-m-sup2--en-el-remanso-149435014.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=92&n_pos=20,"calle las caobas 453 urbanizacion el remanso la molina, la molina"
490000.0,140000.0,,99.0,3.0,1.0,,31.0,198.0,2026-01-07,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-u-oficina-con-aires-en-san-isidro-frente-148587476.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=92&n_pos=21,"av andres aramburu 200, san isidro"
1044000.0,300000.0,,160.0,3.0,2.0,,39.0,81.0,2026-04-01,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-venta-en-san-miguel-149431348.html?n_src=Listado&n_pg=92&n_pos=22,"c diego quispe tito 275, san miguel"
13533000.0,3900000.0,,2300.0,20.0,8.0,10.0,20.0,17.0,2026-02-16,ate,C,https://www.adondevivir.com/propiedades/clasificado/veclniin-excelente-local-industrial-en-venta-en-ate-vitarte-148971238.html?n_src=Listado&n_pg=92&n_pos=23,"-, ate vitarte"
884940.0,258000.0,,184.0,4.0,3.0,,0.0,104.0,2026-04-01,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-duplex-en-venta-164-m-sup2--3-dorm-terraza-149430531.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=92&n_pos=24,"morelos 256, pueblo libre"
928050.0,269000.0,450.0,254.0,3.0,2.0,2.0,12.0,,,surco,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-!descubre-tu-nuevo-hogar-con-la-mejor-vista-de-surco!-144499572.html?n_src=Listado&n_pills=Gimnasio&n_pg=92&n_pos=25,"calle las campanillas 149, santiago de surco"
792000.0,220000.0,300.0,99.0,2.0,2.0,1.0,66.0,95.0,2025-10-28,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-vive-o-invierte-en-el-corazon-de-miraflores-148023354.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=92&n_pos=26,"la paz, miraflores"
1402200.0,400000.0,600.0,180.0,3.0,2.0,2.0,56.0,24.0,2026-03-20,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-av-camino-real-san-isidro-149320377.html?n_src=Listado&n_pills=Seguridad&n_pg=92&n_pos=27,"av camino real 620, san isidro"
573500.0,155000.0,,110.0,5.0,5.0,1.0,,,,pueblo libre,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-duplex-frente-a-parque-110-m-sup2--terreno-3er-y-4to-142553599.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=92&n_pos=28,"sucre, pueblo libre"
6840000.0,1800000.0,,,,,4.0,,,,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-600-m-sup2--centrica-con-finos-acabados-jose-142553567.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=92&n_pos=29,"san isidro jose galvez barrenechea, san isidro"
3235200.0,960000.0,,606.0,4.0,5.0,4.0,23.0,15.0,2025-10-28,la molina,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-preciosa-casa-en-calle-cerrada-la-planicie-148026508.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=92&n_pos=30,"calle cerrada primera etapa la planicie, la molina"
3622500.0,1050000.0,,1060.0,3.0,2.0,6.0,45.0,29.0,2025-05-30,la molina,A,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-hermosa-casa-urb.-camacho-la-molina-146584789.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=93&n_pos=1,"-, la molina"
1752400.0,520000.0,800.0,506.0,6.0,5.0,4.0,16.0,41.0,2025-11-17,punta negra,B,https://www.adondevivir.com/propiedades/clasificado/veclcpin-casa-en-exclusivo-condominio-de-playa-escondida-148206742.html?n_src=Listado&n_pills=Gimnasio&n_pg=93&n_pos=2,"condominio ubicado entre playas punta negra y punta hermosa, punta negra"
166023000.0,495000.0,700.0,217.0,3.0,3.0,3.0,,,,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-excelente-dpto-de-3-dorm.-cada-uno-con-bano-en-san-148828387.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=93&n_pos=3,"calle los cipreses 3xxx, san isidro"
967260.0,279000.0,,141.0,4.0,3.0,1.0,10.0,90.0,2026-03-31,punta hermosa,B,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-frente-al-mar-en-punta-hermosa-4-dorm.-149422004.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=93&n_pos=4,"mz r lt 26 punta hermosa, punta hermosa"
