precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,fecha_pub,distrito,nivel_socioeconomico,URL,direccion_completa,latitud,longitud
1650.0,,300.0,70.0,2.0,1.0,,0.0,666.0,2026-04-14,san borja,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-1-av-velasco-astete-pentagonito-70-m-sup2-149529716.html?n_src=Listado&n_pg=105&n_pos=11,"av alejandro velasco astete, san borja",-12.0933903,-76.9856404
1800.0,529.0,65.0,70.0,2.0,2.0,,5.0,181.0,2026-04-13,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-2do.-piso-de-70-m-sup2--en-149519194.html?n_src=Listado&n_pg=105&n_pos=12,"jiron puerta del sol 497, la molina",-12.1106239,-76.9363494
2400.0,,250.0,100.0,3.0,2.0,1.0,20.0,232.0,2026-04-09,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-la-molina.-lomas-de-la-149446529.html?n_src=Listado&n_pg=105&n_pos=13,"calle molinos de san miguel, la molina",-12.1020102,-76.9346577
3650.0,,350.0,90.0,3.0,2.0,1.0,4.0,151.0,2026-03-29,san borja,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-san-borja-149140974.html?n_src=Listado&n_pg=105&n_pos=14,"calle antonio canova 132, san borja",-12.0977768,-77.0084339
1175.0,350.0,,35.0,1.0,1.0,,6.0,314.0,2026-03-21,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-54-benavides-alquilo-lindo-y-moderno-minidpto-1dorm-149276370.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=15,"jiron cerro verde 383, santiago de surco",-12.1352513,-76.9770343
900.0,,50.0,65.0,2.0,1.0,,6.0,137.0,2026-03-16,los olivos,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departameto-en-villasol-los-olivos-143088464.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=105&n_pos=16,"calle ascencio rivera 201 los olivos, los olivos",-11.9677204,-77.07357209999999
1600.0,500.0,,116.0,3.0,2.0,,0.0,106.0,2026-02-25,los olivos,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-los-olivos-urb.-villasol-147941044.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=17,"jiron eleodoro zevallos urb villasol iii etapa los olivos, los olivos",-11.9594191,-77.07589229999999
1299.0,,,93.0,3.0,2.0,,0.0,100.0,2026-02-17,smp,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-3-dormitoris-2-banos-super-amplio-semi-148983978.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=18,"calle 10, san martin de porres",-12.0147382,-77.0831335
6700.0,1980.0,700.0,180.0,3.0,2.0,2.0,12.0,84.0,2026-02-10,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-moderno-y-amoblado-en-golf-los-incas-edificio-148735517.html?n_src=Listado&n_pills=Amoblado&n_pg=105&n_pos=19,"av circunavalacion golf los incas, santiago de surco",-12.0888942,-76.967008
2900.0,865.0,300.0,100.0,3.0,2.0,1.0,15.0,402.0,2026-01-05,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-flat-monterrico!-cerca-al-cc-el-polo-148572847.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=105&n_pos=20,"calle boulevard, santiago de surco",-12.0998763,-76.9703103
800.0,,50.0,24.0,2.0,1.0,,0.0,957.0,2025-10-09,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-minidepartamento-primer-piso-24-m-sup2--03-ambientes-59560627.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=21,"calle asuncion 290, la molina",-12.068581,-76.9420797
2000.0,,220.0,83.0,3.0,2.0,,10.0,210.0,2026-03-10,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-primer-piso-3-dorm.-sala-de-estar-con-vista-parque-149221265.html?n_src=Listado&n_pills=Ascensor&n_pg=105&n_pos=22,"avenida del pacifico 180, san miguel",-12.0830711,-77.0917913
1200.0,,,47.0,2.0,1.0,1.0,0.0,,2025-10-24,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-en-menorca-147993252.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=23,"san antonio de mala, canete",-12.9050867,-76.3637285
6120.0,1800.0,,150.0,4.0,2.0,2.0,15.0,249.0,2025-12-02,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-vendo-linda-casita-playa-isla-del-sol-ex-gallardo-148340426.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=24,"playa isla del sol, cerro azul",-12.9568824,-76.50064449999999
3400.0,988.0,,129.0,3.0,2.0,2.0,10.0,236.0,2026-04-25,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-surco-120-m-sup2--zona-de-149634656.html?n_src=Listado&n_pills=Ascensor&n_pg=105&n_pos=25,"surco - zona de monte umbroso - cerca al cc chacarilla, santiago de surco",-12.1171949,-76.9872385
1250.0,,,50.0,2.0,2.0,,0.0,413.0,2025-09-14,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-la-molina-minidpto.-1x1-50-m-sup2--2dorm-2-banos-4to-59560926.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=26,"calle curazao 207, la molina",-12.0684236,-76.9425717
13.0,1.0,,,3.0,3.0,,5.0,15.0,2026-04-27,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-venta-con-estacionamiento-en-los-149671577.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=105&n_pos=27,"av los tulipanes al 123, miraflores",-12.122486,-77.0313539
2500.0,785.0,150.0,76.0,2.0,2.0,,0.0,325.0,2025-09-24,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin--se-alquila-departamento-1er-piso!-cerca-a-147695546.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=1,"av central 962, santiago de surco",-12.1070103,-76.9582071
4700.0,1250.0,500.0,160.0,3.0,2.0,1.0,20.0,251.0,2025-07-01,san borja,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-y-comodo-departamento-en-buenavista-59242174.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=2,"buenavista, san borja",-12.1019274,-76.9804709
1300.0,,,40.0,1.0,1.0,,0.0,27.0,2026-04-29,san borja,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-san-borja-incluye-servicios-luz-agua-ideal-pareja-149702197.html?n_src=Listado&n_pg=105&n_pos=3,"puente peatonal ""el derby"", san borja",-12.0994571,-76.9799645
2000.0,,,90.0,2.0,2.0,,10.0,214.0,2026-04-28,ate,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-en-2-habitaciones-a-media-cuadra-del-mercado-149302888.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=4,"hefesto, ate vitarte",-12.0735972,-76.9764081
850.0,236.0,40.0,80.0,2.0,1.0,,15.0,92.0,2026-04-27,ate,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alq.-dpto.-bien-ubicado-a-dos-cuadras-del-real-plaza-149674609.html?n_src=Listado&n_pills=Frente+a+parque&n_pg=105&n_pos=5,"av prologacion javier prado este 9033, ate vitarte",-12.0417836,-76.92557049999999
2500.0,,200.0,79.0,2.0,2.0,1.0,18.0,49.0,2026-04-27,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-remodelado-en-alquiler-79-m-sup2--2-149665180.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=6,"av flora tristan 130, la molina",-12.075008,-76.93936339999999
3740.0,1100.0,330.0,80.0,2.0,2.0,1.0,8.0,34.0,2026-04-27,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-mini-departamento-amoblado-2-dorm.-vista-a-jardines-142367268.html?n_src=Listado&n_pills=Gimnasio&n_pg=105&n_pos=7,"av circunvalacion golf los incas 561, santiago de surco",-12.0932262,-76.9673261
1600.0,,267.0,95.0,2.0,1.0,,8.0,140.0,2026-04-23,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-amplio-departamento-en-san-miguel-149624601.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=8,"angelica palma 128, san miguel",-12.0824793,-77.087505
800.0,225.0,,75.0,2.0,1.0,,20.0,387.0,2026-04-16,smp,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-dpto.-acogedor-y-funcional-2-habitaciones-75-149264992.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=9,"av jose granda 24, san martin de porres",-12.0300659,-77.0605523
4000.0,,600.0,115.0,3.0,3.0,2.0,3.0,53.0,2026-04-16,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-surco-valle-hermoso-149553931.html?n_src=Listado&n_pills=Ascensor&n_pg=105&n_pos=10,"jeronimo de aliaga sur al 500, santiago de surco",-12.1136202,-76.976187
1650.0,,300.0,70.0,2.0,1.0,,0.0,666.0,2026-04-14,san borja,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-1-av-velasco-astete-pentagonito-70-m-sup2-149529716.html?n_src=Listado&n_pg=105&n_pos=11,"av alejandro velasco astete, san borja",-12.0933903,-76.9856404
1800.0,529.0,65.0,70.0,2.0,2.0,,5.0,181.0,2026-04-13,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-2do.-piso-de-70-m-sup2--en-149519194.html?n_src=Listado&n_pg=105&n_pos=12,"jiron puerta del sol 497, la molina",-12.1106239,-76.9363494
2400.0,,250.0,100.0,3.0,2.0,1.0,20.0,232.0,2026-04-09,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-la-molina.-lomas-de-la-149446529.html?n_src=Listado&n_pg=105&n_pos=13,"calle molinos de san miguel, la molina",-12.1020102,-76.9346577
3650.0,,350.0,90.0,3.0,2.0,1.0,4.0,151.0,2026-03-29,san borja,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-san-borja-149140974.html?n_src=Listado&n_pg=105&n_pos=14,"calle antonio canova 132, san borja",-12.0977768,-77.0084339
1175.0,350.0,,35.0,1.0,1.0,,6.0,314.0,2026-03-21,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-54-benavides-alquilo-lindo-y-moderno-minidpto-1dorm-149276370.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=15,"jiron cerro verde 383, santiago de surco",-12.1352513,-76.9770343
900.0,,50.0,65.0,2.0,1.0,,6.0,137.0,2026-03-16,los olivos,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departameto-en-villasol-los-olivos-143088464.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=105&n_pos=16,"calle ascencio rivera 201 los olivos, los olivos",-11.9677204,-77.07357209999999
1600.0,500.0,,116.0,3.0,2.0,,0.0,106.0,2026-02-25,los olivos,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-los-olivos-urb.-villasol-147941044.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=17,"jiron eleodoro zevallos urb villasol iii etapa los olivos, los olivos",-11.9594191,-77.07589229999999
1299.0,,,93.0,3.0,2.0,,0.0,100.0,2026-02-17,smp,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-3-dormitoris-2-banos-super-amplio-semi-148983978.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=18,"calle 10, san martin de porres",-12.0147382,-77.0831335
6700.0,1980.0,700.0,180.0,3.0,2.0,2.0,12.0,84.0,2026-02-10,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-moderno-y-amoblado-en-golf-los-incas-edificio-148735517.html?n_src=Listado&n_pills=Amoblado&n_pg=105&n_pos=19,"av circunavalacion golf los incas, santiago de surco",-12.0888942,-76.967008
2900.0,865.0,300.0,100.0,3.0,2.0,1.0,15.0,402.0,2026-01-05,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-flat-monterrico!-cerca-al-cc-el-polo-148572847.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=105&n_pos=20,"calle boulevard, santiago de surco",-12.0998763,-76.9703103
800.0,,50.0,24.0,2.0,1.0,,0.0,957.0,2025-10-09,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-minidepartamento-primer-piso-24-m-sup2--03-ambientes-59560627.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=21,"calle asuncion 290, la molina",-12.068581,-76.9420797
2000.0,,220.0,83.0,3.0,2.0,,10.0,210.0,2026-03-10,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-primer-piso-3-dorm.-sala-de-estar-con-vista-parque-149221265.html?n_src=Listado&n_pills=Ascensor&n_pg=105&n_pos=22,"avenida del pacifico 180, san miguel",-12.0830711,-77.0917913
1200.0,,,47.0,2.0,1.0,1.0,0.0,,2025-10-24,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-en-menorca-147993252.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=23,"san antonio de mala, canete",-12.9050867,-76.3637285
6120.0,1800.0,,150.0,4.0,2.0,2.0,15.0,249.0,2025-12-02,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-vendo-linda-casita-playa-isla-del-sol-ex-gallardo-148340426.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=24,"playa isla del sol, cerro azul",-12.9568824,-76.50064449999999
3400.0,988.0,,129.0,3.0,2.0,2.0,10.0,236.0,2026-04-25,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-surco-120-m-sup2--zona-de-149634656.html?n_src=Listado&n_pills=Ascensor&n_pg=105&n_pos=25,"surco - zona de monte umbroso - cerca al cc chacarilla, santiago de surco",-12.1171949,-76.9872385
1250.0,,,50.0,2.0,2.0,,0.0,413.0,2025-09-14,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-la-molina-minidpto.-1x1-50-m-sup2--2dorm-2-banos-4to-59560926.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=26,"calle curazao 207, la molina",-12.0684236,-76.9425717
13.0,1.0,,,3.0,3.0,,5.0,15.0,2026-04-27,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-venta-con-estacionamiento-en-los-149671577.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=105&n_pos=27,"av los tulipanes al 123, miraflores",-12.122486,-77.0313539
2500.0,785.0,150.0,76.0,2.0,2.0,,0.0,325.0,2025-09-24,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin--se-alquila-departamento-1er-piso!-cerca-a-147695546.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=1,"av central 962, santiago de surco",-12.1070103,-76.9582071
4700.0,1250.0,500.0,160.0,3.0,2.0,1.0,20.0,251.0,2025-07-01,san borja,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-y-comodo-departamento-en-buenavista-59242174.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=2,"buenavista, san borja",-12.1019274,-76.9804709
1300.0,,,40.0,1.0,1.0,,0.0,27.0,2026-04-29,san borja,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-san-borja-incluye-servicios-luz-agua-ideal-pareja-149702197.html?n_src=Listado&n_pg=105&n_pos=3,"puente peatonal ""el derby"", san borja",-12.0994571,-76.9799645
2000.0,,,90.0,2.0,2.0,,10.0,214.0,2026-04-28,ate,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-en-2-habitaciones-a-media-cuadra-del-mercado-149302888.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=4,"hefesto, ate vitarte",-12.0735972,-76.9764081
850.0,236.0,40.0,80.0,2.0,1.0,,15.0,92.0,2026-04-27,ate,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alq.-dpto.-bien-ubicado-a-dos-cuadras-del-real-plaza-149674609.html?n_src=Listado&n_pills=Frente+a+parque&n_pg=105&n_pos=5,"av prologacion javier prado este 9033, ate vitarte",-12.0417836,-76.92557049999999
2500.0,,200.0,79.0,2.0,2.0,1.0,18.0,49.0,2026-04-27,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-remodelado-en-alquiler-79-m-sup2--2-149665180.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=6,"av flora tristan 130, la molina",-12.075008,-76.93936339999999
3740.0,1100.0,330.0,80.0,2.0,2.0,1.0,8.0,34.0,2026-04-27,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-mini-departamento-amoblado-2-dorm.-vista-a-jardines-142367268.html?n_src=Listado&n_pills=Gimnasio&n_pg=105&n_pos=7,"av circunvalacion golf los incas 561, santiago de surco",-12.0932262,-76.9673261
1600.0,,267.0,95.0,2.0,1.0,,8.0,140.0,2026-04-23,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-amplio-departamento-en-san-miguel-149624601.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=8,"angelica palma 128, san miguel",-12.0824793,-77.087505
800.0,225.0,,75.0,2.0,1.0,,20.0,387.0,2026-04-16,smp,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-dpto.-acogedor-y-funcional-2-habitaciones-75-149264992.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=9,"av jose granda 24, san martin de porres",-12.0300659,-77.0605523
4000.0,,600.0,115.0,3.0,3.0,2.0,3.0,53.0,2026-04-16,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-surco-valle-hermoso-149553931.html?n_src=Listado&n_pills=Ascensor&n_pg=105&n_pos=10,"jeronimo de aliaga sur al 500, santiago de surco",-12.1136202,-76.976187
1650.0,,300.0,70.0,2.0,1.0,,0.0,666.0,2026-04-14,san borja,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-1-av-velasco-astete-pentagonito-70-m-sup2-149529716.html?n_src=Listado&n_pg=105&n_pos=11,"av alejandro velasco astete, san borja",-12.0933903,-76.9856404
1800.0,529.0,65.0,70.0,2.0,2.0,,5.0,181.0,2026-04-13,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-2do.-piso-de-70-m-sup2--en-149519194.html?n_src=Listado&n_pg=105&n_pos=12,"jiron puerta del sol 497, la molina",-12.1106239,-76.9363494
2400.0,,250.0,100.0,3.0,2.0,1.0,20.0,232.0,2026-04-09,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-la-molina.-lomas-de-la-149446529.html?n_src=Listado&n_pg=105&n_pos=13,"calle molinos de san miguel, la molina",-12.1020102,-76.9346577
3650.0,,350.0,90.0,3.0,2.0,1.0,4.0,151.0,2026-03-29,san borja,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-san-borja-149140974.html?n_src=Listado&n_pg=105&n_pos=14,"calle antonio canova 132, san borja",-12.0977768,-77.0084339
1175.0,350.0,,35.0,1.0,1.0,,6.0,314.0,2026-03-21,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-54-benavides-alquilo-lindo-y-moderno-minidpto-1dorm-149276370.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=15,"jiron cerro verde 383, santiago de surco",-12.1352513,-76.9770343
900.0,,50.0,65.0,2.0,1.0,,6.0,137.0,2026-03-16,los olivos,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departameto-en-villasol-los-olivos-143088464.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=105&n_pos=16,"calle ascencio rivera 201 los olivos, los olivos",-11.9677204,-77.07357209999999
1600.0,500.0,,116.0,3.0,2.0,,0.0,106.0,2026-02-25,los olivos,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-los-olivos-urb.-villasol-147941044.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=17,"jiron eleodoro zevallos urb villasol iii etapa los olivos, los olivos",-11.9594191,-77.07589229999999
1299.0,,,93.0,3.0,2.0,,0.0,100.0,2026-02-17,smp,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-3-dormitoris-2-banos-super-amplio-semi-148983978.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=18,"calle 10, san martin de porres",-12.0147382,-77.0831335
6700.0,1980.0,700.0,180.0,3.0,2.0,2.0,12.0,84.0,2026-02-10,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-moderno-y-amoblado-en-golf-los-incas-edificio-148735517.html?n_src=Listado&n_pills=Amoblado&n_pg=105&n_pos=19,"av circunavalacion golf los incas, santiago de surco",-12.0888942,-76.967008
2900.0,865.0,300.0,100.0,3.0,2.0,1.0,15.0,402.0,2026-01-05,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-flat-monterrico!-cerca-al-cc-el-polo-148572847.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=105&n_pos=20,"calle boulevard, santiago de surco",-12.0998763,-76.9703103
800.0,,50.0,24.0,2.0,1.0,,0.0,957.0,2025-10-09,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-minidepartamento-primer-piso-24-m-sup2--03-ambientes-59560627.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=21,"calle asuncion 290, la molina",-12.068581,-76.9420797
2000.0,,220.0,83.0,3.0,2.0,,10.0,210.0,2026-03-10,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-primer-piso-3-dorm.-sala-de-estar-con-vista-parque-149221265.html?n_src=Listado&n_pills=Ascensor&n_pg=105&n_pos=22,"avenida del pacifico 180, san miguel",-12.0830711,-77.0917913
1200.0,,,47.0,2.0,1.0,1.0,0.0,,2025-10-24,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-en-menorca-147993252.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=23,"san antonio de mala, canete",-12.9050867,-76.3637285
6120.0,1800.0,,150.0,4.0,2.0,2.0,15.0,249.0,2025-12-02,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-vendo-linda-casita-playa-isla-del-sol-ex-gallardo-148340426.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=24,"playa isla del sol, cerro azul",-12.9568824,-76.50064449999999
3400.0,988.0,,129.0,3.0,2.0,2.0,10.0,236.0,2026-04-25,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-surco-120-m-sup2--zona-de-149634656.html?n_src=Listado&n_pills=Ascensor&n_pg=105&n_pos=25,"surco - zona de monte umbroso - cerca al cc chacarilla, santiago de surco",-12.1171949,-76.9872385
1250.0,,,50.0,2.0,2.0,,0.0,413.0,2025-09-14,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-la-molina-minidpto.-1x1-50-m-sup2--2dorm-2-banos-4to-59560926.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=26,"calle curazao 207, la molina",-12.0684236,-76.9425717
13.0,1.0,,,3.0,3.0,,5.0,15.0,2026-04-27,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-venta-con-estacionamiento-en-los-149671577.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=105&n_pos=27,"av los tulipanes al 123, miraflores",-12.122486,-77.0313539
2500.0,785.0,150.0,76.0,2.0,2.0,,0.0,326.0,2025-09-24,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin--se-alquila-departamento-1er-piso!-cerca-a-147695546.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=1,"av central 962, santiago de surco",-12.1070103,-76.9582071
4700.0,1250.0,500.0,160.0,3.0,2.0,1.0,20.0,251.0,2025-07-01,san borja,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-y-comodo-departamento-en-buenavista-59242174.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=2,"buenavista, san borja",-12.1019274,-76.9804709
1300.0,,,40.0,1.0,1.0,,0.0,29.0,2026-04-29,san borja,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-san-borja-incluye-servicios-luz-agua-ideal-pareja-149702197.html?n_src=Listado&n_pg=105&n_pos=3,"puente peatonal ""el derby"", san borja",-12.0994571,-76.9799645
2000.0,,,90.0,2.0,2.0,,10.0,214.0,2026-04-28,ate,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-en-2-habitaciones-a-media-cuadra-del-mercado-149302888.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=105&n_pos=4,"hefesto, ate vitarte",-12.0735972,-76.9764081
850.0,236.0,40.0,80.0,2.0,1.0,,15.0,93.0,2026-04-27,ate,C,https://www.adondevivir.com/propiedades/clasificado/alclapin-alq.-dpto.-bien-ubicado-a-dos-cuadras-del-real-plaza-149674609.html?n_src=Listado&n_pills=Frente+a+parque&n_pg=105&n_pos=5,"av prologacion javier prado este 9033, ate vitarte",-12.0417836,-76.92557049999999
2500.0,,200.0,79.0,2.0,2.0,1.0,18.0,49.0,2026-04-27,la molina,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-remodelado-en-alquiler-79-m-sup2--2-149665180.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=6,"av flora tristan 130, la molina",-12.075008,-76.93936339999999
3740.0,1100.0,330.0,80.0,2.0,2.0,1.0,8.0,35.0,2026-04-27,surco,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-mini-departamento-amoblado-2-dorm.-vista-a-jardines-142367268.html?n_src=Listado&n_pills=Gimnasio&n_pg=105&n_pos=7,"av circunvalacion golf los incas 561, santiago de surco",-12.0932262,-76.9673261
1600.0,,267.0,95.0,2.0,1.0,,8.0,140.0,2026-04-23,san miguel,B,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-amplio-departamento-en-san-miguel-149624601.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=105&n_pos=8,"angelica palma 128, san miguel",-12.0824793,-77.087505
