mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,total_servicios_prox,total_transporte_aprox,zona_apeim_cod,categoria_crimenes_cod,precio_pen
,144.0,3.0,2.0,2.0,25.0,15,0,6,3,4020.0
,55.0,1.0,1.0,0.0,10.0,6,0,7,1,1500.0
,100.0,3.0,1.0,0.0,15.0,20,0,2,3,1500.0
380.0,80.0,1.0,2.0,1.0,10.0,10,0,8,2,2992.0
200.0,44.0,1.0,1.0,0.0,1.0,15,0,6,2,1800.0
,40.0,1.0,1.0,0.0,10.0,22,0,1,3,600.0
100.0,71.0,2.0,2.0,0.0,13.0,3,0,6,3,2000.0
,83.0,2.0,2.0,0.0,6.0,15,0,6,1,3000.0
210.0,50.0,1.0,1.0,0.0,28.0,11,0,6,1,2500.0
300.0,90.0,1.0,2.0,0.0,10.0,4,0,7,1,2000.0
310.0,39.0,1.0,1.0,0.0,0.0,0,0,7,1,2714.0
260.0,65.0,1.0,1.0,1.0,0.0,18,0,6,2,2500.0
170.0,40.0,1.0,1.0,0.0,45.0,11,0,8,3,1800.0
280.0,55.0,1.0,1.0,1.0,3.0,5,0,8,2,2333.0
165.0,48.0,1.0,1.0,0.0,0.0,0,0,7,1,2500.0
,120.0,3.0,2.0,0.0,5.0,15,0,8,2,2900.0
120.0,120.0,2.0,1.0,0.0,18.0,12,0,7,2,1700.0
,75.0,2.0,1.0,0.0,9.0,19,2,2,3,1300.0
,73.0,2.0,1.0,0.0,10.0,11,0,7,2,1700.0
300.0,83.0,3.0,2.0,1.0,7.0,14,0,6,2,2750.0
250.0,74.0,3.0,2.0,1.0,9.0,14,0,8,2,2800.0
,85.0,3.0,2.0,1.0,10.0,6,0,1,2,900.0
230.0,85.0,1.0,1.0,0.0,0.0,17,0,6,2,2400.0
150.0,60.0,2.0,1.0,0.0,0.0,16,0,2,2,850.0
180.0,45.0,1.0,1.0,0.0,12.0,12,0,6,2,1700.0
350.0,89.0,3.0,2.0,1.0,3.0,13,0,6,2,2800.0
290.0,71.0,3.0,2.0,0.0,4.0,8,1,6,3,2900.0
,58.0,2.0,1.0,0.0,40.0,8,0,4,4,2500.0
300.0,65.0,1.0,2.0,1.0,6.0,11,0,8,3,2570.0
600.0,155.0,2.0,3.0,2.0,10.0,17,3,7,3,5692.0
280.0,48.0,1.0,1.0,0.0,3.0,2,0,6,2,2530.0
,72.0,3.0,2.0,1.0,0.0,7,0,4,1,3000.0
150.0,90.0,3.0,2.0,0.0,30.0,13,1,7,1,2500.0
250.0,85.0,3.0,3.0,1.0,15.0,5,0,7,1,2500.0
750.0,140.0,3.0,2.0,2.0,15.0,12,0,7,2,5130.0
,35.0,1.0,1.0,0.0,0.0,1,0,10,1,1100.0
,70.0,2.0,2.0,1.0,0.0,4,0,6,1,3400.0
400.0,70.0,2.0,2.0,1.0,12.0,13,0,6,2,2720.0
250.0,67.0,3.0,2.0,0.0,0.0,7,0,6,3,2850.0
,82.0,3.0,2.0,0.0,12.0,12,0,6,3,2000.0
,53.0,2.0,2.0,0.0,5.0,17,0,6,3,2200.0
240.0,63.0,1.0,1.0,0.0,0.0,3,0,7,1,2933.0
200.0,46.0,1.0,1.0,1.0,0.0,5,1,7,1,2999.0
350.0,63.0,2.0,2.0,1.0,5.0,8,0,7,2,3100.0
230.0,158.0,3.0,2.0,0.0,20.0,6,0,7,2,3600.0
700.0,180.0,3.0,2.0,2.0,12.0,0,0,7,1,6700.0
,65.0,2.0,1.0,0.0,10.0,13,0,6,2,1750.0
,131.0,4.0,3.0,1.0,33.0,7,0,7,1,3500.0
250.0,120.0,3.0,2.0,1.0,10.0,3,0,10,1,2900.0
20.0,106.0,3.0,2.0,0.0,1.0,19,0,2,3,1600.0
420.0,87.0,3.0,2.0,1.0,2.0,13,0,6,2,3000.0
200.0,60.0,2.0,2.0,1.0,4.0,12,0,6,3,3000.0
60.0,121.0,3.0,3.0,1.0,25.0,6,0,7,1,2915.0
150.0,79.0,3.0,2.0,0.0,12.0,7,0,6,3,2500.0
,39.0,1.0,1.0,0.0,0.0,10,0,4,2,1800.0
205.0,75.0,2.0,2.0,1.0,4.0,28,0,6,2,2700.0
200.0,150.0,3.0,3.0,1.0,5.0,4,0,10,1,2550.0
900.0,290.0,4.0,3.0,2.0,5.0,7,0,8,2,6900.0
200.0,42.0,1.0,1.0,0.0,0.0,0,0,6,1,2100.0
,198.0,4.0,2.0,0.0,35.0,24,0,3,3,1800.0
250.0,60.0,2.0,2.0,0.0,10.0,9,0,6,1,1900.0
250.0,85.0,3.0,2.0,0.0,0.0,14,0,6,2,3800.0
585.0,74.0,1.0,1.0,1.0,10.0,9,0,8,2,3400.0
200.0,98.0,3.0,2.0,0.0,10.0,12,0,6,3,3200.0
,65.0,2.0,2.0,1.0,7.0,18,0,6,3,2500.0
180.0,56.0,2.0,2.0,0.0,0.0,13,2,8,3,2600.0
320.0,72.0,3.0,2.0,0.0,1.0,7,0,4,2,2600.0
,75.0,2.0,1.0,0.0,35.0,8,0,4,4,1800.0
350.0,100.0,1.0,1.0,1.0,30.0,4,0,7,1,3400.0
,40.0,1.0,1.0,0.0,0.0,12,0,6,3,2100.0
,41.0,1.0,1.0,0.0,0.0,7,0,8,1,2000.0
100.0,39.0,1.0,1.0,0.0,10.0,13,0,8,2,1800.0
600.0,100.0,1.0,2.0,1.0,10.0,3,0,7,1,4690.0
40.0,70.0,2.0,1.0,0.0,30.0,14,0,4,4,1400.0
,55.0,2.0,2.0,0.0,0.0,6,0,8,2,1700.0
160.0,35.0,1.0,1.0,0.0,2.0,10,0,7,1,2500.0
150.0,90.0,2.0,2.0,1.0,50.0,5,0,7,1,3100.0
460.0,45.0,1.0,1.0,0.0,3.0,8,0,8,3,2510.0
400.0,46.0,1.0,1.0,1.0,0.0,4,0,8,1,3260.0
,130.0,9.0,6.0,0.0,53.0,24,0,4,4,5000.0
250.0,55.0,2.0,2.0,1.0,0.0,12,0,6,2,2700.0
10.0,35.0,1.0,1.0,0.0,28.0,3,0,7,2,1400.0
,105.0,2.0,2.0,2.0,26.0,5,0,7,1,4034.0
295.0,60.0,1.0,1.0,1.0,11.0,0,0,7,1,2793.0
,83.0,3.0,3.0,0.0,0.0,11,0,4,2,2900.0
250.0,65.0,2.0,1.0,0.0,0.0,22,0,6,3,1900.0
300.0,50.0,1.0,1.0,0.0,0.0,12,0,6,2,1800.0
900.0,216.0,4.0,3.0,2.0,18.0,0,0,7,1,5650.0
,72.0,2.0,2.0,0.0,0.0,3,0,10,1,3500.0
180.0,60.0,2.0,1.0,0.0,7.0,18,1,8,4,2000.0
,95.0,2.0,2.0,0.0,10.0,11,0,7,2,2000.0
250.0,138.0,3.0,2.0,1.0,0.0,13,0,7,1,3700.0
190.0,51.0,2.0,2.0,0.0,1.0,11,1,4,3,2250.0
,74.0,2.0,2.0,0.0,14.0,18,0,6,2,1850.0
370.0,80.0,2.0,2.0,1.0,10.0,14,1,8,3,2605.0
250.0,70.0,3.0,2.0,1.0,0.0,19,0,8,2,2250.0
300.0,63.0,2.0,2.0,1.0,3.0,9,0,8,2,2960.0
120.0,57.0,3.0,2.0,0.0,4.0,19,2,1,3,1100.0
280.0,90.0,3.0,2.0,0.0,10.0,11,0,6,3,2400.0
500.0,60.0,1.0,2.0,0.0,0.0,9,0,8,2,2500.0
220.0,65.0,2.0,2.0,0.0,2.0,6,0,8,3,2499.0
,45.0,1.0,1.0,0.0,0.0,12,2,6,4,1950.0
,30.0,1.0,1.0,0.0,10.0,10,1,7,1,1100.0
390.0,90.0,2.0,2.0,1.0,30.0,5,0,7,1,3470.0
200.0,98.0,3.0,1.0,0.0,30.0,17,0,6,2,3000.0
350.0,56.0,2.0,2.0,0.0,0.0,13,0,6,3,2250.0
,80.0,7.0,6.0,0.0,34.0,9,0,2,3,1600.0
645.0,200.0,3.0,2.0,2.0,30.0,6,0,7,1,7200.0
,210.0,4.0,4.0,2.0,13.0,4,0,7,1,6800.0
280.0,90.0,2.0,2.0,1.0,13.0,2,0,7,1,2800.0
80.0,100.0,2.0,2.0,1.0,40.0,16,1,7,1,2600.0
,120.0,3.0,3.0,0.0,25.0,14,0,1,3,1200.0
180.0,57.0,2.0,2.0,0.0,0.0,7,0,6,3,1800.0
760.0,180.0,3.0,3.0,2.0,31.0,3,0,7,1,4788.0
435.0,80.0,1.0,1.0,1.0,8.0,7,0,7,1,2700.0
250.0,56.0,2.0,1.0,0.0,20.0,19,0,6,3,1800.0
250.0,60.0,2.0,1.0,0.0,22.0,11,0,7,2,2000.0
400.0,62.0,2.0,2.0,1.0,1.0,8,0,7,2,3060.0
280.0,80.0,3.0,2.0,0.0,1.0,4,0,8,3,3800.0
180.0,65.0,1.0,2.0,0.0,6.0,18,0,4,4,1550.0
200.0,80.0,3.0,2.0,1.0,2.0,13,0,6,3,2350.0
,77.0,3.0,2.0,1.0,1.0,0,0,6,1,2700.0
300.0,50.0,1.0,1.0,1.0,20.0,3,0,7,1,2280.0
,63.0,2.0,2.0,0.0,0.0,18,1,6,3,2400.0
525.0,140.0,3.0,2.0,1.0,15.0,6,0,7,1,4400.0
,115.0,3.0,1.0,1.0,0.0,11,1,8,3,1800.0
,30.0,1.0,1.0,0.0,10.0,12,1,8,1,1350.0
250.0,46.0,1.0,1.0,0.0,0.0,3,0,7,2,2600.0
60.0,47.0,2.0,1.0,0.0,8.0,14,0,7,1,1250.0
220.0,66.0,3.0,2.0,1.0,0.0,7,0,4,2,1800.0
,55.0,2.0,1.0,0.0,20.0,10,0,1,1,650.0
,45.0,1.0,1.0,0.0,0.0,16,0,6,2,1000.0
,75.0,3.0,2.0,0.0,8.0,13,0,4,1,1200.0
255.0,60.0,1.0,1.0,1.0,7.0,7,0,6,3,1900.0
450.0,94.0,3.0,2.0,1.0,5.0,10,0,8,2,4836.0
,67.0,1.0,1.0,0.0,5.0,0,0,6,1,1699.0
220.0,42.0,1.0,1.0,0.0,0.0,24,0,6,2,2100.0
200.0,166.0,3.0,3.0,1.0,34.0,10,0,7,2,4500.0
,65.0,3.0,2.0,0.0,10.0,9,0,4,2,1700.0
,200.0,2.0,2.0,1.0,1.0,8,0,7,1,5900.0
500.0,117.0,3.0,2.0,2.0,0.0,7,0,7,1,4446.0
500.0,112.0,3.0,3.0,2.0,10.0,5,0,7,1,3500.0
,98.0,2.0,1.0,0.0,28.0,10,0,6,2,850.0
200.0,40.0,1.0,1.0,0.0,1.0,6,0,8,3,2100.0
127.0,87.0,3.0,2.0,1.0,0.0,29,0,4,4,1499.0
240.0,118.0,2.0,3.0,2.0,14.0,20,0,6,2,3927.0
250.0,43.0,1.0,1.0,0.0,0.0,5,0,8,2,2950.0
250.0,69.0,3.0,2.0,0.0,0.0,6,0,4,3,2500.0
145.0,45.0,1.0,1.0,0.0,1.0,11,0,7,1,2750.0
,108.0,3.0,2.0,1.0,2.0,0,0,10,1,4873.0
150.0,52.0,2.0,2.0,1.0,8.0,19,0,6,2,2300.0
,84.0,2.0,2.0,0.0,5.0,22,0,1,3,1100.0
30.0,80.0,2.0,2.0,0.0,10.0,14,0,3,2,1200.0
200.0,80.0,2.0,1.0,1.0,25.0,10,1,7,1,2500.0
350.0,95.0,2.0,3.0,2.0,11.0,6,0,7,1,2890.0
,75.0,2.0,1.0,1.0,5.0,17,0,6,2,2300.0
,60.0,2.0,2.0,1.0,4.0,8,0,7,2,2900.0
500.0,111.0,3.0,2.0,2.0,3.0,4,0,7,1,4164.0
95.0,55.0,3.0,1.0,0.0,3.0,14,1,1,3,800.0
250.0,77.0,3.0,2.0,0.0,6.0,0,0,6,1,2250.0
200.0,60.0,2.0,2.0,1.0,7.0,0,0,7,1,2500.0
354.0,85.0,2.0,2.0,1.0,25.0,6,0,7,1,3400.0
,178.0,4.0,4.0,2.0,1.0,5,0,7,1,4500.0
,120.0,3.0,2.0,2.0,14.0,6,0,7,1,3500.0
200.0,43.0,1.0,1.0,1.0,3.0,10,0,8,2,2500.0
200.0,74.0,2.0,2.0,1.0,7.0,8,1,6,3,2290.0
,116.0,3.0,2.0,0.0,0.0,19,0,2,3,1600.0
,65.0,2.0,1.0,0.0,10.0,0,0,5,1,900.0
250.0,62.0,2.0,1.0,0.0,3.0,16,0,4,2,2400.0
280.0,52.0,2.0,2.0,0.0,0.0,11,0,7,2,3015.0
210.0,81.0,3.0,2.0,0.0,10.0,12,0,7,3,1800.0
80.0,40.0,2.0,1.0,0.0,20.0,7,0,7,1,1500.0
350.0,65.0,2.0,2.0,1.0,3.0,1,1,7,1,2720.0
,40.0,1.0,1.0,0.0,1.0,15,0,6,2,2250.0
,83.0,3.0,2.0,0.0,0.0,12,0,6,2,2500.0
,99.0,2.0,2.0,1.0,0.0,6,0,7,1,3000.0
350.0,189.0,3.0,3.0,2.0,6.0,12,1,7,1,6120.0
500.0,209.0,3.0,3.0,2.0,20.0,12,1,7,1,5394.0
,68.0,3.0,1.0,0.0,0.0,12,0,4,2,1650.0
,61.0,2.0,2.0,0.0,3.0,7,1,7,1,3580.0
30.0,73.0,3.0,1.0,0.0,41.0,0,0,6,1,2400.0
400.0,82.0,3.0,2.0,2.0,0.0,11,0,7,2,4400.0
300.0,60.0,2.0,2.0,0.0,4.0,13,1,8,3,2720.0
350.0,110.0,3.0,3.0,0.0,10.0,4,0,7,1,5200.0
290.0,55.0,1.0,2.0,1.0,26.0,11,1,7,2,2750.0
155.0,43.0,1.0,2.0,1.0,12.0,29,0,4,4,1900.0
50.0,65.0,1.0,2.0,1.0,0.0,14,0,9,3,1800.0
1.0,65.0,2.0,3.0,0.0,12.0,16,0,5,3,1200.0
200.0,69.0,3.0,2.0,1.0,0.0,10,1,7,2,3100.0
200.0,58.0,1.0,1.0,0.0,26.0,19,0,2,3,1000.0
240.0,47.0,1.0,1.0,1.0,2.0,2,0,6,2,2300.0
500.0,188.0,4.0,4.0,2.0,0.0,8,0,7,1,5984.0
330.0,79.0,3.0,2.0,1.0,11.0,12,0,8,3,3300.0
,85.0,2.0,1.0,0.0,0.0,16,0,2,2,3850.0
,61.0,2.0,2.0,0.0,9.0,6,0,8,1,2200.0
410.0,73.0,2.0,2.0,0.0,0.0,3,0,6,2,2970.0
350.0,114.0,3.0,2.0,1.0,3.0,5,0,7,1,3000.0
350.0,45.0,1.0,1.0,1.0,8.0,8,0,8,2,2010.0
250.0,79.0,2.0,2.0,0.0,2.0,19,0,6,3,4000.0
300.0,85.0,3.0,2.0,0.0,1.0,24,0,6,3,2940.0
,120.0,4.0,4.0,1.0,15.0,6,0,7,1,3000.0
,150.0,2.0,2.0,0.0,0.0,5,0,7,2,9000.0
280.0,45.0,1.0,1.0,1.0,5.0,10,0,8,2,2500.0
,84.0,2.0,2.0,1.0,2.0,5,0,8,2,3200.0
280.0,63.0,2.0,2.0,1.0,0.0,5,1,7,1,3600.0
340.0,108.0,3.0,1.0,1.0,49.0,4,0,7,1,3600.0
320.0,95.0,2.0,2.0,1.0,0.0,10,0,4,2,2400.0
350.0,136.0,1.0,1.0,2.0,1.0,0,0,7,1,4342.0
180.0,43.0,1.0,1.0,0.0,12.0,12,0,8,4,2000.0
350.0,75.0,3.0,2.0,0.0,1.0,7,0,6,3,2900.0
180.0,42.0,1.0,1.0,0.0,1.0,9,0,4,1,2500.0
1.0,80.0,3.0,3.0,0.0,6.0,18,0,6,2,2500.0
180.0,98.0,3.0,2.0,1.0,25.0,19,0,6,3,2700.0
240.0,46.0,1.0,1.0,1.0,8.0,13,0,6,3,1990.0
290.0,61.0,2.0,2.0,1.0,0.0,7,0,7,1,3277.0
10.0,80.0,2.0,2.0,1.0,5.0,9,1,8,3,2100.0
870.0,309.0,4.0,3.0,2.0,20.0,8,1,8,3,8500.0
117.0,60.0,2.0,2.0,0.0,1.0,12,0,8,3,1600.0
150.0,125.0,3.0,4.0,1.0,10.0,3,0,7,1,3450.0
650.0,151.0,2.0,2.0,3.0,8.0,0,0,7,1,7980.0
439.0,149.0,3.0,2.0,1.0,0.0,5,0,7,1,3900.0
380.0,52.0,1.0,1.0,1.0,18.0,0,0,7,1,2057.0
,139.0,3.0,2.0,0.0,1.0,13,0,2,3,2200.0
260.0,76.0,3.0,2.0,0.0,6.0,7,0,6,3,2200.0
200.0,65.0,3.0,2.0,0.0,0.0,2,0,4,2,2000.0
,65.0,3.0,2.0,0.0,0.0,8,2,2,2,1400.0
250.0,46.0,1.0,1.0,1.0,0.0,5,1,7,1,2900.0
,45.0,1.0,1.0,1.0,10.0,10,1,7,1,1200.0
180.0,43.0,1.0,1.0,0.0,5.0,15,0,6,2,1700.0
150.0,85.0,2.0,2.0,0.0,15.0,12,0,7,2,2500.0
390.0,85.0,2.0,2.0,1.0,5.0,7,0,8,3,3500.0
200.0,80.0,3.0,2.0,0.0,6.0,15,0,7,2,2600.0
500.0,178.0,3.0,3.0,2.0,16.0,5,0,7,2,5025.0
388.0,88.0,3.0,2.0,1.0,1.0,0,0,6,1,2500.0
300.0,139.0,2.0,2.0,1.0,15.0,11,0,7,1,3990.0
,75.0,3.0,1.0,0.0,0.0,17,0,2,3,1000.0
500.0,95.0,2.0,2.0,1.0,12.0,6,0,7,1,4200.0
,45.0,1.0,1.0,0.0,25.0,10,0,8,2,1500.0
190.0,34.0,1.0,1.0,1.0,0.0,13,1,8,3,1800.0
,96.0,3.0,2.0,1.0,8.0,8,0,8,2,2300.0
,129.0,3.0,2.0,2.0,10.0,8,0,7,1,3400.0
350.0,45.0,1.0,1.0,1.0,2.0,9,0,8,2,2600.0
,85.0,3.0,2.0,0.0,0.0,6,0,7,1,2400.0
,75.0,3.0,2.0,0.0,14.0,10,0,6,3,2800.0
370.0,190.0,5.0,1.0,2.0,9.0,12,0,7,2,5000.0
300.0,76.0,2.0,2.0,1.0,7.0,15,0,6,3,3500.0
290.0,65.0,2.0,2.0,1.0,0.0,10,0,7,2,3790.0
,78.0,3.0,2.0,0.0,8.0,0,0,6,1,2000.0
380.0,65.0,2.0,2.0,1.0,5.0,0,0,6,1,2900.0
,50.0,3.0,1.0,0.0,0.0,10,0,1,3,950.0
,50.0,1.0,1.0,0.0,18.0,14,0,6,2,1200.0
180.0,45.0,1.0,1.0,1.0,2.0,29,0,6,2,2200.0
300.0,80.0,3.0,2.0,1.0,0.0,24,0,6,3,2800.0
800.0,153.0,3.0,2.0,2.0,22.0,6,0,7,1,4174.0
300.0,82.0,2.0,2.0,1.0,11.0,8,0,8,4,2300.0
,60.0,2.0,2.0,0.0,18.0,14,1,1,3,800.0
,79.0,3.0,2.0,1.0,2.0,14,0,6,2,2700.0
350.0,70.0,3.0,2.0,1.0,3.0,2,0,6,2,2800.0
300.0,190.0,4.0,3.0,0.0,5.0,13,1,7,2,5293.0
,240.0,3.0,2.0,0.0,30.0,8,0,7,1,6016.0
,55.0,1.0,1.0,0.0,18.0,9,0,2,3,1000.0
380.0,70.0,2.0,2.0,1.0,3.0,2,0,6,2,2900.0
200.0,45.0,1.0,1.0,0.0,0.0,4,1,7,1,4000.0
,35.0,1.0,1.0,0.0,30.0,14,0,6,2,1150.0
250.0,47.0,1.0,1.0,1.0,8.0,5,0,8,2,2400.0
,70.0,2.0,2.0,0.0,10.0,10,0,5,3,1900.0
200.0,52.0,2.0,2.0,0.0,0.0,9,0,8,2,2800.0
,60.0,2.0,2.0,0.0,9.0,17,4,8,3,2700.0
120.0,90.0,3.0,2.0,1.0,18.0,10,0,7,1,2950.0
270.0,160.0,3.0,3.0,1.0,25.0,15,0,7,3,4200.0
350.0,71.0,2.0,2.0,1.0,5.0,4,1,7,1,3600.0
180.0,90.0,3.0,2.0,0.0,10.0,19,0,4,4,2100.0
400.0,50.0,1.0,1.0,1.0,8.0,8,0,8,2,3153.0
,37.0,1.0,1.0,1.0,0.0,0,0,7,1,4400.0
,50.0,3.0,1.0,0.0,2.0,4,0,1,2,900.0
270.0,48.0,1.0,1.0,2.0,0.0,3,0,6,2,2300.0
220.0,62.0,2.0,2.0,0.0,4.0,23,0,6,1,2400.0
,81.0,3.0,1.0,1.0,0.0,14,0,4,3,2400.0
,120.0,3.0,1.0,0.0,30.0,16,0,2,2,1700.0
,43.0,2.0,1.0,0.0,0.0,3,0,7,1,3000.0
,75.0,3.0,1.0,0.0,2.0,19,0,3,3,1000.0
690.0,270.0,3.0,3.0,2.0,10.0,8,0,7,1,5940.0
230.0,52.0,1.0,2.0,0.0,4.0,12,0,6,1,2100.0
230.0,96.0,3.0,2.0,2.0,8.0,12,1,7,1,3000.0
850.0,185.0,3.0,2.0,1.0,15.0,5,0,7,1,7705.0
120.0,121.0,3.0,3.0,1.0,30.0,2,0,7,1,4355.0
180.0,45.0,1.0,1.0,0.0,3.0,11,0,6,3,1900.0
250.0,54.0,2.0,2.0,0.0,0.0,8,0,4,2,2600.0
,24.0,1.0,1.0,0.0,10.0,11,0,2,3,500.0
90.0,40.0,1.0,1.0,0.0,1.0,22,0,4,4,1500.0
150.0,48.0,1.0,1.0,0.0,2.0,6,0,8,3,2299.0
300.0,45.0,1.0,1.0,1.0,7.0,12,0,8,3,2380.0
,95.0,3.0,2.0,1.0,18.0,3,0,7,1,2700.0
270.0,117.0,2.0,2.0,1.0,16.0,11,0,7,1,3750.0
250.0,45.0,1.0,1.0,0.0,0.0,4,1,7,1,2650.0
176.0,41.0,1.0,1.0,0.0,29.0,8,0,7,1,1850.0
,70.0,2.0,2.0,0.0,0.0,11,0,2,3,900.0
600.0,107.0,2.0,2.0,2.0,0.0,6,0,7,1,7700.0
270.0,85.0,2.0,1.0,0.0,0.0,20,0,6,3,1800.0
150.0,150.0,2.0,2.0,1.0,4.0,5,0,7,1,2700.0
220.0,45.0,1.0,1.0,0.0,1.0,12,0,6,2,2100.0
250.0,100.0,2.0,2.0,0.0,3.0,10,0,7,1,2300.0
230.0,70.0,1.0,1.0,1.0,25.0,6,0,7,1,2200.0
200.0,60.0,1.0,1.0,0.0,7.0,3,0,7,1,2000.0
149.0,67.0,3.0,2.0,0.0,10.0,21,0,5,3,949.0
220.0,65.0,3.0,2.0,1.0,2.0,10,0,4,3,1800.0
,53.0,2.0,2.0,1.0,0.0,10,0,7,1,3500.0
,200.0,4.0,3.0,2.0,5.0,0,0,10,1,5500.0
360.0,112.0,3.0,3.0,2.0,4.0,1,0,10,1,3570.0
750.0,155.0,3.0,3.0,2.0,4.0,2,0,7,1,7200.0
250.0,44.0,1.0,1.0,1.0,8.0,10,0,8,2,2500.0
180.0,47.0,1.0,1.0,0.0,2.0,14,0,6,2,2500.0
150.0,53.0,1.0,1.0,0.0,1.0,10,0,4,1,1900.0
,140.0,2.0,2.0,1.0,5.0,1,0,10,1,2750.0
280.0,63.0,2.0,2.0,0.0,0.0,3,0,7,1,3700.0
200.0,100.0,3.0,3.0,1.0,12.0,7,0,7,1,2250.0
250.0,75.0,1.0,1.0,0.0,0.0,13,0,7,2,3000.0
300.0,97.0,3.0,3.0,2.0,15.0,7,0,7,1,3300.0
50.0,38.0,1.0,1.0,0.0,20.0,10,0,3,2,900.0
140.0,40.0,1.0,1.0,0.0,5.0,13,1,8,3,1700.0
1.0,40.0,1.0,1.0,0.0,0.0,3,0,7,1,2400.0
350.0,64.0,2.0,2.0,0.0,3.0,8,0,8,2,3800.0
430.0,110.0,3.0,3.0,1.0,10.0,7,0,7,1,4760.0
,184.0,3.0,3.0,2.0,20.0,6,0,7,1,4080.0
240.0,70.0,3.0,2.0,0.0,0.0,12,0,6,3,2200.0
300.0,80.0,3.0,2.0,1.0,11.0,9,0,6,1,2700.0
,65.0,2.0,1.0,1.0,12.0,13,0,7,2,1700.0
,80.0,3.0,1.0,0.0,16.0,24,0,2,4,1750.0
,45.0,2.0,1.0,0.0,20.0,10,0,1,1,550.0
,27.0,1.0,1.0,0.0,45.0,7,0,7,1,1550.0
,70.0,2.0,1.0,0.0,10.0,17,0,2,3,1100.0
500.0,190.0,3.0,3.0,1.0,8.0,8,0,7,1,5040.0
170.0,48.0,1.0,1.0,0.0,12.0,9,0,8,3,2240.0
400.0,98.0,3.0,2.0,1.0,12.0,12,0,6,2,3700.0
,64.0,2.0,2.0,1.0,0.0,1,0,7,1,2800.0
100.0,102.0,3.0,2.0,1.0,3.0,8,1,7,2,2500.0
350.0,80.0,3.0,2.0,1.0,9.0,15,0,6,3,3300.0
250.0,40.0,1.0,1.0,0.0,2.0,16,1,8,4,2100.0
393.0,100.0,3.0,3.0,0.0,33.0,3,0,7,1,3700.0
,55.0,2.0,2.0,1.0,8.0,19,0,6,2,2300.0
110.0,51.0,2.0,1.0,0.0,2.0,0,0,4,1,1100.0
350.0,90.0,2.0,3.0,0.0,7.0,8,0,7,1,3900.0
450.0,93.0,3.0,2.0,1.0,0.0,7,0,7,1,4450.0
,115.0,2.0,1.0,1.0,57.0,10,0,7,2,5865.0
250.0,60.0,2.0,2.0,0.0,1.0,10,0,7,1,4123.0
375.0,95.0,2.0,2.0,1.0,9.0,6,0,7,1,3150.0
,80.0,2.0,1.0,0.0,0.0,15,1,8,1,2000.0
170.0,45.0,1.0,1.0,0.0,1.0,0,0,6,1,1800.0
,100.0,2.0,2.0,0.0,20.0,16,0,6,3,1800.0
180.0,45.0,1.0,1.0,0.0,12.0,13,1,8,3,2100.0
300.0,82.0,2.0,2.0,1.0,3.0,13,1,8,3,3400.0
240.0,84.0,3.0,2.0,0.0,1.0,9,0,1,2,1450.0
,50.0,1.0,1.0,0.0,0.0,18,0,6,2,1800.0
1.0,120.0,3.0,3.0,1.0,0.0,8,0,7,2,2800.0
150.0,120.0,3.0,3.0,0.0,1.0,11,0,7,2,5175.0
480.0,200.0,3.0,2.0,1.0,6.0,6,0,7,1,4438.0
150.0,115.0,3.0,1.0,1.0,15.0,16,0,8,2,2750.0
,83.0,3.0,1.0,0.0,3.0,20,2,1,3,1050.0
470.0,198.0,3.0,4.0,2.0,12.0,3,0,7,1,6840.0
150.0,40.0,2.0,2.0,0.0,0.0,8,0,6,3,1650.0
200.0,84.0,3.0,2.0,0.0,10.0,12,0,6,3,1800.0
150.0,41.0,1.0,1.0,0.0,10.0,8,0,6,3,1800.0
480.0,130.0,3.0,2.0,1.0,14.0,10,0,7,2,4370.0
,55.0,2.0,2.0,0.0,0.0,17,0,4,2,2250.0
20.0,75.0,2.0,1.0,0.0,5.0,20,0,5,4,1050.0
320.0,37.0,1.0,1.0,1.0,2.0,3,0,6,1,2300.0
800.0,213.0,3.0,3.0,2.0,9.0,7,0,7,1,6660.0
350.0,71.0,1.0,1.0,0.0,15.0,0,0,7,1,2700.0
500.0,160.0,3.0,3.0,2.0,1.0,4,0,7,1,7400.0
,37.0,1.0,1.0,0.0,0.0,19,0,6,3,2100.0
420.0,60.0,3.0,2.0,0.0,10.0,14,1,8,3,3000.0
,108.0,2.0,1.0,0.0,30.0,13,0,7,1,3360.0
,67.0,3.0,2.0,0.0,10.0,3,0,1,2,1100.0
300.0,47.0,1.0,1.0,0.0,0.0,15,2,8,2,2400.0
200.0,75.0,3.0,3.0,1.0,10.0,12,0,6,3,2300.0
446.0,150.0,2.0,2.0,2.0,35.0,6,0,7,2,5400.0
120.0,50.0,1.0,1.0,1.0,30.0,13,0,7,2,1600.0
,160.0,8.0,6.0,0.0,0.0,3,0,4,1,3800.0
,146.0,2.0,3.0,0.0,12.0,5,0,8,2,4617.0
199.0,55.0,2.0,1.0,1.0,5.0,12,0,7,3,2099.0
350.0,45.0,1.0,1.0,0.0,0.0,4,1,7,1,2600.0
700.0,159.0,3.0,2.0,2.0,29.0,4,0,7,1,6216.0
310.0,81.0,1.0,1.0,1.0,8.0,5,0,7,1,4180.0
260.0,52.0,1.0,1.0,1.0,10.0,9,0,8,3,2584.0
300.0,64.0,2.0,2.0,0.0,0.0,8,0,7,3,3300.0
