precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,fecha_pub,distrito,nivel_socioeconomico,URL,direccion_completa,latitud,longitud,num_colegios_aprox,num_hospitales_aprox,num_tren_est_aprox,num_metro_est_aprox,num_comisarias_aprox,num_delitos_aprox,set,total_ambientes,total_servicios_prox,total_transporte_aprox,flg_estac,flg_tren,flg_metro,precio_por_m2,costo_total_mensual,score_ubicacion,categoria_precio,decada_construccion,zona_apeim,zona_apeim_cod,tamano,antiguedad_categoria,tamano_cod,antiguedad_cod,nivel_socioeconomico_cod,categoria_crimenes,categoria_crimenes_cod,tipo_vivienda_cod,tipo_vivienda
1870.0,510.0,1.0,27.0,1.0,1.0,0.0,4.0,80.0,2026-04-26,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-mini-departamento-amoblado-con-balcon-a-parque-kennedy-143596907.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=32&n_pos=30,"av arequipa 4935, miraflores",-12.1149176,-77.0295024,10,1,0,3,1,48,train,2.0,15,3,0,0,1,69.25925925925925,1871.0,10.2,Muy Bajo,2020.0,zona 7,7,pequeno,nuevo,1.0,1.0,1.0,nivel_3,3,0,Medio
3500.0,1035.0,380.0,82.0,2.0,2.0,1.0,4.0,92.0,2026-04-20,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-departamento-con-espectacular-vista-al-parque-145572422.html?n_src=Listado&n_pills=Seguridad&n_pg=13&n_pos=13,"av reducto 825, miraflores",-12.1265737,-77.0241768,3,0,0,1,0,7,train,4.0,4,1,1,0,1,42.68292682926829,3880.0,2.8,Bajo,2020.0,zona 7,7,mediano,nuevo,2.0,1.0,1.0,nivel_1,1,0,Medio
3310.0,950.0,380.0,89.0,1.0,1.0,0.0,10.0,,2026-03-22,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-departamento-un-dormitorio-mas-estudio-en-149327972.html?n_src=Listado&n_pills=Amoblado&n_pg=38&n_pos=9,"av jose larco, miraflores",-12.1255069,-77.0294354,0,0,0,0,0,12,train,2.0,0,0,0,0,0,37.19101123595506,3690.0,0.0,Bajo,2010.0,zona 7,7,mediano,seminuevo,2.0,2.0,1.0,nivel_2,2,2,Económico
2700.0,199000.0,300.0,80.0,2.0,2.0,1.0,15.0,143.0,,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-o-alquila-lindo-departamento-calle-grau-145303701.html?n_src=Listado&n_pills=Seguridad&n_pg=78&n_pos=10,"calle grau, miraflores",-12.1127655,-77.009981,11,0,0,0,1,73,train,4.0,12,0,1,0,0,33.75,3000.0,7.199999999999999,Bajo,2010.0,zona 7,7,mediano,seminuevo,2.0,2.0,1.0,nivel_4,4,2,Económico
6174.0,1800.0,500.0,140.0,3.0,2.0,2.0,10.0,130.0,2026-04-07,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-espectacular-vista-al-mar-desde-increible-departamento-149473909.html?n_src=Listado&n_pills=Seguridad&n_pg=14&n_pos=26,"calle comandante juan g moore, miraflores",-12.1205237,-77.0412926,5,0,0,0,0,9,train,5.0,5,0,1,0,0,44.1,6674.0,3.0,Alto,2010.0,zona 7,7,grande,seminuevo,3.0,2.0,1.0,nivel_1,1,1,Premium
8450.0,2500.0,825.0,219.0,3.0,3.0,0.0,13.0,15.0,2026-04-29,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-dpto-219-m-sup2--con-vista-al-mar-3-148070879.html?n_src=Listado&n_pills=Seguridad&n_pg=54&n_pos=18,"malecon armendariz miraflores, miraflores",-12.1357341,-77.0261572,4,0,0,0,0,5,train,6.0,4,0,0,0,0,38.58447488584475,9275.0,2.4,Muy Alto,2010.0,zona 7,7,grande,seminuevo,3.0,2.0,1.0,nivel_1,1,1,Premium
2600.0,,300.0,48.0,1.0,1.0,1.0,0.0,217.0,2025-09-03,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-refugio-departamento-1-dormitorio-y-1-bano-nuevo-en-147497959.html?n_src=Listado&n_pills=Piscina&n_pg=15&n_pos=30,"av mariscal la mar 1292, miraflores",-12.1096551,-77.0490177,2,0,0,0,0,15,train,2.0,2,0,1,0,0,54.16666666666666,2900.0,1.2,Bajo,2020.0,zona 7,7,pequeno,nuevo,1.0,1.0,1.0,nivel_2,2,0,Medio
3400.0,1011.0,550.0,65.0,2.0,2.0,1.0,0.0,97.0,2026-03-19,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin--alquiler-departamento-premium-y-amoblado-en-149037032.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=96&n_pos=5,"ricardo palma, miraflores",-12.1225062,-77.0208304,3,1,0,1,1,24,train,4.0,6,1,1,0,1,52.30769230769231,3950.0,4.0,Bajo,2020.0,zona 7,7,mediano,nuevo,2.0,1.0,1.0,nivel_2,2,0,Medio
6900.0,2000.0,650.0,200.0,3.0,2.0,1.0,12.0,,2025-10-01,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto-en-av-benavides-1-piso-4-146768544.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=61&n_pos=27,"av benavides 1, miraflores",-12.1237883,-77.0322584,5,2,0,0,0,18,train,5.0,7,0,1,0,0,34.5,7550.0,4.2,Alto,2010.0,zona 7,7,grande,seminuevo,3.0,2.0,1.0,nivel_2,2,1,Premium
2760.0,825.0,350.0,58.0,2.0,2.0,0.0,0.0,209.0,2026-04-07,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-2-habitaciones-con-balcon-miraflores-149474071.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=4,"av del ejercito 900, miraflores",-12.1130851,-77.0482451,2,0,0,0,0,22,train,4.0,2,0,0,0,0,47.58620689655172,3110.0,1.2,Bajo,2020.0,zona 7,7,mediano,nuevo,2.0,1.0,1.0,nivel_2,2,0,Medio
7160.0,2100.0,780.0,230.0,3.0,3.0,2.0,9.0,68.0,2025-10-01,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-dpto.-frente-al-mar-calle-malecon-balta-146768696.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=61&n_pos=13,"malecon balta 10, miraflores",-12.1251193,-77.0337998,4,1,0,0,0,17,train,6.0,5,0,1,0,0,31.130434782608692,7940.0,3.0,Alto,2010.0,zona 7,7,grande,seminuevo,3.0,2.0,1.0,nivel_2,2,1,Premium
4200.0,1200.0,590.0,164.0,2.0,2.0,2.0,20.0,,2026-04-30,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-excelente-dpto.-frente-a-parque-en-urb.-san-antonio-149713249.html?n_src=Listado&n_pills=Ascensor&n_pg=68&n_pos=24,"general silva, miraflores",-12.1232474,-77.0211403,4,1,0,1,0,18,train,4.0,6,1,1,0,1,25.60975609756097,4790.0,4.0,Medio,2000.0,zona 7,7,grande,seminuevo,3.0,2.0,1.0,nivel_2,2,1,Premium
2340.0,,,40.0,1.0,1.0,0.0,30.0,149.0,2026-01-12,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-monoambiente-miraflores-148621328.html?n_src=Listado&n_pills=Seguridad&n_pg=86&n_pos=7,"por la huaca pucllana, miraflores",-12.1112739,-77.03323859999999,10,2,0,0,0,9,train,2.0,12,0,0,0,0,58.5,,7.199999999999999,Bajo,1990.0,zona 7,7,pequeno,antiguo,1.0,3.0,1.0,nivel_1,1,2,Económico
4250.0,1250.0,400.0,130.0,3.0,3.0,1.0,5.0,177.0,2025-11-20,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-totalmente-amoblado-y-equipado!-c.-g-147670492.html?n_src=Listado&n_pills=Amoblado&n_pg=5&n_pos=10,"malecon balta, miraflores",-12.1251193,-77.0337998,4,1,0,0,0,17,train,6.0,5,0,1,0,0,32.69230769230769,4650.0,3.0,Medio,2020.0,zona 7,7,grande,nuevo,3.0,1.0,1.0,nivel_2,2,1,Premium
2671.0,770.0,350.0,60.0,1.0,1.0,2.0,14.0,69.0,2026-02-25,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-lindo-departamento-amoblado-y-equipado-av-148920774.html?n_src=Listado&n_pills=Seguridad&n_pg=39&n_pos=13,"av roca y bolona miraflores, miraflores",-12.1204501,-77.0146784,9,0,0,0,0,12,train,2.0,9,0,1,0,0,44.516666666666666,3021.0,5.4,Bajo,2010.0,zona 7,7,mediano,seminuevo,2.0,2.0,1.0,nivel_2,2,2,Económico
9250.0,2500.0,1200.0,200.0,3.0,3.0,3.0,2.0,104.0,2026-03-24,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-200-m-sup2--frente-al-parque-59022913.html?n_src=Listado&n_pills=Seguridad&n_pg=70&n_pos=11,"parque meliton porras, miraflores",-12.133244,-77.0245306,7,1,0,0,0,5,train,6.0,8,0,1,0,0,46.25,10450.0,4.8,Muy Alto,2020.0,zona 7,7,grande,nuevo,3.0,1.0,1.0,nivel_1,1,1,Premium
5200.0,1490.0,460.0,130.0,2.0,1.0,1.0,14.0,34.0,2026-04-28,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-depa-en-alquiler-en-miraflores-de-130-m-sup2-149423630.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=30&n_pos=3,"av larco 1010, miraflores",-12.1278301,-77.0297672,1,0,0,0,0,13,train,3.0,1,0,1,0,0,40.0,5660.0,0.6,Medio,2010.0,zona 7,7,grande,seminuevo,3.0,2.0,1.0,nivel_2,2,2,Económico
2200.0,645.0,150.0,6.0,1.0,1.0,0.0,25.0,123.0,2026-05-01,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-miraflores-01-dormit.-primer-piso-149337564.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=30&n_pos=21,"calle independencia 288, miraflores",-12.1171537,-77.0322711,8,1,0,0,0,44,train,2.0,9,0,0,0,0,366.6666666666667,2350.0,5.4,Muy Bajo,2000.0,zona 7,7,pequeno,antiguo,1.0,3.0,1.0,nivel_3,3,2,Económico
4140.0,1200.0,400.0,150.0,3.0,3.0,1.0,35.0,194.0,2026-04-30,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-ubicado-en-ramon-zavala-con-mal.-cisneros-148321513.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=47&n_pos=18,"ramon zavala 475 miraflores, miraflores",-12.1229195,-77.0389392,5,1,0,0,0,10,train,6.0,6,0,1,0,0,27.6,4540.0,3.6,Medio,1990.0,zona 7,7,grande,antiguo,3.0,3.0,1.0,nivel_2,2,1,Premium
1500.0,,,43.0,1.0,1.0,0.0,10.0,325.0,2026-04-21,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclappa-se-alquila-minidepa-amoblado-149507249.html?n_src=Listado&n_pills=Amoblado&n_pg=100&n_pos=11,"av arequipa 3825, miraflores",-12.1038343,-77.0313528,7,3,0,1,0,9,train,2.0,11,1,0,0,1,34.88372093023256,,7.0,Muy Bajo,2010.0,zona 7,7,pequeno,seminuevo,1.0,2.0,1.0,nivel_1,1,2,Económico
1860.0,540.0,1.0,28.0,1.0,1.0,0.0,2.0,62.0,2026-04-27,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-minidepartamento-full-amoblado-y-equipado-con-145527777.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=76&n_pos=7,"calle general suarez cdra 3, miraflores",-12.1124826,-77.027326,11,2,0,4,1,43,train,2.0,18,4,0,0,1,66.42857142857143,1861.0,12.4,Muy Bajo,2020.0,zona 7,7,pequeno,nuevo,1.0,1.0,1.0,nivel_3,3,0,Medio
6715.0,1700.0,700.0,200.0,3.0,2.0,1.0,50.0,114.0,2025-11-01,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-amplio-departamento-de-200-m-sup2--frente-al-62493373.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=61&n_pos=3,"av alfredo benavides, miraflores",-12.1265231,-77.0169754,8,3,0,0,0,7,train,5.0,11,0,1,0,0,33.575,7415.0,6.6,Alto,1970.0,zona 7,7,grande,antiguo,3.0,3.0,1.0,nivel_1,1,1,Premium
