,Unnamed: 0,precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,nivel_socioeconomico,latitud,longitud,num_colegios_prox,num_malls_prox,num_hospitales_prox,año,mes,dia,dia_semana,semana,es_fin_de_semana,distrito_ate,distrito_barranco,distrito_brena,distrito_callao,distrito_carabayllo,distrito_chaclacayo,distrito_chorrillos,distrito_cieneguilla,distrito_comas,distrito_el agustino,distrito_independencia,distrito_jesus maria,distrito_la molina,distrito_la victoria,distrito_lima cercado,distrito_lince,distrito_los olivos,distrito_lurigancho,distrito_lurin,distrito_magdalena,distrito_miraflores,distrito_pachacamac,distrito_pucusana,distrito_pueblo libre,distrito_puente piedra,distrito_punta hermosa,distrito_punta negra,distrito_rimac,distrito_san bartolo,distrito_san borja,distrito_san isidro,distrito_san luis,distrito_san miguel,distrito_santa anita,distrito_santa maria del mar,distrito_sjl,distrito_sjm,distrito_smp,distrito_surco,distrito_surquillo,distrito_ves,distrito_vmt
3975,3975,4500.0,490.0,90.0,1.0,2.0,1.0,19.0,61.0,4,-12.1229231,-77.0400963,2,0,0,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3976,3976,2000.0,310.0,55.0,2.0,2.0,1.0,1.0,61.0,3,-12.17321,-77.00212839999999,12,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3977,3977,3515.0,310.0,90.0,3.0,2.0,1.0,16.0,61.0,4,-12.126481,-77.0267987,1,0,0,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3978,3978,3000.0,310.0,120.0,2.0,2.0,1.0,4.0,17.0,4,-12.0926721,-77.0042674,3,1,4,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3979,3979,4163.0,550.0,120.0,3.0,2.0,1.0,7.0,61.0,4,-12.1268318,-77.0303366,0,1,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3980,3980,1800.0,310.0,65.0,2.0,2.0,1.0,7.0,61.0,3,-12.0752195,-77.0540348,11,0,2,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3981,3981,1850.0,310.0,60.0,2.0,2.0,1.0,7.0,61.0,3,-12.0813309,-77.05929689999999,8,0,4,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3982,3982,1650.0,310.0,65.0,2.0,1.0,1.0,7.0,61.0,3,-12.0683312,-77.04138499999999,7,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3983,3983,3515.0,300.0,90.0,2.0,2.0,1.0,8.0,61.0,4,-12.1276408,-77.0324126,0,0,1,2025,6,13,4,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3984,3984,4070.0,500.0,100.0,2.0,2.0,1.0,2.0,48.0,4,-12.1409845,-77.023228,8,0,0,2025,6,13,4,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3985,3985,5920.0,500.0,125.0,2.0,2.0,1.0,2.0,61.0,4,-12.1251193,-77.0337998,4,1,1,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3986,3986,4690.0,398.0,164.0,3.0,2.0,1.0,10.0,61.0,4,-12.1215756,-77.0319849,7,1,1,2025,6,13,4,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3987,3987,3600.0,600.0,104.0,2.0,2.0,1.0,5.0,61.0,4,-12.1204418,-77.0405825,3,0,0,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3988,3988,17500.0,1500.0,450.0,3.0,4.0,3.0,3.0,36.0,4,-12.1245227,-77.0383825,3,0,1,2025,6,17,1,25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3989,3989,15000.0,1500.0,450.0,3.0,4.0,3.0,3.0,22.0,4,-12.1495134,-77.02343549999999,3,0,0,2025,6,17,1,25,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3990,3990,9800.0,1000.0,300.0,3.0,4.0,2.0,8.0,68.0,4,-12.1563965,-77.0243838,0,0,2,2025,6,11,2,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3991,3991,17000.0,2000.0,450.0,3.0,4.0,3.0,2.0,27.0,4,-12.1495134,-77.02343549999999,3,0,0,2025,6,17,1,25,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3992,3992,3300.0,370.0,82.0,3.0,2.0,1.0,7.0,61.0,4,-12.111115,-77.0314712,8,0,4,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3993,3993,1750.0,160.0,45.0,1.0,1.0,1.0,40.0,327.0,4,-12.1052499,-77.03868059999999,2,0,1,2025,6,13,4,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3994,3994,3000.0,310.0,59.0,2.0,2.0,1.0,0.0,61.0,3,-12.093081,-77.0599776,14,1,0,2025,6,18,2,25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3995,3995,2350.0,350.0,65.0,1.0,1.0,1.0,30.0,16.0,4,-12.1261483,-77.0336387,3,1,1,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3996,3996,3400.0,350.0,100.0,3.0,3.0,1.0,10.0,170.0,3,21.9635744,-102.3441041,0,0,0,2025,6,17,1,25,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3997,3997,1500.0,180.0,67.0,3.0,2.0,1.0,8.0,180.0,3,-12.176249,-76.99153799999999,2,1,0,2025,6,13,4,24,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3998,3998,2500.0,220.0,49.0,1.0,1.0,1.0,4.0,22.0,4,-12.1458585,-77.0226998,7,0,0,2025,6,12,3,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3999,3999,2580.0,210.0,42.0,1.0,1.0,1.0,8.0,41.0,4,-12.1534504,-77.0228959,5,0,2,2025,6,12,3,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4000,4000,4500.0,320.0,68.0,1.0,1.0,1.0,0.0,27.0,4,-12.1386795,-77.0250591,5,0,0,2025,6,12,3,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4001,4001,1600.0,310.0,72.0,2.0,1.0,1.0,10.0,247.0,4,-12.0665309,-76.9440243,12,0,1,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4002,4002,2555.0,240.0,67.0,1.0,2.0,1.0,9.0,61.0,4,-12.1191345,-77.036787,8,0,1,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4003,4003,11946.0,1200.0,280.0,3.0,3.0,2.0,10.0,21.0,4,-12.098334,-77.0351127,5,1,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4004,4004,2500.0,350.0,85.0,3.0,2.0,1.0,10.0,120.0,3,-12.0883004,-77.0640554,10,0,4,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4005,4005,4380.0,550.0,100.0,2.0,2.0,1.0,7.0,61.0,4,-12.1265382,-77.0326576,2,1,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4006,4006,1350.0,105.0,40.0,1.0,1.0,1.0,13.0,172.0,3,-6.3732083,-77.9016836,0,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4007,4007,2800.0,300.0,50.0,1.0,1.0,1.0,3.0,20.0,4,-12.0960017,-77.0320356,4,0,2,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4008,4008,2800.0,300.0,100.0,3.0,3.0,1.0,12.0,61.0,4,-12.1363203,-77.0097059,4,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4009,4009,2900.0,150.0,102.0,2.0,2.0,1.0,19.0,19.0,4,-12.099853,-76.9923175,3,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4010,4010,2625.0,240.0,50.0,1.0,1.0,1.0,12.0,61.0,4,-8.0987741,-79.0207577,0,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4011,4011,1800.0,310.0,55.0,3.0,1.0,1.0,30.0,193.0,3,-12.0744252,-77.07253,14,0,0,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4012,4012,2400.0,200.0,50.0,1.0,1.0,1.0,0.0,17.0,4,-12.1382296,-77.02585409999999,4,0,0,2025,6,12,3,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4013,4013,4525.0,670.0,160.0,2.0,2.0,1.0,11.0,26.0,4,-12.1337199,-77.0253024,4,0,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4014,4014,2800.0,300.0,68.0,3.0,2.0,1.0,3.0,39.0,3,-12.088357,-77.0336071,5,1,3,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4015,4015,7300.0,310.0,374.0,3.0,3.0,1.0,7.0,61.0,4,-12.1316526,-77.027638,4,1,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4016,4016,2100.0,310.0,100.0,3.0,2.0,1.0,7.0,61.0,3,-12.0714916,-77.0395473,9,0,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4017,4017,800.0,120.0,50.0,2.0,1.0,1.0,7.0,61.0,2,-12.0529525,-77.1066355,0,1,0,2025,6,11,2,24,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4018,4018,2400.0,250.0,87.0,3.0,2.0,1.0,10.0,65.0,3,-12.0746409,-77.06601409999999,13,0,2,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4019,4019,3630.0,310.0,94.0,2.0,2.0,1.0,0.0,61.0,4,-12.1377408,-77.0049308,4,0,0,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4020,4020,2300.0,170.0,65.0,3.0,1.0,1.0,5.0,22.0,3,-12.0851904,-77.0462263,15,0,2,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4021,4021,2900.0,230.0,58.0,1.0,1.0,1.0,0.0,61.0,3,-12.0848075,-77.0355629,15,2,4,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4022,4022,3000.0,1.0,95.0,3.0,2.0,1.0,5.0,37.0,3,-12.0920989,-77.08176929999999,9,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4023,4023,4440.0,300.0,140.0,5.0,4.0,1.0,15.0,61.0,4,-12.119239,-77.0292749,4,0,0,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4024,4024,2400.0,300.0,102.0,2.0,2.0,1.0,12.0,33.0,4,-12.232405,-76.9066715,8,1,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4025,4025,1500.0,50.0,70.0,2.0,1.0,1.0,3.0,201.0,4,-12.0722787,-76.9557504,6,0,0,2025,6,12,3,24,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4026,4026,1400.0,310.0,65.0,2.0,1.0,1.0,2.0,61.0,4,-12.1644578,-76.99130749999999,9,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4027,4027,2331.0,630.0,80.0,1.0,1.0,1.0,1.0,30.0,4,-5.1919479,-80.6202033,0,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4028,4028,2590.0,350.0,80.0,2.0,2.0,1.0,5.0,32.0,4,-12.1532474,-77.0228916,5,0,2,2025,6,11,2,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4029,4029,2250.0,280.0,50.0,1.0,2.0,1.0,8.0,61.0,4,-12.1530339,-77.02263010000001,5,0,2,2025,6,11,2,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4030,4030,5950.0,800.0,180.0,3.0,3.0,2.0,7.0,61.0,4,-12.1032462,-76.9658414,1,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4031,4031,4560.0,560.0,100.0,3.0,2.0,2.0,14.0,134.0,4,-12.1104374,-77.039661,9,0,2,2025,5,15,3,20,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4032,4032,3700.0,480.0,100.0,2.0,2.0,2.0,15.0,27.0,4,-12.1291918,-77.0289245,1,1,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4033,4033,2100.0,310.0,42.0,1.0,1.0,1.0,1.0,15.0,3,-12.0837056,-77.0497372,12,0,4,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4034,4034,2400.0,250.0,65.0,1.0,1.0,1.0,4.0,45.0,4,-12.1161601,-77.0336293,8,0,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4035,4035,4000.0,480.0,90.0,3.0,2.0,1.0,0.0,153.0,4,-12.122486,-77.0313539,5,1,2,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4036,4036,1900.0,310.0,65.0,3.0,2.0,1.0,2.0,18.0,3,-12.1781455,-77.00013799999999,6,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4037,4037,4550.0,350.0,100.0,1.0,2.0,1.0,2.0,61.0,4,-12.1188072,-77.03965769999999,5,0,0,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4038,4038,14000.0,1400.0,393.0,3.0,4.0,2.0,12.0,104.0,4,-12.0958318,-77.04469019999999,3,0,0,2025,5,20,1,21,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4039,4039,2500.0,220.0,134.0,3.0,3.0,1.0,7.0,61.0,2,-11.993449,-77.07446879999999,25,0,4,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4040,4040,2900.0,290.0,50.0,1.0,1.0,1.0,7.0,61.0,4,-12.1386169,-77.0251705,5,0,0,2025,6,10,1,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4041,4041,6878.0,500.0,187.0,3.0,2.0,2.0,9.0,61.0,4,-12.122486,-77.0313539,5,1,2,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4042,4042,2800.0,350.0,82.0,2.0,2.0,1.0,12.0,61.0,3,-12.0885688,-77.0409569,7,0,1,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4043,4043,1200.0,310.0,32.0,1.0,1.0,1.0,15.0,70.0,4,-12.0944402,-76.9512074,3,1,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4044,4044,2700.0,250.0,60.0,2.0,2.0,1.0,3.0,24.0,4,-12.139246,-77.0190975,10,0,0,2025,6,11,2,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4045,4045,2900.0,200.0,70.0,2.0,2.0,1.0,15.0,26.0,4,-12.1307771,-77.03209860000001,1,1,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4046,4046,2500.0,200.0,40.0,1.0,1.0,1.0,0.0,61.0,2,-12.1124923,-77.0122039,7,1,0,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4047,4047,2950.0,300.0,60.0,2.0,1.0,1.0,4.0,114.0,4,-12.1278587,-77.0343788,0,0,1,2025,6,17,1,25,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4048,4048,1800.0,250.0,51.0,2.0,2.0,1.0,4.0,27.0,3,13.4792922,-88.1779182,0,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4049,4049,2500.0,200.0,70.0,3.0,2.0,1.0,16.0,36.0,3,-12.0761339,-77.0545015,9,0,2,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4050,4050,2300.0,310.0,109.0,3.0,2.0,1.0,18.0,61.0,3,-12.1789799,-77.0094584,12,0,0,2025,6,10,1,24,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4051,4051,2516.0,290.0,58.0,1.0,1.0,1.0,13.0,18.0,4,-12.1316526,-77.027638,4,1,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4052,4052,1300.0,310.0,35.0,1.0,1.0,1.0,7.0,61.0,3,-12.0761339,-77.0545015,9,0,2,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4053,4053,1650.0,150.0,40.0,1.0,1.0,2.0,1.0,124.0,4,-12.0937273,-77.0359534,5,0,5,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4054,4054,5400.0,380.0,100.0,1.0,2.0,1.0,10.0,73.0,4,-12.1301223,-77.0289863,1,1,1,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4055,4055,1700.0,310.0,60.0,2.0,1.0,1.0,10.0,163.0,3,-12.0895514,-77.0479452,4,1,0,2025,6,18,2,25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4056,4056,2400.0,200.0,39.0,1.0,1.0,1.0,0.0,18.0,2,-12.1063921,-77.0267994,5,0,3,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4057,4057,4340.0,420.0,120.0,3.0,3.0,2.0,10.0,61.0,4,-12.1269436,-77.03661559999999,1,0,1,2025,6,16,0,25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4058,4058,1950.0,310.0,60.0,2.0,1.0,1.0,15.0,39.0,3,-12.0793196,-77.0828203,6,1,1,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4059,4059,4450.0,300.0,105.0,2.0,2.0,1.0,3.0,61.0,4,-12.1191345,-77.036787,8,0,1,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
