precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,zona_apeim_cod
2990.0,400.0,65.0,,1.0,1.0,5.0,8.0
3174.0,360.0,74.0,3.0,2.0,1.0,4.0,6.0
7125.0,795.0,181.0,3.0,2.0,1.0,30.0,7.0
2300.0,250.0,44.0,1.0,1.0,1.0,3.0,8.0
2400.0,10.0,80.0,3.0,2.0,,2.0,6.0
2300.0,300.0,130.0,3.0,2.0,1.0,4.0,7.0
2500.0,180.0,40.0,1.0,1.0,,4.0,8.0
2100.0,150.0,40.0,,1.0,,5.0,8.0
3000.0,250.0,76.0,3.0,2.0,1.0,6.0,6.0
2200.0,,85.0,2.0,2.0,1.0,30.0,7.0
2350.0,280.0,66.0,2.0,2.0,,8.0,8.0
1500.0,140.0,55.0,2.0,2.0,,1.0,8.0
4600.0,350.0,151.0,3.0,2.0,2.0,42.0,7.0
2700.0,390.0,130.0,3.0,3.0,1.0,7.0,8.0
1350.0,,40.0,1.0,1.0,,20.0,6.0
1250.0,,50.0,2.0,2.0,,0.0,7.0
2300.0,200.0,70.0,3.0,2.0,,6.0,8.0
1850.0,150.0,45.0,1.0,1.0,,0.0,6.0
2200.0,170.0,56.0,2.0,2.0,,0.0,8.0
1390.0,,50.0,2.0,1.0,,8.0,4.0
1990.0,250.0,80.0,3.0,2.0,,0.0,4.0
2400.0,150.0,70.0,3.0,2.0,1.0,0.0,7.0
2000.0,300.0,65.0,2.0,2.0,,1.0,6.0
1800.0,180.0,45.0,1.0,1.0,,0.0,8.0
2590.0,280.0,55.0,2.0,2.0,1.0,0.0,8.0
2150.0,200.0,40.0,1.0,1.0,,3.0,8.0
1390.0,30.0,90.0,3.0,1.0,,10.0,2.0
1090.0,60.0,120.0,4.0,3.0,,2.0,10.0
1490.0,150.0,85.0,3.0,2.0,,1.0,4.0
2490.0,190.0,105.0,3.0,2.0,1.0,5.0,7.0
1390.0,,80.0,3.0,2.0,,8.0,2.0
890.0,120.0,65.0,3.0,2.0,,0.0,1.0
1250.0,,65.0,2.0,1.0,,10.0,7.0
1690.0,190.0,65.0,2.0,2.0,,0.0,8.0
1480.0,,90.0,3.0,1.0,,8.0,2.0
1700.0,225.0,57.0,2.0,2.0,,0.0,6.0
2200.0,,43.0,1.0,1.0,,0.0,6.0
990.0,130.0,67.0,3.0,2.0,,0.0,2.0
1090.0,50.0,60.0,3.0,2.0,,5.0,2.0
4650.0,330.0,45.0,1.0,1.0,,2.0,7.0
2600.0,190.0,84.0,3.0,2.0,1.0,,6.0
2200.0,180.0,40.0,1.0,1.0,,0.0,6.0
1150.0,200.0,40.0,1.0,1.0,,6.0,7.0
4350.0,820.0,112.0,2.0,2.0,1.0,5.0,8.0
5500.0,680.0,125.0,3.0,3.0,2.0,9.0,8.0
2770.0,280.0,72.0,3.0,2.0,1.0,12.0,8.0
1750.0,200.0,55.0,1.0,1.0,,2.0,8.0
2737.0,310.0,40.0,1.0,1.0,1.0,1.0,8.0
2390.0,350.0,52.0,1.0,1.0,1.0,4.0,8.0
2576.0,250.0,40.0,1.0,1.0,,0.0,7.0
1700.0,,75.0,3.0,2.0,,1.0,7.0
1100.0,,30.0,1.0,1.0,,1.0,7.0
1800.0,180.0,60.0,1.0,1.0,,4.0,8.0
4900.0,430.0,125.0,2.0,2.0,2.0,12.0,7.0
5402.0,700.0,189.0,4.0,2.0,1.0,,7.0
2300.0,250.0,57.0,2.0,2.0,1.0,0.0,6.0
2500.0,250.0,64.0,3.0,1.0,,0.0,6.0
2800.0,280.0,74.0,3.0,2.0,1.0,,6.0
1000.0,,47.0,1.0,1.0,,1.0,6.0
9620.0,1300.0,310.0,3.0,3.0,2.0,18.0,8.0
2700.0,150.0,80.0,3.0,2.0,1.0,10.0,6.0
2000.0,290.0,52.0,1.0,1.0,1.0,10.0,6.0
1850.0,160.0,39.0,1.0,1.0,,1.0,6.0
2516.0,,36.0,,1.0,1.0,0.0,8.0
3000.0,,66.0,2.0,2.0,1.0,,6.0
7176.0,,279.0,4.0,4.0,2.0,1.0,7.0
2400.0,50.0,140.0,3.0,1.0,,33.0,6.0
2755.0,338.0,60.0,2.0,2.0,1.0,,7.0
2500.0,300.0,41.0,1.0,1.0,,0.0,6.0
2420.0,305.0,45.0,1.0,1.0,1.0,7.0,8.0
7176.0,1.0,279.0,4.0,4.0,2.0,1.0,7.0
2150.0,200.0,43.0,1.0,1.0,,0.0,6.0
2200.0,350.0,45.0,1.0,1.0,,4.0,8.0
4745.0,,100.0,2.0,2.0,1.0,6.0,8.0
2431.0,250.0,45.0,1.0,1.0,1.0,5.0,8.0
7728.0,1000.0,125.0,2.0,2.0,2.0,3.0,7.0
2650.0,265.0,66.0,2.0,1.0,1.0,0.0,6.0
1900.0,160.0,43.0,,1.0,1.0,9.0,8.0
1500.0,,70.0,2.0,1.0,,5.0,8.0
1500.0,100.0,65.0,2.0,1.0,,25.0,8.0
5505.0,650.0,114.0,3.0,2.0,2.0,1.0,7.0
2000.0,250.0,42.0,1.0,1.0,,4.0,8.0
2200.0,180.0,40.0,2.0,1.0,1.0,0.0,8.0
1900.0,200.0,73.0,3.0,2.0,,8.0,6.0
1900.0,180.0,55.0,1.0,1.0,,0.0,8.0
2000.0,280.0,40.0,1.0,1.0,1.0,5.0,8.0
2600.0,280.0,80.0,2.0,1.0,,20.0,7.0
5180.0,700.0,100.0,2.0,2.0,1.0,1.0,8.0
2100.0,120.0,60.0,2.0,1.0,1.0,20.0,7.0
1650.0,,80.0,2.0,,,2.0,4.0
900.0,,30.0,1.0,1.0,,1.0,6.0
3300.0,350.0,100.0,3.0,3.0,2.0,14.0,6.0
2800.0,400.0,71.0,3.0,2.0,1.0,3.0,8.0
7250.0,450.0,230.0,4.0,3.0,2.0,15.0,7.0
1900.0,200.0,40.0,1.0,1.0,,0.0,8.0
2778.0,,40.0,1.0,1.0,1.0,0.0,7.0
2600.0,350.0,55.0,1.0,1.0,,8.0,8.0
2800.0,350.0,75.0,3.0,2.0,1.0,5.0,8.0
6973.0,830.0,220.0,4.0,2.0,2.0,11.0,7.0
3100.0,270.0,105.0,3.0,2.0,1.0,2.0,8.0
2700.0,330.0,112.0,3.0,2.0,1.0,0.0,6.0
2600.0,320.0,82.0,3.0,2.0,,4.0,6.0
3300.0,450.0,98.0,3.0,2.0,1.0,5.0,8.0
6188.0,1500.0,210.0,3.0,2.0,2.0,19.0,7.0
2500.0,300.0,103.0,3.0,2.0,,4.0,2.0
2500.0,,160.0,3.0,1.0,1.0,10.0,
5430.0,500.0,212.0,3.0,3.0,2.0,14.0,7.0
2300.0,,100.0,3.0,2.0,,6.0,6.0
2400.0,250.0,64.0,2.0,2.0,,0.0,8.0
4500.0,500.0,125.0,3.0,2.0,1.0,8.0,7.0
2300.0,220.0,65.0,2.0,1.0,1.0,10.0,8.0
2400.0,,61.0,2.0,2.0,,2.0,4.0
2600.0,280.0,60.0,2.0,2.0,1.0,0.0,8.0
2150.0,200.0,60.0,2.0,2.0,,2.0,4.0
2180.0,200.0,55.0,2.0,2.0,,2.0,4.0
2156.0,199.0,58.0,2.0,2.0,,2.0,4.0
2158.0,240.0,59.0,2.0,2.0,,2.0,4.0
5500.0,350.0,148.0,3.0,3.0,1.0,12.0,7.0
4875.0,600.0,158.0,3.0,2.0,2.0,16.0,7.0
2350.0,170.0,43.0,1.0,1.0,,0.0,7.0
2490.0,300.0,88.0,2.0,2.0,1.0,0.0,8.0
1200.0,,90.0,3.0,1.0,,13.0,4.0
3100.0,300.0,48.0,1.0,1.0,,1.0,7.0
5096.0,590.0,130.0,2.0,3.0,1.0,3.0,7.0
2545.0,280.0,55.0,1.0,1.0,,2.0,8.0
1800.0,200.0,51.0,1.0,1.0,,0.0,8.0
2847.0,300.0,60.0,2.0,2.0,1.0,6.0,8.0
4500.0,350.0,156.0,3.0,3.0,2.0,30.0,7.0
3162.0,280.0,105.0,3.0,2.0,2.0,8.0,7.0
2800.0,290.0,70.0,2.0,2.0,1.0,1.0,8.0
3400.0,335.0,80.0,3.0,2.0,1.0,0.0,6.0
3200.0,300.0,80.0,3.0,2.0,1.0,0.0,6.0
2250.0,300.0,60.0,1.0,1.0,1.0,11.0,8.0
2500.0,250.0,64.0,2.0,2.0,1.0,4.0,8.0
1650.0,45.0,40.0,1.0,1.0,,8.0,7.0
1850.0,200.0,58.0,2.0,1.0,,,7.0
2300.0,,86.0,2.0,1.0,1.0,13.0,7.0
1900.0,100.0,72.0,3.0,1.0,,15.0,7.0
2400.0,,128.0,3.0,2.0,,13.0,6.0
5068.0,1.0,110.0,2.0,1.0,1.0,,7.0
2200.0,100.0,110.0,2.0,2.0,,10.0,7.0
1800.0,130.0,72.0,3.0,2.0,,29.0,7.0
3150.0,385.0,95.0,2.0,2.0,1.0,10.0,7.0
8250.0,1500.0,370.0,3.0,4.0,2.0,20.0,7.0
1700.0,170.0,40.0,1.0,1.0,,1.0,4.0
2555.0,350.0,66.0,1.0,1.0,1.0,12.0,7.0
1500.0,170.0,50.0,2.0,2.0,,,8.0
5350.0,500.0,180.0,3.0,3.0,1.0,3.0,7.0
3299.0,310.0,127.0,3.0,3.0,1.0,10.0,8.0
2900.0,350.0,65.0,2.0,2.0,1.0,3.0,8.0
4550.0,,220.0,4.0,3.0,2.0,10.0,7.0
2300.0,,70.0,4.0,3.0,1.0,1.0,6.0
2300.0,190.0,94.0,3.0,2.0,,6.0,6.0
1800.0,100.0,95.0,3.0,2.0,,10.0,7.0
2800.0,250.0,90.0,2.0,2.0,1.0,3.0,6.0
1600.0,200.0,40.0,1.0,1.0,,15.0,7.0
2900.0,400.0,65.0,2.0,2.0,1.0,10.0,7.0
9250.0,400.0,135.0,3.0,3.0,1.0,1.0,
2850.0,230.0,110.0,4.0,2.0,1.0,19.0,7.0
1600.0,,80.0,2.0,1.0,1.0,18.0,7.0
3303.0,150.0,125.0,3.0,2.0,1.0,10.0,7.0
2300.0,300.0,90.0,3.0,2.0,,10.0,7.0
3160.0,,112.0,3.0,2.0,1.0,28.0,7.0
1800.0,400.0,75.0,2.0,1.0,,10.0,7.0
2100.0,240.0,40.0,1.0,1.0,1.0,,8.0
2000.0,,25.0,1.0,1.0,1.0,15.0,7.0
5735.0,500.0,180.0,3.0,2.0,2.0,9.0,7.0
2600.0,310.0,82.0,3.0,3.0,1.0,7.0,6.0
2500.0,250.0,85.0,3.0,2.0,1.0,9.0,7.0
8100.0,725.0,180.0,3.0,3.0,2.0,15.0,7.0
2800.0,100.0,130.0,3.0,2.0,1.0,,7.0
3700.0,,100.0,3.0,2.0,2.0,4.0,7.0
2450.0,200.0,60.0,1.0,1.0,,0.0,7.0
5550.0,620.0,185.0,3.0,2.0,2.0,27.0,7.0
2400.0,150.0,80.0,3.0,2.0,,4.0,7.0
5110.0,530.0,164.0,3.0,3.0,2.0,9.0,7.0
3885.0,710.0,100.0,1.0,2.0,2.0,14.0,7.0
8625.0,1150.0,267.0,4.0,3.0,2.0,15.0,7.0
5840.0,700.0,121.0,3.0,2.0,2.0,6.0,7.0
3993.0,250.0,97.0,3.0,2.0,1.0,13.0,7.0
3500.0,300.0,175.0,3.0,3.0,2.0,17.0,7.0
1500.0,,55.0,1.0,1.0,,26.0,7.0
4440.0,650.0,123.0,3.0,2.0,2.0,10.0,7.0
5365.0,450.0,120.0,2.0,2.0,2.0,13.0,7.0
9250.0,740.0,350.0,4.0,2.0,3.0,10.0,7.0
1999.0,200.0,200.0,4.0,2.0,1.0,13.0,5.0
1650.0,180.0,45.0,1.0,2.0,,0.0,6.0
8464.0,1100.0,223.0,3.0,4.0,1.0,19.0,7.0
2700.0,230.0,66.0,2.0,2.0,,6.0,6.0
3300.0,450.0,115.0,3.0,2.0,2.0,8.0,7.0
2470.0,200.0,60.0,1.0,1.0,,12.0,7.0
1500.0,100.0,100.0,2.0,1.0,,5.0,2.0
7750.0,1100.0,356.0,3.0,2.0,2.0,18.0,7.0
6290.0,600.0,280.0,4.0,4.0,2.0,12.0,7.0
4232.0,450.0,111.0,3.0,2.0,2.0,,7.0
1300.0,,25.0,1.0,1.0,,3.0,6.0
4450.0,525.0,114.0,2.0,2.0,2.0,10.0,7.0
8740.0,1350.0,310.0,3.0,4.0,2.0,,7.0
2400.0,1.0,150.0,2.0,2.0,1.0,0.0,7.0
3400.0,490.0,130.0,3.0,3.0,1.0,8.0,6.0
5800.0,300.0,188.0,3.0,4.0,2.0,14.0,7.0
2740.0,380.0,140.0,3.0,2.0,1.0,15.0,
9300.0,715.0,280.0,3.0,3.0,2.0,19.0,7.0
10730.0,1800.0,375.0,4.0,3.0,3.0,3.0,7.0
10360.0,1000.0,396.0,4.0,4.0,2.0,14.0,7.0
1750.0,168.0,57.0,3.0,1.0,,13.0,4.0
1600.0,180.0,44.0,1.0,1.0,,3.0,6.0
3300.0,670.0,120.0,3.0,2.0,2.0,,7.0
2520.0,200.0,50.0,1.0,1.0,,8.0,6.0
4440.0,450.0,110.0,3.0,3.0,1.0,8.0,7.0
2200.0,,71.0,2.0,2.0,1.0,9.0,6.0
2400.0,220.0,79.0,3.0,2.0,1.0,6.0,4.0
4100.0,550.0,180.0,4.0,5.0,1.0,9.0,4.0
2100.0,10.0,60.0,1.0,1.0,,6.0,7.0
3650.0,350.0,138.0,3.0,4.0,2.0,,7.0
3420.0,500.0,92.0,2.0,2.0,1.0,3.0,7.0
2977.0,,68.0,2.0,2.0,1.0,3.0,8.0
2900.0,200.0,60.0,2.0,2.0,1.0,0.0,6.0
2000.0,150.0,100.0,2.0,2.0,,14.0,7.0
2100.0,200.0,45.0,1.0,1.0,1.0,0.0,6.0
3300.0,300.0,92.0,3.0,2.0,1.0,16.0,6.0
2950.0,300.0,68.0,2.0,2.0,,2.0,7.0
2500.0,150.0,68.0,3.0,2.0,,23.0,6.0
2000.0,300.0,56.0,2.0,2.0,,0.0,8.0
2090.0,100.0,40.0,1.0,1.0,,0.0,6.0
4100.0,,106.0,3.0,3.0,1.0,10.0,8.0
2849.0,200.0,60.0,2.0,2.0,1.0,0.0,6.0
1600.0,220.0,75.0,3.0,2.0,,9.0,7.0
2600.0,250.0,91.0,2.0,1.0,1.0,1.0,6.0
6624.0,800.0,177.0,2.0,2.0,2.0,50.0,7.0
2100.0,220.0,50.0,1.0,1.0,1.0,9.0,6.0
3500.0,300.0,175.0,3.0,3.0,2.0,17.0,7.0
6660.0,800.0,213.0,3.0,3.0,2.0,9.0,7.0
6480.0,650.0,175.0,3.0,2.0,2.0,10.0,7.0
5400.0,446.0,150.0,2.0,2.0,2.0,35.0,7.0
7400.0,500.0,133.0,2.0,2.0,2.0,2.0,7.0
5180.0,300.0,200.0,3.0,2.0,1.0,11.0,7.0
7400.0,700.0,208.0,3.0,2.0,2.0,14.0,7.0
6660.0,740.0,210.0,3.0,3.0,2.0,8.0,7.0
9990.0,1350.0,290.0,3.0,3.0,2.0,27.0,7.0
7770.0,1180.0,215.0,3.0,3.0,2.0,14.0,7.0
9044.0,1050.0,255.0,3.0,2.0,2.0,1.0,7.0
2100.0,265.0,70.0,3.0,2.0,,1.0,6.0
4690.0,350.0,93.0,3.0,2.0,1.0,0.0,7.0
1100.0,35.0,45.0,1.0,1.0,,30.0,6.0
3500.0,320.0,80.0,3.0,2.0,1.0,3.0,7.0
2250.0,200.0,29.0,1.0,1.0,,6.0,8.0
2730.0,200.0,53.0,1.0,1.0,1.0,12.0,7.0
2500.0,260.0,73.0,3.0,2.0,,2.0,6.0
4312.0,500.0,130.0,3.0,3.0,1.0,7.0,8.0
2900.0,360.0,80.0,3.0,2.0,1.0,9.0,8.0
1600.0,70.0,45.0,1.0,2.0,,0.0,6.0
2100.0,,53.0,2.0,1.0,,,8.0
2750.0,120.0,167.0,4.0,3.0,1.0,22.0,7.0
2400.0,120.0,79.0,3.0,1.0,1.0,28.0,7.0
2800.0,,88.0,3.0,2.0,,0.0,6.0
2700.0,200.0,43.0,1.0,1.0,,0.0,7.0
1800.0,323.0,50.0,1.0,1.0,,0.0,8.0
3500.0,350.0,84.0,3.0,2.0,1.0,0.0,6.0
2600.0,150.0,55.0,2.0,2.0,1.0,1.0,8.0
3620.0,430.0,89.0,3.0,2.0,1.0,,7.0
2350.0,150.0,44.0,1.0,1.0,,,7.0
2400.0,205.0,42.0,1.0,1.0,,0.0,7.0
3620.0,400.0,146.0,3.0,2.0,1.0,28.0,7.0
2400.0,300.0,45.0,1.0,1.0,1.0,0.0,7.0
2917.0,290.0,42.0,1.0,1.0,,0.0,8.0
3285.0,,42.0,1.0,1.0,1.0,0.0,8.0
4198.0,,63.0,2.0,2.0,1.0,0.0,8.0
2100.0,,59.0,2.0,2.0,,,8.0
1500.0,5.0,28.0,1.0,1.0,,5.0,6.0
2200.0,180.0,48.0,1.0,1.0,1.0,2.0,8.0
3145.0,340.0,65.0,2.0,2.0,1.0,0.0,6.0
2600.0,,94.0,3.0,1.0,,5.0,7.0
2490.0,200.0,40.0,1.0,1.0,1.0,0.0,8.0
2650.0,170.0,45.0,1.0,1.0,,2.0,8.0
2300.0,1.0,88.0,2.0,1.0,1.0,22.0,7.0
2700.0,250.0,99.0,3.0,2.0,1.0,10.0,7.0
8118.0,700.0,173.0,2.0,3.0,1.0,9.0,7.0
7560.0,1100.0,257.0,5.0,5.0,3.0,6.0,7.0
3800.0,450.0,100.0,3.0,2.0,2.0,5.0,7.0
2600.0,270.0,68.0,3.0,2.0,1.0,8.0,6.0
4048.0,550.0,93.0,2.0,2.0,1.0,2.0,8.0
2700.0,220.0,36.0,1.0,1.0,,0.0,8.0
4000.0,,110.0,,,,0.0,7.0
2700.0,300.0,95.0,2.0,2.0,1.0,20.0,7.0
2300.0,,118.0,3.0,2.0,,32.0,7.0
2450.0,200.0,42.0,1.0,1.0,1.0,,7.0
2600.0,480.0,90.0,2.0,2.0,2.0,6.0,6.0
2300.0,220.0,47.0,1.0,,,,7.0
1650.0,25.0,85.0,2.0,1.0,,1.0,2.0
1500.0,80.0,85.0,2.0,1.0,,4.0,7.0
3330.0,320.0,114.0,3.0,3.0,1.0,25.0,7.0
3600.0,,110.0,3.0,3.0,1.0,12.0,7.0
2014.0,300.0,48.0,1.0,1.0,,2.0,8.0
2405.0,280.0,50.0,1.0,1.0,1.0,0.0,8.0
2800.0,200.0,70.0,3.0,2.0,,35.0,8.0
2812.0,320.0,63.0,2.0,2.0,1.0,7.0,8.0
1770.0,150.0,55.0,1.0,1.0,1.0,3.0,6.0
3850.0,290.0,120.0,2.0,4.0,2.0,6.0,6.0
4100.0,600.0,135.0,3.0,2.0,2.0,,7.0
1800.0,1.0,90.0,3.0,1.0,,15.0,8.0
2730.0,200.0,58.0,,1.0,1.0,12.0,7.0
3940.0,500.0,120.0,3.0,3.0,1.0,8.0,8.0
3750.0,500.0,120.0,3.0,2.0,1.0,8.0,8.0
1600.0,,100.0,3.0,2.0,,20.0,2.0
2850.0,,61.0,2.0,2.0,,0.0,6.0
2000.0,,43.0,1.0,1.0,,0.0,6.0
2000.0,250.0,69.0,3.0,2.0,,10.0,6.0
1960.0,250.0,62.0,3.0,2.0,,3.0,6.0
1700.0,10.0,115.0,3.0,2.0,,27.0,8.0
4810.0,,151.0,3.0,2.0,2.0,18.0,7.0
4500.0,680.0,125.0,3.0,2.0,1.0,5.0,8.0
2300.0,200.0,43.0,1.0,1.0,,,7.0
2100.0,150.0,50.0,1.0,1.0,1.0,,7.0
1800.0,1.0,100.0,3.0,3.0,,5.0,2.0
1700.0,150.0,38.0,,1.0,,1.0,4.0
4440.0,300.0,110.0,2.0,2.0,2.0,11.0,7.0
1800.0,320.0,45.0,1.0,1.0,,10.0,8.0
2500.0,280.0,55.0,2.0,1.0,1.0,,8.0
2400.0,200.0,36.0,1.0,1.0,,5.0,8.0
2250.0,250.0,88.0,3.0,2.0,,6.0,6.0
2080.0,200.0,44.0,1.0,1.0,,13.0,8.0
2100.0,,67.0,,2.0,1.0,15.0,6.0
2030.0,210.0,38.0,1.0,1.0,,4.0,8.0
2300.0,190.0,47.0,1.0,1.0,,2.0,7.0
2700.0,140.0,95.0,1.0,2.0,1.0,15.0,7.0
4380.0,480.0,100.0,2.0,2.0,1.0,3.0,7.0
2600.0,280.0,62.0,2.0,2.0,1.0,0.0,6.0
2373.0,140.0,53.0,1.0,1.0,,6.0,6.0
2600.0,220.0,40.0,1.0,1.0,,0.0,8.0
3500.0,350.0,97.0,3.0,4.0,1.0,8.0,6.0
2500.0,330.0,97.0,3.0,3.0,,12.0,8.0
2590.0,300.0,60.0,1.0,1.0,1.0,4.0,8.0
8600.0,280.0,300.0,4.0,3.0,2.0,10.0,7.0
9200.0,1100.0,300.0,3.0,2.0,2.0,12.0,7.0
3500.0,500.0,112.0,3.0,2.0,1.0,22.0,7.0
1800.0,350.0,66.0,1.0,1.0,1.0,0.0,6.0
2600.0,350.0,105.0,3.0,2.0,1.0,8.0,7.0
2500.0,300.0,75.0,2.0,2.0,1.0,15.0,6.0
2425.0,200.0,61.0,1.0,1.0,,4.0,7.0
4500.0,250.0,100.0,2.0,2.0,1.0,8.0,8.0
3119.0,500.0,130.0,3.0,2.0,2.0,15.0,7.0
1500.0,,80.0,2.0,1.0,,29.0,7.0
2500.0,,80.0,2.0,1.0,,0.0,7.0
2500.0,130.0,55.0,2.0,2.0,,0.0,6.0
3650.0,475.0,118.0,2.0,2.0,1.0,14.0,6.0
2450.0,300.0,59.0,1.0,2.0,1.0,,6.0
2737.0,,42.0,1.0,1.0,,5.0,8.0
2000.0,250.0,47.0,1.0,1.0,1.0,,8.0
2400.0,190.0,55.0,2.0,2.0,1.0,4.0,6.0
2800.0,300.0,100.0,3.0,2.0,,6.0,6.0
2700.0,300.0,71.0,2.0,2.0,1.0,3.0,6.0
800.0,,76.0,2.0,1.0,,0.0,1.0
2400.0,230.0,78.0,3.0,2.0,,20.0,6.0
2700.0,,87.0,3.0,2.0,2.0,7.0,6.0
2605.0,280.0,58.0,1.0,1.0,1.0,14.0,7.0
2920.0,360.0,100.0,3.0,3.0,1.0,9.0,7.0
2550.0,300.0,89.0,3.0,2.0,1.0,10.0,6.0
3100.0,250.0,60.0,2.0,2.0,,0.0,7.0
2482.0,280.0,55.0,1.0,1.0,1.0,3.0,8.0
2000.0,160.0,45.0,1.0,1.0,,14.0,6.0
2200.0,200.0,90.0,3.0,3.0,,6.0,6.0
2000.0,230.0,40.0,1.0,1.0,1.0,1.0,8.0
2500.0,150.0,135.0,4.0,3.0,,4.0,6.0
4500.0,650.0,130.0,2.0,2.0,1.0,7.0,7.0
2000.0,120.0,45.0,1.0,1.0,,9.0,6.0
2550.0,270.0,56.0,2.0,2.0,,0.0,6.0
2755.0,280.0,72.0,1.0,1.0,1.0,3.0,8.0
2100.0,160.0,25.0,1.0,1.0,,0.0,7.0
4130.0,300.0,128.0,2.0,3.0,2.0,5.0,6.0
1250.0,100.0,65.0,2.0,2.0,,5.0,7.0
6500.0,800.0,200.0,3.0,3.0,3.0,7.0,7.0
7600.0,650.0,245.0,4.0,4.0,2.0,11.0,7.0
1800.0,,100.0,3.0,3.0,,0.0,2.0
3700.0,,100.0,,,,20.0,7.0
1900.0,,80.0,3.0,2.0,,20.0,5.0
1650.0,50.0,47.0,2.0,1.0,,0.0,8.0
7500.0,1200.0,100.0,1.0,1.0,2.0,0.0,7.0
1800.0,160.0,73.0,2.0,1.0,,18.0,4.0
3100.0,300.0,90.0,3.0,2.0,1.0,5.0,8.0
4000.0,320.0,95.0,4.0,3.0,2.0,8.0,7.0
1800.0,,60.0,2.0,2.0,1.0,,8.0
1500.0,,120.0,3.0,2.0,,9.0,
3000.0,200.0,79.0,3.0,2.0,1.0,,4.0
4344.0,200.0,118.0,3.0,2.0,1.0,5.0,7.0
800.0,,60.0,2.0,1.0,,7.0,2.0
2250.0,270.0,58.0,2.0,2.0,,2.0,4.0
2600.0,180.0,42.0,1.0,1.0,1.0,0.0,7.0
2500.0,,68.0,3.0,1.0,,5.0,7.0
9100.0,600.0,300.0,2.0,2.0,2.0,7.0,7.0
2300.0,200.0,54.0,2.0,2.0,,0.0,8.0
3650.0,300.0,62.0,2.0,2.0,1.0,5.0,7.0
2500.0,130.0,100.0,3.0,2.0,,38.0,6.0
2500.0,1.0,98.0,3.0,2.0,,11.0,7.0
2300.0,270.0,65.0,2.0,2.0,1.0,4.0,8.0
3330.0,320.0,114.0,3.0,3.0,1.0,25.0,7.0
1650.0,,85.0,2.0,1.0,,3.0,2.0
1450.0,200.0,87.0,2.0,1.0,,2.0,2.0
6171.0,450.0,130.0,3.0,3.0,,2.0,
3200.0,,130.0,3.0,3.0,1.0,,7.0
1100.0,,200.0,2.0,2.0,,15.0,2.0
5800.0,570.0,262.0,3.0,2.0,2.0,18.0,7.0
3900.0,450.0,141.0,3.0,2.0,2.0,11.0,
2200.0,,100.0,3.0,2.0,,6.0,5.0
3000.0,200.0,135.0,4.0,4.0,,10.0,7.0
2250.0,200.0,57.0,2.0,2.0,,0.0,6.0
2450.0,380.0,82.0,3.0,2.0,1.0,11.0,6.0
7600.0,1230.0,320.0,3.0,2.0,2.0,18.0,7.0
1800.0,165.0,70.0,2.0,2.0,,5.0,5.0
1000.0,,54.0,2.0,2.0,,9.0,2.0
6750.0,720.0,239.0,2.0,2.0,2.0,17.0,7.0
3026.0,390.0,45.0,1.0,1.0,,0.0,7.0
1100.0,,54.0,2.0,1.0,,0.0,2.0
8140.0,900.0,225.0,3.0,2.0,2.0,5.0,7.0
9250.0,850.0,230.0,3.0,2.0,2.0,5.0,7.0
1950.0,200.0,44.0,1.0,1.0,1.0,2.0,4.0
2800.0,325.0,58.0,2.0,2.0,1.0,5.0,8.0
2700.0,240.0,61.0,2.0,2.0,1.0,2.0,6.0
4050.0,,98.0,3.0,3.0,1.0,0.0,7.0
1700.0,200.0,65.0,2.0,2.0,,0.0,4.0
1800.0,,150.0,2.0,1.0,,25.0,4.0
2100.0,,46.0,2.0,1.0,,0.0,8.0
1600.0,,132.0,3.0,2.0,,0.0,5.0
2500.0,150.0,50.0,2.0,1.0,1.0,1.0,6.0
3800.0,,98.0,4.0,2.0,1.0,0.0,7.0
2100.0,130.0,110.0,2.0,2.0,,0.0,6.0
1800.0,200.0,53.0,2.0,2.0,,0.0,4.0
8030.0,1199.0,383.0,4.0,3.0,3.0,22.0,7.0
1900.0,180.0,56.0,1.0,1.0,,6.0,6.0
2200.0,200.0,57.0,2.0,2.0,,0.0,6.0
2300.0,,95.0,3.0,2.0,,0.0,4.0
2800.0,350.0,95.0,2.0,2.0,1.0,3.0,6.0
2000.0,,90.0,2.0,1.0,1.0,3.0,4.0
1700.0,,40.0,1.0,1.0,,0.0,6.0
2100.0,230.0,45.0,1.0,1.0,,5.0,7.0
2150.0,,50.0,1.0,1.0,1.0,0.0,7.0
2500.0,230.0,76.0,3.0,2.0,1.0,4.0,6.0
1600.0,60.0,46.0,2.0,1.0,,60.0,6.0
3660.0,380.0,120.0,3.0,2.0,2.0,20.0,7.0
1800.0,180.0,60.0,2.0,2.0,,4.0,4.0
3500.0,390.0,106.0,3.0,2.0,1.0,3.0,4.0
2000.0,100.0,68.0,2.0,2.0,,1.0,6.0
2000.0,150.0,71.0,2.0,2.0,,13.0,4.0
1600.0,60.0,60.0,1.0,1.0,,3.0,4.0
800.0,,55.0,3.0,1.0,,0.0,1.0
2500.0,400.0,120.0,2.0,2.0,2.0,0.0,6.0
2800.0,280.0,84.0,3.0,2.0,,8.0,6.0
2800.0,280.0,60.0,1.0,1.0,1.0,5.0,8.0
2200.0,300.0,52.0,1.0,1.0,,5.0,8.0
1700.0,180.0,65.0,3.0,2.0,,,5.0
1150.0,,28.0,1.0,1.0,,30.0,6.0
1450.0,140.0,75.0,3.0,,,8.0,4.0
