precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,num_colegios_prox,num_hospitales_prox,total_ambientes,tiene_estac,tamano_cod,antiguedad_cod,nivel_socioeconomico_cod,total_servicios_prox
2200.0,80.0,115.0,3.0,2.0,,18.0,46.0,5,0,5.0,0,3.0,2.0,1.0,5
1500.0,150.0,82.0,3.0,2.0,1.0,10.0,34.0,5,0,5.0,1,2.0,2.0,3.0,5
3000.0,380.0,131.0,3.0,3.0,,3.0,26.0,14,0,6.0,0,3.0,1.0,2.0,14
4320.0,380.0,84.0,2.0,2.0,1.0,1.0,,2,4,4.0,1,2.0,1.0,1.0,7
1900.0,,65.0,2.0,2.0,,5.0,27.0,0,0,4.0,0,2.0,1.0,2.0,0
2300.0,180.0,72.0,3.0,2.0,,0.0,20.0,14,0,5.0,0,2.0,1.0,1.0,14
4345.0,480.0,123.0,3.0,3.0,1.0,17.0,19.0,9,1,6.0,1,3.0,2.0,1.0,10
2912.0,,48.0,1.0,1.0,1.0,3.0,,13,0,2.0,1,1.0,1.0,1.0,14
2000.0,,35.0,1.0,1.0,,4.0,106.0,4,0,2.0,0,1.0,1.0,1.0,4
2200.0,260.0,64.0,3.0,2.0,1.0,,,14,3,5.0,1,2.0,,2.0,17
1300.0,,26.0,1.0,1.0,,40.0,237.0,6,0,2.0,0,1.0,3.0,2.0,8
1600.0,50.0,60.0,2.0,2.0,,10.0,47.0,4,1,4.0,0,2.0,2.0,1.0,5
3300.0,300.0,101.0,3.0,2.0,1.0,10.0,,0,0,5.0,1,3.0,2.0,2.0,0
3250.0,315.0,93.0,2.0,3.0,1.0,6.0,19.0,3,0,5.0,1,2.0,2.0,1.0,4
2400.0,250.0,43.0,1.0,1.0,,0.0,17.0,16,1,2.0,0,1.0,1.0,2.0,17
1100.0,,45.0,1.0,1.0,,0.0,60.0,15,0,2.0,0,1.0,1.0,2.0,15
3515.0,350.0,85.0,2.0,3.0,1.0,13.0,,4,1,5.0,1,2.0,2.0,1.0,5
2050.0,180.0,55.0,1.0,1.0,1.0,6.0,60.0,14,0,2.0,1,2.0,2.0,2.0,14
4004.0,,256.0,3.0,3.0,2.0,13.0,17.0,5,0,6.0,1,3.0,2.0,1.0,5
2000.0,150.0,43.0,1.0,1.0,,,,12,1,2.0,0,1.0,,3.0,13
2000.0,,72.0,2.0,2.0,,12.0,82.0,13,3,4.0,0,2.0,2.0,2.0,17
1800.0,100.0,78.0,2.0,1.0,,42.0,115.0,10,3,3.0,0,2.0,3.0,2.0,13
4746.0,546.0,145.0,3.0,3.0,2.0,10.0,59.0,7,1,6.0,1,3.0,2.0,1.0,8
4732.0,450.0,200.0,4.0,3.0,2.0,8.0,39.0,7,4,7.0,1,3.0,2.0,1.0,12
3500.0,450.0,93.0,2.0,2.0,1.0,1.0,106.0,7,0,4.0,1,2.0,1.0,2.0,7
3200.0,400.0,80.0,2.0,2.0,1.0,4.0,,3,0,4.0,1,2.0,1.0,1.0,5
3100.0,300.0,100.0,3.0,2.0,1.0,10.0,58.0,8,3,5.0,1,2.0,2.0,1.0,11
2600.0,390.0,80.0,2.0,2.0,1.0,7.0,,6,4,4.0,1,2.0,2.0,2.0,10
2400.0,250.0,43.0,1.0,1.0,,0.0,,0,0,2.0,0,1.0,1.0,2.0,0
1900.0,200.0,46.0,1.0,1.0,,2.0,,15,1,2.0,0,1.0,1.0,2.0,16
2450.0,220.0,41.0,1.0,1.0,1.0,5.0,48.0,13,0,2.0,1,1.0,1.0,1.0,14
2600.0,250.0,42.0,1.0,1.0,1.0,0.0,,0,0,2.0,1,1.0,1.0,2.0,0
2000.0,200.0,38.0,1.0,1.0,,0.0,88.0,15,4,2.0,0,1.0,1.0,2.0,19
2570.0,295.0,74.0,1.0,1.0,1.0,10.0,30.0,5,2,2.0,1,2.0,2.0,1.0,7
5500.0,,227.0,3.0,2.0,1.0,6.0,,8,4,5.0,1,3.0,2.0,1.0,13
2500.0,,70.0,1.0,1.0,,0.0,23.0,5,5,2.0,0,2.0,1.0,1.0,11
3380.0,528.0,62.0,2.0,2.0,1.0,0.0,51.0,3,1,4.0,1,2.0,1.0,1.0,6
1700.0,100.0,75.0,2.0,2.0,1.0,15.0,177.0,6,1,4.0,1,2.0,2.0,1.0,7
5658.0,660.0,187.0,3.0,2.0,1.0,15.0,81.0,7,2,5.0,1,3.0,2.0,2.0,10
2300.0,,89.0,3.0,2.0,,14.0,58.0,20,2,5.0,0,2.0,2.0,2.0,23
1980.0,150.0,42.0,1.0,1.0,1.0,3.0,81.0,10,0,2.0,1,1.0,1.0,3.0,11
1200.0,,45.0,1.0,1.0,,15.0,,0,0,2.0,0,1.0,2.0,2.0,0
4151.0,,91.0,2.0,2.0,1.0,10.0,15.0,7,2,4.0,1,2.0,2.0,1.0,9
3000.0,220.0,85.0,4.0,2.0,1.0,19.0,17.0,0,0,6.0,1,2.0,2.0,2.0,0
1400.0,,52.0,2.0,1.0,,15.0,90.0,12,0,3.0,0,2.0,2.0,1.0,12
3700.0,400.0,98.0,3.0,2.0,1.0,12.0,57.0,12,0,5.0,1,2.0,2.0,2.0,12
8140.0,730.0,177.0,3.0,2.0,2.0,,,2,0,5.0,1,3.0,,1.0,2
1000.0,150.0,60.0,3.0,1.0,,5.0,,14,0,4.0,0,2.0,1.0,3.0,14
8140.0,1600.0,271.0,3.0,3.0,2.0,,,1,0,6.0,1,3.0,,1.0,1
2950.0,350.0,65.0,3.0,2.0,2.0,1.0,15.0,12,5,5.0,1,2.0,1.0,2.0,17
5920.0,400.0,120.0,2.0,2.0,2.0,5.0,29.0,12,4,4.0,1,3.0,1.0,1.0,17
2950.0,428.0,100.0,2.0,2.0,1.0,12.0,34.0,3,0,4.0,1,2.0,2.0,1.0,5
9163.0,820.0,230.0,3.0,2.0,3.0,28.0,175.0,0,0,5.0,1,3.0,3.0,1.0,0
3200.0,380.0,96.0,3.0,3.0,1.0,10.0,19.0,5,2,6.0,1,2.0,2.0,1.0,7
1050.0,,58.0,2.0,1.0,,10.0,35.0,17,0,3.0,0,2.0,2.0,3.0,17
2700.0,350.0,68.0,3.0,2.0,,0.0,37.0,16,3,5.0,0,2.0,1.0,2.0,19
2000.0,150.0,55.0,1.0,1.0,,30.0,32.0,5,1,2.0,0,2.0,3.0,1.0,6
2450.0,200.0,42.0,1.0,1.0,1.0,,,2,4,2.0,1,1.0,,2.0,7
2590.0,350.0,60.0,1.0,1.0,2.0,2.0,17.0,5,1,2.0,1,2.0,1.0,1.0,6
2290.0,,74.0,3.0,2.0,1.0,0.0,53.0,15,1,5.0,1,2.0,1.0,2.0,16
5550.0,680.0,130.0,2.0,2.0,2.0,,,8,2,4.0,1,3.0,,1.0,10
7200.0,750.0,210.0,3.0,2.0,2.0,9.0,47.0,3,0,5.0,1,3.0,2.0,1.0,3
4500.0,600.0,170.0,3.0,2.0,1.0,6.0,97.0,9,0,5.0,1,3.0,2.0,1.0,9
2300.0,200.0,40.0,1.0,1.0,1.0,2.0,47.0,9,0,2.0,1,1.0,1.0,1.0,9
1900.0,300.0,45.0,1.0,1.0,,5.0,128.0,2,0,2.0,0,1.0,1.0,1.0,2
7320.0,800.0,197.0,4.0,4.0,2.0,,,4,6,8.0,1,3.0,,1.0,10
9490.0,780.0,260.0,5.0,4.0,2.0,3.0,42.0,1,0,9.0,1,3.0,1.0,1.0,1
3000.0,280.0,78.0,2.0,2.0,1.0,15.0,15.0,15,3,4.0,1,2.0,2.0,3.0,18
2450.0,260.0,55.0,1.0,1.0,1.0,5.0,53.0,0,2,2.0,1,2.0,1.0,2.0,2
2600.0,300.0,99.0,3.0,2.0,1.0,12.0,24.0,0,0,5.0,1,2.0,2.0,2.0,0
3200.0,300.0,75.0,2.0,2.0,1.0,0.0,,7,0,4.0,1,2.0,1.0,3.0,9
3048.0,432.0,62.0,2.0,2.0,,0.0,44.0,11,2,4.0,0,2.0,1.0,1.0,18
2200.0,200.0,52.0,1.0,1.0,,,,16,3,2.0,0,2.0,,2.0,19
2800.0,,74.0,3.0,2.0,1.0,,,6,0,5.0,1,2.0,,3.0,6
3420.0,350.0,101.0,3.0,2.0,1.0,10.0,,4,1,5.0,1,3.0,2.0,1.0,5
3436.0,750.0,93.0,2.0,1.0,2.0,6.0,,6,2,3.0,1,2.0,2.0,1.0,8
9000.0,750.0,257.0,2.0,2.0,2.0,5.0,21.0,5,2,4.0,1,3.0,1.0,1.0,7
3982.0,450.0,77.0,3.0,2.0,1.0,0.0,29.0,5,2,5.0,1,2.0,1.0,1.0,7
2300.0,200.0,44.0,1.0,1.0,,0.0,30.0,2,1,2.0,0,1.0,1.0,1.0,3
3600.0,300.0,65.0,2.0,2.0,,1.0,37.0,13,2,4.0,0,2.0,1.0,1.0,19
3000.0,300.0,96.0,3.0,3.0,2.0,10.0,54.0,13,2,6.0,1,2.0,2.0,1.0,18
3000.0,320.0,105.0,3.0,2.0,1.0,27.0,246.0,4,0,5.0,1,3.0,3.0,1.0,4
7920.0,200.0,170.0,,2.0,,0.0,,5,0,,0,3.0,1.0,1.0,5
1800.0,,60.0,2.0,2.0,,25.0,73.0,0,0,4.0,0,2.0,3.0,2.0,0
900.0,2.0,70.0,2.0,1.0,,15.0,,29,0,3.0,0,2.0,2.0,3.0,29
3057.0,465.0,56.0,1.0,1.0,,0.0,,5,2,2.0,0,2.0,1.0,1.0,7
3540.0,,62.0,1.0,1.0,,0.0,,5,0,2.0,0,2.0,1.0,1.0,7
2555.0,250.0,43.0,1.0,1.0,1.0,2.0,24.0,0,0,2.0,1,1.0,1.0,1.0,0
4680.0,300.0,127.0,4.0,2.0,,0.0,,5,0,6.0,0,3.0,1.0,1.0,5
2790.0,433.0,68.0,2.0,2.0,1.0,1.0,53.0,6,0,4.0,1,2.0,1.0,1.0,10
4048.0,430.0,104.0,3.0,2.0,1.0,20.0,,5,2,5.0,1,3.0,2.0,1.0,7
3450.0,400.0,90.0,3.0,2.0,,5.0,44.0,2,0,5.0,0,2.0,1.0,1.0,3
1300.0,,40.0,1.0,1.0,,15.0,,5,0,2.0,0,1.0,2.0,1.0,5
1950.0,100.0,47.0,2.0,1.0,,50.0,50.0,16,3,3.0,0,1.0,3.0,2.0,19
1700.0,180.0,51.0,1.0,1.0,1.0,0.0,109.0,0,0,2.0,1,2.0,1.0,2.0,0
3128.0,330.0,72.0,1.0,2.0,1.0,14.0,17.0,7,0,3.0,1,2.0,2.0,1.0,9
1150.0,,54.0,2.0,1.0,,2.0,47.0,32,0,3.0,0,2.0,1.0,3.0,34
2100.0,150.0,60.0,,1.0,2.0,8.0,,12,0,,1,2.0,2.0,1.0,13
4149.0,528.0,62.0,2.0,2.0,,,,5,0,4.0,0,2.0,,1.0,9
2790.0,432.0,68.0,2.0,2.0,,0.0,22.0,3,1,4.0,0,2.0,1.0,1.0,6
3430.0,528.0,62.0,2.0,2.0,,0.0,,5,0,4.0,0,2.0,1.0,1.0,8
3900.0,600.0,117.0,3.0,2.0,2.0,18.0,22.0,2,0,5.0,1,3.0,2.0,1.0,2
1800.0,300.0,110.0,,1.0,,30.0,90.0,7,1,,0,3.0,3.0,1.0,8
2775.0,400.0,58.0,1.0,1.0,1.0,66.0,,4,2,2.0,1,2.0,3.0,1.0,6
3000.0,170.0,45.0,1.0,1.0,,0.0,15.0,9,1,2.0,0,1.0,1.0,1.0,11
7232.0,700.0,315.0,3.0,3.0,2.0,20.0,68.0,4,0,6.0,1,3.0,2.0,1.0,5
2300.0,,59.0,2.0,2.0,,1.0,,25,1,4.0,0,2.0,1.0,2.0,26
3400.0,,156.0,4.0,3.0,1.0,15.0,258.0,9,2,7.0,1,3.0,2.0,1.0,12
4625.0,700.0,115.0,2.0,3.0,2.0,6.0,66.0,9,1,5.0,1,3.0,2.0,1.0,10
3000.0,,66.0,3.0,2.0,1.0,0.0,,1,0,5.0,1,2.0,1.0,2.0,2
3120.0,480.0,86.0,2.0,1.0,1.0,18.0,20.0,9,1,3.0,1,2.0,2.0,1.0,10
2100.0,200.0,41.0,2.0,1.0,,0.0,113.0,8,0,3.0,0,1.0,1.0,1.0,9
3400.0,120.0,65.0,3.0,2.0,1.0,0.0,55.0,0,0,5.0,1,2.0,1.0,1.0,0
1900.0,50.0,120.0,3.0,3.0,,10.0,189.0,4,1,6.0,0,3.0,2.0,1.0,5
3000.0,400.0,90.0,2.0,2.0,1.0,3.0,46.0,9,1,4.0,1,2.0,1.0,1.0,11
4461.0,295.0,125.0,2.0,2.0,1.0,4.0,,6,2,4.0,1,3.0,1.0,1.0,8
2380.0,439.0,97.0,2.0,2.0,1.0,33.0,192.0,3,1,4.0,1,2.0,3.0,1.0,5
2200.0,200.0,42.0,1.0,1.0,,0.0,29.0,14,3,2.0,0,1.0,1.0,2.0,17
3375.0,400.0,98.0,4.0,3.0,2.0,7.0,191.0,6,0,7.0,1,2.0,2.0,1.0,6
2992.0,,75.0,1.0,1.0,,0.0,21.0,6,1,2.0,0,2.0,1.0,1.0,8
5875.0,650.0,187.0,2.0,2.0,2.0,25.0,68.0,6,0,4.0,1,3.0,3.0,1.0,6
3700.0,520.0,68.0,2.0,2.0,1.0,0.0,,4,0,4.0,1,2.0,1.0,1.0,8
2800.0,,92.0,2.0,2.0,1.0,5.0,,14,4,4.0,1,2.0,1.0,2.0,18
3200.0,220.0,120.0,3.0,3.0,1.0,15.0,121.0,0,0,6.0,1,3.0,2.0,2.0,0
2700.0,280.0,66.0,1.0,1.0,1.0,0.0,31.0,0,0,2.0,1,2.0,1.0,1.0,0
5249.0,500.0,116.0,3.0,2.0,2.0,0.0,70.0,0,0,5.0,1,3.0,1.0,1.0,0
2500.0,40.0,140.0,5.0,2.0,,37.0,23.0,24,3,7.0,0,3.0,3.0,3.0,27
5400.0,670.0,140.0,3.0,2.0,1.0,,,0,0,5.0,1,3.0,,1.0,0
3515.0,475.0,73.0,3.0,2.0,,4.0,,0,0,5.0,0,2.0,1.0,2.0,0
9845.0,1100.0,279.0,3.0,3.0,2.0,12.0,23.0,0,0,6.0,1,3.0,2.0,1.0,0
11285.0,1500.0,384.0,3.0,4.0,,11.0,,2,0,7.0,0,3.0,2.0,1.0,3
6954.0,700.0,177.0,3.0,2.0,2.0,15.0,22.0,11,2,5.0,1,3.0,2.0,1.0,13
2950.0,270.0,45.0,1.0,1.0,1.0,0.0,,9,1,2.0,1,1.0,1.0,1.0,10
3800.0,,240.0,3.0,2.0,1.0,3.0,19.0,6,0,5.0,1,3.0,1.0,3.0,6
1400.0,140.0,86.0,3.0,2.0,1.0,0.0,56.0,15,0,5.0,1,2.0,1.0,3.0,15
2350.0,200.0,58.0,2.0,2.0,1.0,3.0,78.0,6,1,4.0,1,2.0,1.0,3.0,7
1900.0,,42.0,1.0,1.0,,10.0,69.0,8,0,2.0,0,1.0,2.0,1.0,9
2771.0,450.0,45.0,1.0,1.0,,1.0,,7,1,2.0,0,1.0,1.0,1.0,9
4558.0,,63.0,2.0,2.0,1.0,1.0,,0,0,4.0,1,2.0,1.0,1.0,0
3200.0,300.0,60.0,2.0,2.0,1.0,0.0,30.0,9,1,4.0,1,2.0,1.0,1.0,10
3700.0,,110.0,3.0,3.0,2.0,16.0,25.0,8,0,6.0,1,3.0,2.0,1.0,8
1500.0,,80.0,2.0,2.0,,15.0,42.0,7,0,4.0,0,2.0,2.0,3.0,7
1200.0,160.0,70.0,3.0,2.0,,0.0,95.0,19,0,5.0,0,2.0,1.0,3.0,19
2300.0,270.0,50.0,1.0,1.0,,0.0,83.0,7,3,2.0,0,1.0,1.0,1.0,10
3300.0,270.0,90.0,3.0,2.0,,0.0,161.0,7,3,5.0,0,2.0,1.0,1.0,10
3558.0,400.0,115.0,3.0,2.0,1.0,4.0,82.0,1,0,5.0,1,3.0,1.0,1.0,1
2700.0,200.0,70.0,1.0,1.0,1.0,5.0,258.0,2,0,2.0,1,2.0,1.0,2.0,2
3124.0,350.0,100.0,3.0,2.0,1.0,9.0,414.0,10,3,5.0,1,2.0,2.0,1.0,13
3500.0,460.0,135.0,3.0,3.0,2.0,10.0,274.0,2,4,6.0,1,3.0,2.0,1.0,6
4400.0,450.0,82.0,3.0,2.0,2.0,0.0,141.0,8,3,5.0,1,2.0,1.0,1.0,11
2886.0,380.0,60.0,1.0,1.0,1.0,12.0,176.0,8,0,2.0,1,2.0,2.0,1.0,8
4237.0,330.0,85.0,2.0,2.0,,,,8,0,4.0,0,2.0,,1.0,9
3700.0,380.0,90.0,2.0,2.0,1.0,6.0,665.0,5,2,4.0,1,2.0,2.0,1.0,7
5920.0,350.0,122.0,2.0,2.0,2.0,5.0,,5,2,4.0,1,3.0,1.0,1.0,7
3740.0,380.0,105.0,3.0,2.0,1.0,12.0,386.0,9,1,5.0,1,3.0,2.0,1.0,10
3556.0,250.0,67.0,1.0,1.0,,20.0,67.0,7,0,2.0,0,2.0,2.0,1.0,9
6000.0,350.0,196.0,4.0,4.0,1.0,13.0,,9,4,8.0,1,3.0,2.0,1.0,13
1850.0,60.0,55.0,2.0,2.0,,12.0,,14,0,4.0,0,2.0,2.0,2.0,14
2000.0,200.0,74.0,3.0,2.0,,10.0,477.0,12,1,5.0,0,2.0,2.0,2.0,13
2760.0,490.0,65.0,2.0,2.0,1.0,,,5,0,4.0,1,2.0,,1.0,7
5500.0,,220.0,4.0,3.0,1.0,12.0,194.0,8,3,7.0,1,3.0,2.0,1.0,13
3300.0,290.0,66.0,2.0,2.0,1.0,4.0,147.0,16,3,4.0,1,2.0,1.0,2.0,19
2300.0,160.0,40.0,1.0,1.0,,,,10,0,2.0,0,1.0,,1.0,10
2775.0,,100.0,2.0,1.0,,10.0,803.0,11,1,3.0,0,2.0,2.0,1.0,13
3145.0,270.0,99.0,3.0,2.0,,8.0,234.0,0,0,5.0,0,2.0,2.0,2.0,0
3416.0,290.0,51.0,1.0,1.0,1.0,10.0,113.0,4,1,2.0,1,2.0,2.0,1.0,6
2907.0,440.0,73.0,2.0,2.0,1.0,0.0,460.0,4,0,4.0,1,2.0,1.0,1.0,4
3200.0,,86.0,2.0,2.0,1.0,4.0,246.0,10,0,4.0,1,2.0,1.0,1.0,10
3100.0,230.0,100.0,3.0,3.0,,7.0,418.0,17,4,6.0,0,2.0,2.0,2.0,21
3500.0,250.0,80.0,3.0,2.0,,7.0,,22,6,5.0,0,2.0,2.0,2.0,28
2000.0,,75.0,3.0,1.0,,20.0,340.0,10,3,4.0,0,2.0,2.0,2.0,13
2000.0,250.0,44.0,1.0,1.0,,0.0,204.0,16,1,2.0,0,1.0,1.0,2.0,17
2650.0,,81.0,2.0,2.0,1.0,8.0,75.0,12,2,4.0,1,2.0,2.0,2.0,14
3458.0,,77.0,3.0,2.0,1.0,,,11,1,5.0,1,2.0,,1.0,12
3100.0,350.0,80.0,3.0,2.0,1.0,10.0,18.0,8,3,5.0,1,2.0,2.0,1.0,11
3000.0,280.0,74.0,2.0,2.0,1.0,0.0,17.0,15,3,4.0,1,2.0,1.0,3.0,18
4380.0,350.0,140.0,3.0,2.0,2.0,20.0,133.0,4,2,5.0,1,3.0,2.0,1.0,6
3800.0,345.0,83.0,2.0,2.0,1.0,2.0,76.0,7,2,4.0,1,2.0,1.0,1.0,9
2600.0,250.0,55.0,2.0,2.0,,0.0,45.0,28,3,4.0,0,2.0,1.0,2.0,32
2300.0,300.0,40.0,1.0,1.0,,0.0,36.0,11,0,2.0,0,1.0,1.0,1.0,12
2380.0,298.0,50.0,1.0,1.0,1.0,15.0,16.0,5,1,2.0,1,1.0,2.0,1.0,6
2750.0,270.0,56.0,2.0,2.0,1.0,,,12,2,4.0,1,2.0,,3.0,16
8052.0,900.0,235.0,3.0,3.0,3.0,3.0,25.0,5,2,6.0,1,3.0,1.0,1.0,7
2300.0,180.0,68.0,2.0,1.0,,,,4,0,3.0,0,2.0,,1.0,4
2980.0,370.0,63.0,2.0,2.0,,3.0,131.0,6,2,4.0,0,2.0,1.0,1.0,9
6387.0,650.0,125.0,3.0,3.0,2.0,7.0,,2,0,6.0,1,3.0,2.0,1.0,2
2700.0,,65.0,2.0,2.0,1.0,0.0,31.0,17,6,4.0,1,2.0,1.0,2.0,23
1000.0,,75.0,2.0,1.0,,10.0,36.0,19,1,3.0,0,2.0,2.0,3.0,20
4745.0,600.0,156.0,3.0,2.0,2.0,15.0,63.0,3,0,5.0,1,3.0,2.0,1.0,4
6935.0,500.0,140.0,3.0,3.0,2.0,5.0,16.0,0,0,6.0,1,3.0,1.0,1.0,0
2200.0,200.0,70.0,2.0,2.0,,20.0,55.0,10,2,4.0,0,2.0,2.0,2.0,12
6935.0,826.0,170.0,3.0,3.0,2.0,28.0,48.0,3,0,6.0,1,3.0,3.0,1.0,3
6660.0,950.0,277.0,4.0,3.0,2.0,19.0,73.0,5,2,7.0,1,3.0,2.0,1.0,7
4810.0,536.0,118.0,3.0,3.0,1.0,19.0,28.0,2,0,6.0,1,3.0,2.0,1.0,2
2479.0,260.0,69.0,,1.0,,15.0,,11,0,,0,2.0,2.0,1.0,11
3822.0,,135.0,3.0,2.0,1.0,60.0,26.0,5,2,5.0,1,3.0,3.0,1.0,7
8600.0,600.0,165.0,3.0,3.0,1.0,12.0,23.0,2,0,6.0,1,3.0,2.0,1.0,2
3200.0,150.0,110.0,3.0,2.0,1.0,18.0,195.0,7,1,5.0,1,3.0,2.0,1.0,8
2300.0,200.0,63.0,2.0,2.0,,0.0,27.0,18,4,4.0,0,2.0,1.0,2.0,22
2800.0,,84.0,3.0,2.0,,1.0,25.0,15,1,5.0,0,2.0,1.0,3.0,17
2100.0,120.0,114.0,3.0,3.0,,12.0,261.0,7,1,6.0,0,3.0,2.0,2.0,9
2500.0,300.0,75.0,1.0,1.0,1.0,5.0,38.0,5,0,2.0,1,2.0,1.0,1.0,5
4100.0,600.0,100.0,2.0,2.0,2.0,5.0,25.0,3,0,4.0,1,2.0,1.0,1.0,4
2300.0,110.0,57.0,2.0,2.0,,2.0,68.0,6,0,4.0,0,2.0,1.0,3.0,6
3000.0,280.0,61.0,2.0,2.0,,3.0,25.0,12,0,4.0,0,2.0,1.0,2.0,12
4612.0,700.0,119.0,3.0,2.0,2.0,13.0,70.0,10,1,5.0,1,3.0,2.0,1.0,11
3979.0,550.0,78.0,2.0,3.0,2.0,2.0,39.0,8,0,5.0,1,2.0,1.0,1.0,8
4612.0,,100.0,3.0,3.0,,9.0,,8,1,6.0,0,2.0,2.0,1.0,9
3660.0,290.0,204.0,3.0,4.0,2.0,11.0,,2,2,7.0,1,3.0,2.0,2.0,6
4015.0,350.0,108.0,2.0,2.0,1.0,15.0,16.0,9,0,4.0,1,3.0,2.0,1.0,9
2000.0,,90.0,3.0,2.0,,40.0,66.0,15,0,5.0,0,2.0,3.0,3.0,16
3222.0,,113.0,3.0,2.0,1.0,16.0,62.0,5,2,5.0,1,3.0,2.0,1.0,7
3684.0,150.0,111.0,3.0,2.0,2.0,15.0,35.0,5,0,5.0,1,3.0,2.0,1.0,5
4059.0,,104.0,3.0,2.0,1.0,10.0,45.0,11,1,5.0,1,3.0,2.0,1.0,12
1500.0,,50.0,1.0,1.0,,0.0,,0,0,2.0,0,1.0,1.0,2.0,0
1500.0,,44.0,1.0,1.0,,0.0,359.0,0,0,2.0,0,1.0,1.0,2.0,0
900.0,,80.0,2.0,1.0,,0.0,39.0,21,0,3.0,0,2.0,1.0,3.0,22
2420.0,160.0,43.0,1.0,1.0,1.0,,,8,4,2.0,1,1.0,,2.0,12
2700.0,80.0,50.0,1.0,2.0,,2.0,50.0,6,0,3.0,0,1.0,1.0,1.0,6
5336.0,510.0,128.0,4.0,2.0,2.0,1.0,,3,0,6.0,1,3.0,1.0,2.0,4
3690.0,,65.0,3.0,2.0,,0.0,,16,1,5.0,0,2.0,1.0,2.0,17
3700.0,400.0,100.0,2.0,2.0,,14.0,121.0,1,0,4.0,0,2.0,2.0,1.0,1
2500.0,,68.0,2.0,2.0,,5.0,50.0,6,0,4.0,0,2.0,1.0,3.0,6
3200.0,,75.0,3.0,2.0,,3.0,,5,1,5.0,0,2.0,1.0,3.0,8
1900.0,,68.0,3.0,2.0,,17.0,75.0,13,0,5.0,0,2.0,2.0,2.0,14
2700.0,250.0,68.0,2.0,2.0,1.0,,,11,0,4.0,1,2.0,,3.0,12
2100.0,200.0,31.0,1.0,1.0,,2.0,50.0,9,0,2.0,0,1.0,1.0,1.0,10
5808.0,500.0,160.0,2.0,3.0,2.0,2.0,,4,1,5.0,1,3.0,1.0,1.0,5
3122.0,350.0,105.0,2.0,3.0,1.0,3.0,30.0,0,0,5.0,1,3.0,1.0,1.0,0
4356.0,450.0,175.0,3.0,3.0,1.0,4.0,16.0,3,0,6.0,1,3.0,1.0,1.0,4
950.0,,53.0,3.0,1.0,1.0,0.0,,16,0,4.0,1,2.0,1.0,3.0,16
3600.0,1.0,125.0,2.0,2.0,1.0,12.0,95.0,9,0,4.0,1,3.0,2.0,2.0,9
1800.0,,90.0,3.0,1.0,,10.0,65.0,24,4,4.0,0,2.0,2.0,2.0,30
1653.0,150.0,45.0,1.0,1.0,,5.0,87.0,12,3,2.0,0,1.0,1.0,2.0,16
2560.0,250.0,55.0,2.0,2.0,,1.0,20.0,3,0,4.0,0,2.0,1.0,2.0,3
4700.0,550.0,107.0,2.0,4.0,2.0,0.0,30.0,8,1,6.0,1,3.0,1.0,1.0,9
1400.0,,69.0,2.0,1.0,,10.0,315.0,13,0,3.0,0,2.0,2.0,3.0,13
2200.0,250.0,64.0,2.0,2.0,,1.0,28.0,17,0,4.0,0,2.0,1.0,2.0,18
1700.0,100.0,35.0,1.0,,,10.0,307.0,15,4,,0,1.0,2.0,2.0,19
2800.0,,85.0,2.0,1.0,1.0,44.0,,7,3,3.0,1,2.0,3.0,1.0,10
1300.0,,100.0,3.0,2.0,,30.0,55.0,17,0,5.0,0,2.0,3.0,3.0,19
2950.0,300.0,78.0,3.0,2.0,1.0,0.0,19.0,15,2,5.0,1,2.0,1.0,2.0,17
3000.0,520.0,125.0,3.0,3.0,1.0,24.0,190.0,1,0,6.0,1,3.0,3.0,1.0,1
5890.0,730.0,136.0,3.0,2.0,2.0,40.0,65.0,2,0,5.0,1,3.0,3.0,1.0,2
6460.0,,125.0,3.0,3.0,2.0,,,8,0,6.0,1,3.0,,1.0,8
4560.0,400.0,80.0,1.0,1.0,2.0,3.0,28.0,2,0,2.0,1,2.0,1.0,1.0,3
3071.0,400.0,62.0,2.0,2.0,1.0,0.0,36.0,6,1,4.0,1,2.0,1.0,1.0,8
1750.0,200.0,71.0,3.0,2.0,,0.0,79.0,4,0,5.0,0,2.0,1.0,2.0,4
2400.0,320.0,73.0,2.0,2.0,1.0,2.0,106.0,5,3,4.0,1,2.0,1.0,3.0,8
2550.0,,39.0,1.0,1.0,,26.0,23.0,7,2,2.0,0,1.0,3.0,3.0,9
3000.0,500.0,150.0,3.0,2.0,1.0,25.0,102.0,16,3,5.0,1,3.0,3.0,2.0,19
3200.0,260.0,64.0,2.0,2.0,1.0,3.0,123.0,3,4,4.0,1,2.0,1.0,1.0,8
2100.0,230.0,63.0,2.0,1.0,,0.0,18.0,20,0,3.0,0,2.0,1.0,2.0,20
2800.0,,56.0,1.0,1.0,,5.0,21.0,10,0,2.0,0,2.0,1.0,1.0,11
2900.0,,120.0,2.0,3.0,,20.0,55.0,7,4,5.0,0,3.0,2.0,1.0,13
1000.0,120.0,69.0,3.0,2.0,,3.0,145.0,5,0,5.0,0,2.0,1.0,3.0,5
5320.0,580.0,121.0,2.0,2.0,2.0,10.0,,4,1,4.0,1,3.0,2.0,1.0,5
2200.0,200.0,60.0,3.0,2.0,1.0,3.0,89.0,0,0,5.0,1,2.0,1.0,2.0,0
