precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,fecha_pub,distrito,nivel_socioeconomico,URL,direccion_completa,latitud,longitud,num_colegios_aprox,num_hospitales_aprox,num_tren_est_aprox,num_metro_est_aprox,num_comisarias_aprox,num_delitos_aprox,set,total_ambientes,total_servicios_prox,total_transporte_aprox,flg_estac,flg_tren,flg_metro,precio_por_m2,costo_total_mensual,score_ubicacion,categoria_precio,decada_construccion,zona_apeim,zona_apeim_cod,tamano,antiguedad_categoria,tamano_cod,antiguedad_cod,nivel_socioeconomico_cod,categoria_crimenes,categoria_crimenes_cod,tipo_vivienda_cod,tipo_vivienda
7370.0,2200.0,850.0,210.0,3.0,2.0,2.0,9.0,175.0,2026-02-03,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-amoblado-en-san-isidro-142563318.html?n_src=Listado&n_pills=Ascensor&n_pg=8&n_pos=16,"santo toribio, san isidro",-12.0983672,-77.0391697,3,0,0,0,0,3,train,5.0,3,0,1,0,0,35.095238095238095,8220.0,1.7999999999999998,Alto,2010.0,zona 7,7,grande,seminuevo,3.0,2.0,1.0,nivel_1,1,1,Premium
2500.0,,,65.0,1.0,1.0,0.0,15.0,130.0,2026-03-09,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-remodelado-en-san-isidro-149205460.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=7&n_pos=12,"emilio cavenecia al 200, san isidro",-12.1088641,-77.0383595,5,2,0,0,0,3,train,2.0,7,0,0,0,0,38.46153846153846,,4.2,Muy Bajo,2010.0,zona 7,7,mediano,seminuevo,2.0,2.0,1.0,nivel_1,1,0,Medio
6800.0,2000.0,950.0,210.0,3.0,2.0,2.0,25.0,143.0,2026-03-08,san isidro,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-elegante-departamento-flat-en-alquiler-san-isidro:-149192223.html?n_src=Listado&n_pills=Ascensor&n_pg=9&n_pos=8,"calle baltazar la torre, san isidro",-12.0989037,-77.0550098,7,1,0,0,0,12,train,5.0,8,0,1,0,0,32.38095238095238,7750.0,4.8,Medio,2000.0,zona 7,7,grande,antiguo,3.0,3.0,1.0,nivel_3,3,1,Premium
7700.0,2300.0,970.0,188.0,3.0,2.0,2.0,13.0,116.0,2026-01-26,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-exclusivo-departamento-vista-al-mar.-04-dorm.-148754879.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=12,"malecon 28 de julio, miraflores",-12.1261483,-77.0336387,3,1,0,0,0,13,train,5.0,4,0,1,0,0,40.95744680851064,8670.0,2.4,Alto,2010.0,zona 7,7,grande,seminuevo,3.0,2.0,1.0,nivel_3,3,1,Premium
7500.0,2239.0,,246.0,3.0,2.0,2.0,0.0,338.0,2025-12-19,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-de-estreno-con-vista-a-parque-en-aurora-148496289.html?n_src=Listado&n_pills=Ascensor&n_pg=8&n_pos=21,"calle alejandro deustua xxx, miraflores",-12.1180268,-77.0132229,10,0,0,0,1,85,train,5.0,11,0,1,0,0,30.48780487804878,,6.6,Alto,2020.0,zona 7,7,grande,nuevo,3.0,1.0,1.0,nivel_4,4,1,Premium
2860.0,850.0,275.0,74.0,1.0,1.0,1.0,12.0,63.0,2026-03-11,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-miraflores-149238617.html?n_src=Listado&n_pills=Ascensor&n_pg=2&n_pos=23,"calle san martin al 500, miraflores",-12.1224896,-77.03135019999999,5,2,0,0,0,21,train,2.0,7,0,1,0,0,38.648648648648646,3135.0,4.2,Muy Bajo,2010.0,zona 7,7,mediano,seminuevo,2.0,2.0,1.0,nivel_4,4,0,Medio
8000.0,2350.0,,305.0,4.0,2.0,1.0,40.0,30.0,2026-03-18,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-tipo-casita-en-1er-piso-149290540.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=7,"meliton porras al 300, miraflores",-12.133244,-77.0245306,7,1,0,0,0,5,train,6.0,8,0,1,0,0,26.229508196721312,,4.8,Alto,1980.0,zona 7,7,grande,antiguo,3.0,3.0,1.0,nivel_1,1,1,Premium
2882.0,860.0,500.0,105.0,2.0,2.0,1.0,3.0,413.0,2025-11-15,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-sin-amoblar!-c.-g-147504760.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=5&n_pos=25,"berlin, miraflores",-12.1206807,-77.0331456,7,1,0,0,0,44,train,4.0,8,0,1,0,0,27.44761904761905,3382.0,4.8,Muy Bajo,2020.0,zona 7,7,grande,nuevo,3.0,1.0,1.0,nivel_4,4,2,Económico
3500.0,1050.0,550.0,86.0,2.0,3.0,1.0,4.0,110.0,2026-03-13,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-en-miraflores-2d-3b-149258407.html?n_src=Listado&n_pills=Seguridad&n_pg=2&n_pos=17,"general mendiburu, miraflores",-12.1137075,-77.0465154,4,0,0,0,0,18,train,5.0,4,0,1,0,0,40.69767441860465,4050.0,2.4,Bajo,2020.0,zona 7,7,mediano,nuevo,2.0,1.0,1.0,nivel_3,3,2,Económico
2400.0,,250.0,69.0,2.0,1.0,0.0,7.0,63.0,2026-03-19,miraflores,A,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-de-2-habitaciones-en-miraflores-69-m-sup2--149307538.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=29,"avenida mariscal la mar 540, miraflores",-12.1151295,-77.0437468,10,0,0,0,0,16,train,3.0,10,0,0,0,0,34.78260869565217,2650.0,6.0,Muy Bajo,2010.0,zona 7,7,mediano,seminuevo,2.0,2.0,1.0,nivel_3,3,0,Medio
